,URL,MEAN_G_RING,MEAN_GS_RING,MEAN_FG%_PER_GAME_RING,MEAN_3P_PER_GAME_RING,MEAN_3P%_PER_GAME_RING,MEAN_FT%_PER_GAME_RING,MEAN_ORB_PER_GAME_RING,MEAN_FTr_RING,MEAN_DRB%_RING,MEAN_STL%_RING,MEAN_TOV%_RING,MEAN_USG%_RING,MEAN_DBPM_RING,MEAN_OFF_TEAM_RTG_RING,MEAN_W/L%_TEAM_RING,MEAN_G_PLAYOFF_1stPO,MEAN_GS_PLAYOFF_1stPO,MEAN_FG%_PER_GAME_PLAYOFF_1stPO,MEAN_FT%_PER_GAME_PLAYOFF_1stPO,MEAN_3P%_PER_GAME_PLAYOFF_1stPO,MEAN_FTr_PLAYOFF_1stPO,MEAN_ORB%_PLAYOFF_1stPO,MEAN_DRB%_PLAYOFF_1stPO,MEAN_STL%_PLAYOFF_1stPO,MEAN_TOV%_PLAYOFF_1stPO,MEAN_USG%_PLAYOFF_1stPO,MEAN_OWS_PLAYOFF_1stPO,MEAN_G_PLAYOFF_SGFCT,MEAN_N_SEASONS_X_TEAM,N_TEAMS,N_NBA_CHAMPION,N_POSITIONS,COMMON_POSITION,MEAN_G_2S,MEAN_FG%_PER_GAME_2S,MEAN_FT%_PER_GAME_2S,MEAN_BLK%_2S,MEAN_TOV%_2S,MEAN_USG%_2S,MEAN_OFF_TEAM_RTG_2S,MEAN_DEFF_TEAM_RTG_2S,MEAN_OFF_TEAM_RTG_SGFCT,ROY,DRAFT_PICK,AGE_ENTRANCE,IS_ACTIVE
154,/players/j/jacksju01.html,1.0,0.0,0.333,2.0,0.333,0.5,2.0,0.222,12.3,0.0,9.2,13.8,-4.8,117.2,0.639,3.0,0.0,0.167,0.5,0.0,0.667,0.0,20.7,0.0,0.0,20.9,-0.1,4.0,1.8333333333333333,6,1,2,SF,74.5,0.4445,0.7535000000000001,0.75,6.85,14.25,107.95,109.44999999999999,109.98571428571428,0,43,23,1
155,/players/j/jacksst02.html,80.0,58.0,0.435,1.2,0.32,0.76,0.8,0.224,10.8,3.0,16.4,22.1,1.4,105.6,0.732,24.0,24.0,0.414,0.803,0.336,0.253,2.7,10.3,2.1,19.0,20.2,-0.1,12.0,2.2222222222222223,9,1,5,SF,50.0,0.39949999999999997,0.7124999999999999,0.75,18.0,22.85,103.25,102.6,104.96923076923076,0,42,23,0
156,/players/j/jamesle01.html,70.25,70.25,0.52725,1.4,0.35625,0.737,1.325,0.36575,20.2,2.15,13.5,31.275,2.225,110.45,0.73225,13.0,13.0,0.476,0.737,0.333,0.384,4.4,16.2,1.7,15.3,33.5,1.0,17.733333333333334,6.333333333333333,3,4,4,SF,79.5,0.4445,0.752,1.2000000000000002,12.850000000000001,28.95,104.0,104.95,109.5,1,1,20,1
157,/players/j/jamesmi01.html,40.0,0.5,0.3745,0.7,0.34199999999999997,0.8285,0.3,0.192,9.899999999999999,2.2,15.350000000000001,20.25,0.45,106.1,0.732,22.0,0.0,0.396,0.563,0.429,0.302,4.1,11.1,1.4,20.0,18.2,0.0,14.5,1.8181818181818181,11,2,1,PG,46.5,0.361,0.6515,0.4,18.15,22.15,97.6,101.30000000000001,105.18181818181819,0,-100,27,0
158,/players/j/jeffeot01.html,4.0,1.0,0.6,0.0,0.0,0.5,0.3,0.4,15.9,0.0,0.0,7.8,0.0,110.5,0.756,6.0,0.0,0.167,0.0,0.0,0.167,11.7,0.0,0.0,13.4,33.2,-0.1,6.0,1.4,5,1,1,SG,15.5,0.4455,0.668,0.0,13.95,20.15,108.45,102.65,103.83333333333333,0,-100,25,0
159,/players/j/jefferi01.html,74.0,5.0,0.458,0.9,0.382,0.667,0.2,0.279,9.6,1.3,10.9,13.4,0.5,110.9,0.695,20.0,0.0,0.465,0.55,0.0,0.526,3.9,19.9,1.3,15.6,16.8,0.0,12.9,2.111111111111111,9,1,1,SF,79.5,0.479,0.728,1.4500000000000002,12.75,19.4,103.9,98.8,105.73333333333333,0,13,22,0
160,/players/j/jentch01.html,3.0,0.0,0.5,1.3,0.364,0.5,1.3,0.077,14.8,0.0,15.7,18.1,-2.2,105.9,0.707,11.0,0.0,0.25,0.0,0.231,0.0,2.0,13.6,1.7,13.0,17.3,-0.1,11.0,1.0,2,1,1,SF,3.0,0.4165,0.25,0.0,7.85,22.85,105.15,101.2,105.9,0,-100,24,0
161,/players/j/johnsan02.html,69.0,52.0,0.437,0.6,0.452,0.814,0.3,0.121,8.7,1.8,18.3,13.5,-0.2,110.2,0.805,9.0,0.0,0.276,0.7,0.5,0.345,3.2,6.9,0.5,13.0,16.9,-0.1,15.0,2.625,8,1,2,PG,63.0,0.3875,0.711,0.4,17.65,16.25,100.65,102.0,105.42727272727274,0,39,24,0
162,/players/j/johnsav01.html,50.0,50.0,0.473,0.0,0.083,0.568,0.4,0.191,6.1,1.7,18.3,17.0,0.0,104.0,0.74,6.0,0.0,0.417,0.5,0.0,0.167,6.9,7.8,6.5,0.0,17.2,0.0,11.142857142857142,3.142857142857143,7,1,1,PG,48.0,0.368,0.6439999999999999,0.35,19.9,14.95,111.2,109.19999999999999,106.57857142857142,0,-100,24,0
163,/players/j/johnsli01.html,5.0,0.0,0.237,0.05,0.1665,0.5,0.3,0.0525,19.299999999999997,1.8,26.7,13.65,-0.55,108.85,0.7625,3.0,0.0,0.5,1.0,0.0,1.0,24.7,22.1,0.0,0.0,13.1,0.1,3.0,1.5,8,2,2,PF,21.5,0.1775,0.2975,1.6,23.849999999999998,12.45,102.05,101.1,102.575,0,-100,24,0
164,/players/j/jonesda02.html,1.0,0.0,0.429,1.0,0.5,0.0,1.0,0.0,10.7,1.2,0.0,15.1,-0.3,110.9,0.695,3.0,0.0,0.381,0.75,0.6,0.19,3.1,12.4,0.7,8.1,15.8,0.0,8.857142857142858,1.6666666666666667,9,1,2,SF,36.0,0.36,0.5715,2.05,14.45,19.2,105.15,102.55000000000001,105.87777777777778,0,20,24,0
165,/players/j/jonesda03.html,12.5,0.0,0.5,0.0,0.0,0.44999999999999996,0.6,0.426,13.8,0.55,18.45,13.65,-1.85,114.6,0.762,4.0,0.0,0.429,0.5,0.0,0.286,22.1,9.6,4.6,0.0,16.1,0.0,4.0,1.5,6,2,1,C,12.5,0.5,0.44999999999999996,3.2,18.45,13.65,114.6,105.8,111.75,0,30,22,1
166,/players/j/jonesja02.html,45.666666666666664,3.3333333333333335,0.3773333333333333,0.7333333333333334,0.3666666666666667,0.7136666666666667,0.10000000000000002,0.14966666666666667,9.733333333333333,1.0,6.066666666666666,14.166666666666666,-0.2333333333333333,109.93333333333334,0.7323333333333334,13.0,0.0,0.413,0.444,0.4,0.196,2.7,12.2,1.8,7.4,12.2,0.1,14.444444444444445,2.8,5,3,2,SF,40.5,0.309,0.9275,0.8,5.55,15.95,104.65,100.9,109.11111111111111,0,49,24,0
167,/players/j/josepco01.html,68.0,19.0,0.475,0.2,0.316,0.823,0.5,0.362,8.7,1.9,12.3,16.9,1.3,110.5,0.756,20.0,0.0,0.464,0.455,0.182,0.196,4.9,13.3,1.7,14.1,17.5,0.1,13.0,2.1666666666666665,6,1,2,PG,28.5,0.389,0.752,0.75,14.2,16.0,109.6,102.4,110.44444444444444,0,29,21,1
168,/players/k/kaponja01.html,51.0,2.0,0.446,0.4,0.396,0.848,0.2,0.186,10.0,0.6,9.5,14.7,-0.5,108.7,0.634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.5,6,1,2,SF,61.0,0.402,0.8285,0.3,9.6,19.6,101.25,105.85,106.23333333333333,0,31,23,0
169,/players/k/kerrst01.html,66.6,0.0,0.4628,1.04,0.425,0.8842000000000001,0.26,0.1626,5.76,1.6199999999999999,9.0,13.62,0.8,109.38,0.7894,5.0,0.0,0.286,0.0,0.0,0.0,1.8,7.2,2.8,12.5,10.1,-0.1,13.25,2.4285714285714284,7,5,3,PG,52.0,0.4395,0.765,0.15,12.25,14.05,110.0,106.45,108.61666666666667,0,50,24,0
170,/players/k/kiddja01.html,80.0,80.0,0.373,1.6,0.36050000000000004,0.844,0.8,0.16849999999999998,16.7,2.6,22.8,16.1,1.65,109.95,0.75,5.0,5.0,0.396,0.526,0.364,0.358,2.2,13.9,2.7,17.5,15.9,0.2,9.294117647058824,4.6,5,2,2,PG,80.0,0.383,0.695,0.6,19.5,21.65,106.85,110.9,105.665,1,2,22,0
171,/players/k/kingge02.html,19.0,0.0,0.429,0.0,0.0,0.611,0.3,1.286,13.5,1.7,15.4,19.1,1.0,104.0,0.74,8.0,0.0,0.5,0.0,0.0,0.0,0.0,32.4,0.0,20.0,17.7,0.0,8.0,1.5,2,1,1,SF,40.5,0.4655,0.6765,1.05,13.600000000000001,16.8,103.75,101.0,102.05,0,-100,27,0
172,/players/k/kingst01.html,77.0,7.0,0.48133333333333334,0.0,0.24433333333333337,0.7206666666666667,1.1333333333333333,0.3953333333333333,11.733333333333334,1.0333333333333334,15.633333333333333,18.633333333333333,-0.9,114.33333333333333,0.7519999999999999,16.0,2.0,0.407,0.766,0.0,0.516,7.1,14.9,1.1,13.2,20.2,0.0,12.2,2.4,5,3,2,C,79.0,0.48550000000000004,0.7155,2.1500000000000004,17.0,18.0,113.44999999999999,107.1,109.74285714285715,0,6,23,0
173,/players/k/kleinjo01.html,46.0,1.0,0.368,0.0,0.0,0.833,0.6,0.17,14.5,0.5,19.7,16.0,-0.2,107.7,0.756,3.0,0.0,0.385,0.833,0.0,0.462,17.2,16.1,1.1,11.3,15.7,0.0,6.142857142857143,2.857142857142857,7,1,1,C,79.5,0.46799999999999997,0.7545,1.3,17.05,17.049999999999997,107.55000000000001,110.65,109.33846153846154,0,6,24,0
174,/players/k/knightr01.html,63.0,0.0,0.39,0.0,0.0,0.607,0.7,0.237,21.4,0.8,16.6,16.7,0.7,107.3,0.817,9.0,0.0,0.8,0.75,0.0,0.4,4.0,19.7,1.8,14.5,7.1,0.2,11.5,2.3333333333333335,3,1,1,C,72.5,0.475,0.7030000000000001,4.05,14.3,15.35,105.44999999999999,104.55000000000001,104.13333333333333,0,29,23,0
175,/players/k/korveky01.html,75.0,0.0,0.443,1.5,0.375,0.915,0.3,0.226,10.5,1.3,10.6,18.3,-0.1,110.2,0.805,5.0,5.0,0.286,1.0,0.292,0.071,2.4,9.2,1.5,21.7,12.1,-0.2,11.25,3.2857142857142856,7,1,4,SG,78.0,0.385,0.823,0.85,11.25,17.65,101.3,103.1,108.55882352941177,0,51,23,0
176,/players/k/kukocto01.html,70.66666666666667,29.0,0.472,0.9666666666666668,0.36533333333333334,0.75,1.5333333333333332,0.2956666666666667,11.200000000000001,1.8,12.366666666666667,21.566666666666663,0.9666666666666667,112.43333333333334,0.8250000000000001,10.0,0.0,0.448,0.735,0.421,0.507,7.2,17.9,1.5,17.2,24.4,0.5,13.0,3.4,5,3,2,SF,78.0,0.4675,0.7455,0.9,14.95,23.0,107.8,103.5,106.06153846153846,0,-100,26,0
177,/players/k/kurucro01.html,5.0,0.0,0.625,0.6,0.75,1.0,0.6,0.25,17.9,4.1,31.1,15.9,3.1,117.2,0.639,4.0,3.0,0.4,0.778,0.25,0.45,8.4,23.0,1.4,7.7,15.5,0.1,4.0,1.5,4,1,3,SF,55.0,0.448,0.7075,1.05,16.4,16.549999999999997,109.25,109.6,109.25,0,40,21,0
178,/players/k/kuzmaky01.html,61.0,9.0,0.436,1.4,0.316,0.735,0.9,0.232,15.7,0.9,11.0,22.9,-1.0,112.0,0.732,21.0,0.0,0.43,0.784,0.313,0.207,4.4,11.4,0.6,9.7,19.5,0.2,13.5,2.5,2,1,2,PF,73.5,0.453,0.7295,1.0,10.5,23.15,107.15,108.75,109.46,0,27,23,1
179,/players/k/kuzmiog01.html,16.0,0.0,0.667,0.0,0.0,1.0,0.4,0.333,14.5,1.4,26.7,11.3,0.8,111.6,0.817,3.0,0.0,0.0,0.0,0.0,0.0,14.0,43.9,0.0,0.0,0.0,0.0,3.0,2.0,1,1,1,C,18.5,0.526,0.7275,2.15,31.299999999999997,12.3,109.55,102.0,109.55,0,-100,24,0
180,/players/l/larueru01.html,14.0,0.0,0.408,0.3,0.25,0.625,0.1,0.163,5.7,1.2,10.3,18.7,0.2,107.7,0.756,4.0,0.0,0.375,0.6,0.4,0.625,0.0,13.4,1.0,16.4,20.5,0.0,4.0,1.6666666666666667,3,1,1,PG,28.5,0.38349999999999995,0.8125,0.4,11.75,17.65,100.05000000000001,101.4,99.0,0,-100,25,0
181,/players/l/leeda02.html,49.0,4.0,0.511,0.0,0.0,0.654,1.7,0.332,20.3,1.7,12.0,19.6,0.8,111.6,0.817,6.0,1.0,0.394,0.667,0.0,0.182,10.9,36.2,2.4,12.3,27.9,-0.1,9.25,2.8,5,1,3,PF,62.5,0.598,0.696,1.3,15.7,14.2,104.85,109.9,106.7,0,30,23,0
182,/players/l/leonaka01.html,63.0,62.5,0.509,1.45,0.375,0.8280000000000001,1.25,0.28600000000000003,18.75,2.75,9.350000000000001,24.3,2.05,111.8,0.7315,14.0,14.0,0.5,0.813,0.45,0.178,5.8,19.2,2.3,11.8,13.5,0.6,15.0,3.3333333333333335,3,2,1,SF,61.0,0.4935,0.7989999999999999,1.2000000000000002,9.3,15.45,109.6,102.4,111.57777777777778,0,15,21,0
183,/players/l/lewisra01.html,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,14.3,-4.4,109.9,0.72,10.0,0.0,0.333,0.0,0.0,0.0,20.6,34.1,0.0,0.0,15.8,0.0,10.0,1.6666666666666667,3,1,3,SF,46.0,0.39449999999999996,0.5455,0.65,14.850000000000001,18.4,107.1,108.69999999999999,107.1,0,139,25,0
184,/players/l/lewisra02.html,55.0,9.0,0.414,0.9,0.389,0.622,0.3,0.181,15.0,1.4,10.9,18.2,-1.0,112.3,0.805,5.0,5.0,0.441,0.8,0.474,0.339,8.5,14.6,1.7,12.9,22.8,0.3,12.857142857142858,3.6,5,1,3,SF,51.0,0.4255,0.627,1.05,18.4,22.0,105.3,105.4,108.55454545454545,0,32,20,0
185,/players/l/linje01.html,23.0,3.0,0.374,0.5,0.2,0.81,0.3,0.271,13.1,1.0,13.0,19.8,-0.6,113.1,0.707,4.0,3.0,0.25,1.0,0.167,0.083,0.0,10.8,1.2,24.3,17.2,-0.3,6.25,1.2222222222222223,9,1,2,PG,32.0,0.4175,0.779,1.6,19.6,21.85,106.30000000000001,105.85,107.94285714285715,0,-100,23,0
186,/players/l/livinsh01.html,75.0,4.0,0.516,0.0,0.111,0.7446666666666667,0.5,0.19933333333333333,9.533333333333333,1.5,15.966666666666667,15.166666666666666,0.2333333333333333,113.59999999999998,0.7803333333333332,12.0,0.0,0.474,0.81,1.0,0.276,6.1,12.9,1.1,21.2,14.7,0.3,18.666666666666668,2.0,10,3,2,PG,45.5,0.4205,0.717,1.3,23.1,16.5,105.4,105.0,108.63846153846154,0,4,20,0
187,/players/l/longllu01.html,59.666666666666664,59.666666666666664,0.4643333333333333,0.0,0.0,0.7683333333333334,1.9000000000000001,0.23166666666666666,15.5,0.8666666666666667,16.833333333333332,19.566666666666666,1.0666666666666667,112.43333333333334,0.8250000000000001,10.0,2.0,0.5,0.722,0.0,0.36,9.8,22.6,2.0,26.6,22.2,-0.1,16.25,2.4,5,3,1,C,60.5,0.4565,0.6895,4.3,21.950000000000003,16.65,104.3,112.1,107.19000000000001,0,7,23,0
188,/players/l/looneke01.html,59.5,4.0,0.5515,0.0,0.21100000000000002,0.5815,1.05,0.35850000000000004,16.85,1.7000000000000002,12.1,12.9,0.85,114.6,0.762,21.0,5.0,0.542,0.381,0.0,0.292,12.5,12.7,1.8,9.0,10.3,0.6,18.666666666666668,7.0,1,2,2,C,29.0,0.5469999999999999,0.309,1.5,12.35,14.95,115.05,103.9,113.275,0,30,20,1
189,/players/l/lopezbr01.html,70.0,70.0,0.503,1.4,0.338,0.845,1.5,0.222,13.0,1.0,8.3,16.9,0.0,117.2,0.639,7.0,7.0,0.472,0.886,1.0,0.358,12.9,10.7,1.2,10.1,28.4,0.7,12.166666666666666,4.666666666666667,3,1,1,C,82.0,0.515,0.8049999999999999,4.15,13.3,21.950000000000003,104.44999999999999,110.75,107.43636363636364,0,10,21,1
190,/players/l/loveke01.html,77.0,77.0,0.419,2.1,0.36,0.822,1.9,0.321,28.4,1.2,11.3,23.4,0.3,110.9,0.695,4.0,4.0,0.415,0.737,0.429,0.463,6.3,22.3,0.5,10.8,23.5,0.3,19.666666666666668,7.0,2,1,2,PF,70.5,0.4545,0.802,1.45,12.8,21.7,103.9,111.5,108.46363636363635,0,5,21,1
191,/players/l/lowryky01.html,65.0,65.0,0.411,2.4,0.347,0.83,0.6,0.263,12.9,2.0,18.1,19.6,0.6,113.1,0.707,13.0,0.0,0.333,0.742,0.25,0.492,3.9,13.5,2.6,18.2,17.7,-0.1,12.125,3.6,5,1,1,PG,46.0,0.4,0.7955,0.6000000000000001,16.95,17.35,105.95,111.85,109.69375,0,24,21,1
192,/players/l/luety01.html,32.0,1.3333333333333333,0.45366666666666666,0.5333333333333333,0.4256666666666667,0.7743333333333333,0.19999999999999998,0.17866666666666667,6.866666666666667,1.3333333333333333,14.733333333333334,16.166666666666668,-0.43333333333333335,108.63333333333333,0.7683333333333334,3.0,0.0,0.412,0.0,0.0,0.0,0.0,7.4,3.2,19.0,28.9,-0.1,9.0,2.125,8,3,1,PG,11.5,0.45899999999999996,0.6605,0.0,15.2,17.95,107.44999999999999,101.25,105.01111111111112,0,23,22,0
193,/players/m/madsema01.html,64.5,4.0,0.46950000000000003,0.0,0.5,0.6755,1.3,0.34850000000000003,12.95,1.0,14.4,12.05,-0.9500000000000001,108.9,0.6950000000000001,13.0,0.0,0.077,0.6,0.0,0.385,13.9,8.8,0.0,11.6,15.8,-0.1,14.0,4.5,2,2,2,C,64.5,0.46950000000000003,0.6755,1.15,14.4,12.05,108.9,103.25,106.4857142857143,0,29,25,0
194,/players/m/magloja01.html,31.0,2.0,0.327,0.0,0.0,0.455,0.6,0.8,28.3,0.2,28.7,16.8,-0.9,110.2,0.805,10.0,0.0,0.571,0.304,0.0,0.821,8.0,21.5,0.0,9.5,17.7,0.1,7.0,1.5555555555555556,9,1,1,C,78.0,0.5005000000000001,0.6925,4.6,16.4,18.35,103.05,101.4,104.5,0,19,23,0
195,/players/m/mahinia01.html,56.0,0.0,0.561,0.0,0.0,0.768,0.8,0.837,17.8,1.5,15.7,15.3,1.1,109.7,0.695,2.0,0.0,0.5,0.75,0.0,0.667,0.0,12.0,0.0,20.5,24.0,0.0,10.6,3.0,4,1,1,C,16.0,0.5680000000000001,0.8300000000000001,8.35,13.8,31.299999999999997,108.6,103.15,105.71428571428571,0,28,22,0
196,/players/m/mariosh01.html,71.5,44.5,0.514,0.55,0.2425,0.7375,2.1500000000000004,0.194,21.549999999999997,2.1500000000000004,10.85,20.0,1.0,109.95,0.75,9.0,9.0,0.419,0.818,0.167,0.128,7.8,22.0,1.1,7.2,15.5,0.1,11.25,3.3333333333333335,6,2,2,SF,65.0,0.4755,0.8285,2.85,9.1,20.85,102.44999999999999,98.5,107.90625,0,9,22,0
197,/players/m/marksse01.html,23.0,0.0,0.338,0.0,0.0,0.786,0.8,0.35,18.2,0.7,13.2,20.3,-0.1,107.5,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.8333333333333333,6,1,2,PF,6.5,0.479,0.75,2.95,26.6,29.450000000000003,103.35,104.4,105.82857142857142,0,44,24,0
198,/players/m/marshdo01.html,26.0,1.0,0.327,0.6,0.283,0.864,0.9,0.224,17.2,0.9,12.2,16.0,-1.0,110.2,0.805,5.0,5.0,0.407,0.778,0.125,0.167,9.4,19.1,0.7,13.4,19.8,-0.1,10.25,2.3333333333333335,9,1,2,PF,56.0,0.384,0.671,3.3,10.7,23.25,105.6,111.5,102.7,0,4,22,0
199,/players/m/masseto01.html,61.0,6.0,0.407,0.0,0.0,0.762,0.9,0.346,18.3,1.4,16.0,16.6,0.7,107.5,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.5833333333333333,12,1,2,PF,26.5,0.42500000000000004,0.611,2.05,18.1,21.3,109.3,105.15,103.4909090909091,0,43,24,0
200,/players/m/maxweve01.html,69.5,63.5,0.3915,1.9000000000000001,0.311,0.7184999999999999,0.44999999999999996,0.1905,7.75,2.2,14.45,21.45,-0.10000000000000003,107.80000000000001,0.6399999999999999,4.0,4.0,0.37,0.524,0.308,0.259,3.4,6.4,1.6,6.2,26.1,0.0,9.75,2.111111111111111,9,2,2,SG,79.0,0.4355,0.6950000000000001,0.25,16.3,19.35,106.45,107.9,106.10000000000001,0,47,24,0
201,/players/m/mbengdj01.html,38.0,0.6666666666666666,0.46799999999999997,0.0,0.0,0.5886666666666667,0.6,0.15566666666666665,15.166666666666666,1.5333333333333332,13.799999999999999,15.766666666666666,1.866666666666667,110.60000000000001,0.7643333333333334,7.0,0.0,0.333,1.0,0.0,0.667,4.7,34.9,0.0,43.6,12.8,-0.1,5.8,1.8,5,3,1,C,29.0,0.481,0.625,7.25,21.5,16.35,111.05,104.55,110.46666666666665,0,-100,25,0
202,/players/m/mcadoja01.html,33.5,1.0,0.5375000000000001,0.0,0.125,0.53,0.85,0.46349999999999997,14.850000000000001,1.85,11.05,17.0,0.35,113.6,0.817,5.0,0.0,0.667,0.0,0.0,0.0,11.0,32.3,0.0,25.0,17.9,0.0,10.5,2.0,2,2,1,PF,28.0,0.5405,0.5455000000000001,3.5500000000000003,11.5,19.75,113.05,102.6,115.05,0,-100,22,0
203,/players/m/mccawpa01.html,51.333333333333336,10.333333333333334,0.4286666666666667,0.39999999999999997,0.30133333333333334,0.8053333333333333,0.3,0.19333333333333336,8.799999999999999,2.1666666666666665,15.166666666666666,11.333333333333334,0.9666666666666668,114.09999999999998,0.7436666666666666,15.0,3.0,0.438,0.846,0.348,0.271,6.4,12.8,2.4,5.3,13.5,0.4,13.0,1.75,4,3,2,SG,64.0,0.421,0.7745,0.9500000000000001,13.35,12.350000000000001,114.6,105.8,113.12,0,38,22,0
204,/players/m/mccoyje01.html,21.0,0.0,0.571,0.0,0.0,0.25,0.4,0.381,17.8,0.0,24.6,14.0,0.7,109.4,0.707,3.0,0.0,0.4,0.0,0.0,0.6,0.0,27.8,0.0,24.0,14.7,-0.1,3.0,1.3333333333333333,6,1,1,C,42.0,0.6565,0.4975,4.4,13.399999999999999,14.9,105.3,105.4,104.175,0,33,22,0
205,/players/m/mcgeeja01.html,70.0,31.666666666666668,0.6366666666666667,0.0,0.16666666666666666,0.6273333333333334,1.3333333333333333,0.2843333333333333,21.400000000000002,1.4333333333333333,11.233333333333334,19.266666666666666,1.1666666666666667,113.73333333333333,0.7519999999999999,7.0,0.0,0.434,0.538,0.0,0.491,13.1,24.1,1.5,5.8,16.6,0.3,11.333333333333334,2.2222222222222223,9,3,1,C,67.5,0.501,0.649,6.7,12.1,19.9,104.80000000000001,111.5,107.3,0,18,21,1
206,/players/m/mcraejo01.html,15.0,1.0,0.442,0.5,0.636,0.692,0.1,0.25,9.9,0.0,13.5,26.7,-3.0,110.9,0.695,2.0,0.0,1.0,0.0,1.0,0.0,0.0,58.2,0.0,0.0,46.2,0.2,2.0,1.5,6,1,2,SG,14.5,0.4295,0.775,0.2,14.85,21.95,104.5,106.3,112.225,0,58,25,0
207,/players/m/medvest01.html,39.0,3.0,0.4785,0.05,0.5,0.622,0.65,0.34199999999999997,16.9,1.7000000000000002,10.15,30.6,-0.8,108.9,0.6950000000000001,7.0,0.0,0.6,0.0,0.0,0.0,5.5,15.2,0.0,16.7,12.9,0.0,15.0,3.5,2,2,2,PF,39.0,0.4785,0.622,1.4500000000000002,10.15,30.6,108.9,103.25,107.55,0,-100,22,0
208,/players/m/meeksjo01.html,8.0,0.0,0.538,1.0,0.444,1.0,0.1,0.026,11.1,0.5,4.8,17.1,-0.8,113.1,0.707,5.0,5.0,0.419,0.833,0.444,0.194,1.7,7.1,1.3,5.6,13.7,0.2,8.25,1.5,8,1,1,SG,50.5,0.375,0.8260000000000001,0.55,8.899999999999999,19.4,106.30000000000001,103.44999999999999,105.82857142857142,0,41,23,0
209,/players/m/merrisa01.html,30.0,2.0,0.444,0.7,0.447,1.0,0.2,0.056,10.4,1.6,11.9,15.0,-0.3,117.2,0.639,8.0,0.0,0.286,0.0,0.2,0.0,3.5,14.6,6.6,12.5,11.4,0.0,8.0,1.0,2,1,1,SG,18.0,0.3885,0.75,0.2,9.55,17.3,115.9,110.2,117.2,0,60,25,1
210,/players/m/middlkh01.html,68.0,68.0,0.476,2.2,0.414,0.898,0.8,0.22,15.7,1.5,13.1,25.0,-0.3,117.2,0.639,6.0,6.0,0.38,0.933,0.324,0.163,2.9,7.5,3.1,9.2,21.0,0.0,9.857142857142858,5.0,2,1,2,SF,54.5,0.44,0.8525,0.7,9.25,17.5,103.4,109.94999999999999,109.7875,0,39,22,1
211,/players/m/mihmch01.html,18.0,0.0,0.375,0.0,0.0,0.857,0.8,0.175,20.2,0.5,18.8,22.2,0.2,112.8,0.793,4.0,0.0,0.318,0.6,0.0,0.455,14.8,16.8,3.2,10.2,21.3,-0.1,4.0,3.3333333333333335,3,1,3,C,66.5,0.431,0.7435,3.5999999999999996,14.5,19.9,102.44999999999999,106.55000000000001,103.15714285714286,0,7,22,0
212,/players/m/milescj01.html,40.0,1.0,0.34,1.1,0.314,0.795,0.3,0.214,10.5,1.5,8.5,18.8,-0.4,113.1,0.707,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,7.6,2.5714285714285716,7,1,3,SF,30.0,0.3565,0.6795,0.8500000000000001,13.8,20.15,107.1,107.0,108.33333333333333,0,34,19,1
213,/players/m/milicda01.html,34.0,0.0,0.262,0.0,0.0,0.583,0.3,0.369,22.9,2.4,14.7,26.0,1.2,102.0,0.659,8.0,0.0,0.0,0.25,0.0,1.0,8.2,16.3,4.0,34.2,29.6,-0.2,7.0,2.3333333333333335,6,1,2,C,35.5,0.2955,0.6455,6.15,15.149999999999999,22.5,103.8,98.30000000000001,105.1375,0,-100,19,0
214,/players/m/millema01.html,10.0,0.0,0.423,1.0,0.476,0.75,0.1,0.154,6.3,0.7,3.5,18.5,-1.6,113.1,0.707,10.0,0.0,0.25,0.75,0.167,0.5,0.0,19.7,0.0,9.3,17.4,0.0,5.5,3.0,1,1,1,SF,12.5,0.4435,0.875,1.25,8.95,15.3,113.44999999999999,106.5,112.44999999999999,0,-100,25,0
215,/players/m/millemi01.html,49.0,9.5,0.434,1.2999999999999998,0.435,0.5635,0.44999999999999996,0.036000000000000004,17.1,1.1,12.65,14.65,-0.25,109.44999999999999,0.751,4.0,4.0,0.396,0.75,0.389,0.083,4.5,12.0,0.0,5.7,20.8,0.1,9.4,2.375,8,2,2,SF,72.5,0.437,0.7364999999999999,0.7,10.3,19.7,105.1,103.69999999999999,105.61538461538461,1,5,21,0
216,/players/m/millspa02.html,81.0,2.0,0.464,1.7,0.425,0.89,0.4,0.123,9.6,2.3,8.2,22.6,1.1,110.5,0.756,3.0,0.0,0.5,1.0,1.0,0.25,0.0,0.0,0.0,18.4,21.7,0.0,9.88888888888889,4.333333333333333,3,1,1,PG,37.0,0.4145,0.6685,0.05,14.0,31.7,109.8,107.1,110.91111111111111,0,55,22,1
