,URL,MEAN_N_SEASONS_X_TEAM,N_TEAMS,N_NBA_CHAMPION,N_POSITIONS,COMMON_POSITION,MEAN_G_2S,MEAN_GS_2S,MEAN_FG%_PER_GAME_2S,MEAN_3P_PER_GAME_2S,MEAN_3P%_PER_GAME_2S,MEAN_FT%_PER_GAME_2S,MEAN_ORB_PER_GAME_2S,MEAN_AST_PER_GAME_2S,MEAN_STL_PER_GAME_2S,MEAN_BLK_PER_GAME_2S,MEAN_PF_PER_GAME_2S,MEAN_PER_2S,MEAN_3PAr_2S,MEAN_FTr_2S,MEAN_ORB%_2S,MEAN_DRB%_2S,MEAN_AST%_2S,MEAN_STL%_2S,MEAN_BLK%_2S,MEAN_TOV%_2S,MEAN_USG%_2S,MEAN_OWS_2S,MEAN_DBPM_2S,MEAN_OFF_TEAM_RTG_2S,MEAN_DEFF_TEAM_RTG_2S,MEAN_W/L%_TEAM_2S,MEAN_GS_SGFCT,MEAN_OWS_SGFCT,MEAN_OFF_TEAM_RTG_SGFCT,MEAN_W/L%_TEAM_SGFCT,ALL-ROOKIE,ALL_STAR,ROY,HALL_OF_FAME,DRAFT_PICK,HEIGHT(cm),AGE_ENTRANCE,IS_ACTIVE
549,/players/k/kellyry01.html,2.0,2,0,1,PF,55.5,29.5,0.38,0.8500000000000001,0.337,0.8234999999999999,0.5,1.7000000000000002,0.55,0.65,2.4,10.6,0.4085,0.3355,2.25,13.4,10.8,1.2,2.05,9.65,14.95,0.95,-0.2,103.80000000000001,110.6,0.2925,19.666666666666668,0.5333333333333333,103.06666666666666,0.264,0,0,0,0,48,210.82,23,0
550,/players/k/kennedj01.html,1.0,1,0,1,SF,2.0,0.0,0.417,1.0,0.5,0.0,0.5,1.5,1.0,0.0,3.5,4.7,0.333,0.167,1.9,12.0,8.2,1.8,0.0,18.9,12.1,0.0,-0.7,101.1,108.9,0.318,0.0,0.0,101.1,0.318,0,0,0,0,-100,198.12,23,0
551,/players/k/kernejo01.html,1.0,1,0,1,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,-2.4,100.3,97.4,0.66,0.0,0.0,100.3,0.66,0,0,0,0,-100,210.82,25,0
552,/players/k/ketnela01.html,1.0,4,0,1,PF,14.0,0.0,0.403,0.0,0.0,0.8335,0.25,0.1,0.2,0.15000000000000002,1.1,5.35,0.0,0.2875,5.0,19.799999999999997,2.9000000000000004,1.4,1.75,21.4,15.65,-0.1,-0.95,99.5,105.1,0.317,0.0,-0.1,102.6,0.4085,0,0,0,0,49,205.74,23,0
553,/players/k/keybr01.html,1.0,3,0,1,SF,6.5,0.0,0.479,0.25,0.143,0.269,0.85,0.75,0.7,0.5,1.45,11.35,0.396,0.0905,12.85,19.85,17.3,5.4,2.5,31.2,24.65,-0.05,1.95,113.95,108.85,0.622,0.0,-0.05,110.2,0.451,0,0,0,0,-100,203.2,25,1
554,/players/k/khryavi01.html,2.0,2,0,2,PF,50.5,29.0,0.4485,0.1,0.34850000000000003,0.621,1.3,1.05,0.6499999999999999,0.5,2.75,10.25,0.0885,0.332,7.75,16.4,8.7,1.9,1.95,18.25,15.25,0.15,-0.04999999999999999,102.15,109.80000000000001,0.2925,29.0,0.15,102.15,0.2925,0,0,0,0,22,205.74,23,0
555,/players/k/kiddst01.html,1.0,1,0,1,SG,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.8,-13.7,0.333,0.0,0.0,21.3,8.0,0.0,0.0,40.0,14.6,-0.1,-1.4,112.3,109.9,0.611,0.0,-0.1,112.3,0.611,0,0,0,0,-100,198.12,28,0
556,/players/k/kiddwa01.html,1.0,1,0,1,PF,68.0,14.0,0.592,0.0,0.0,0.547,1.1,0.3,0.3,0.3,1.9,11.3,0.0,0.509,9.4,19.6,3.2,1.1,1.6,17.5,12.3,0.8,-1.0,101.7,109.7,0.305,14.0,0.8,101.7,0.305,0,0,0,0,-100,205.74,24,0
557,/players/k/kilpase01.html,1.4285714285714286,7,0,1,SG,17.5,0.0,0.403,1.15,0.325,0.948,0.35,0.95,0.6000000000000001,0.05,1.0,12.8,0.536,0.224,1.8,8.2,8.25,1.55,0.15,8.9,19.2,0.55,-2.0,104.85,107.9,0.39,6.25,0.525,105.425,0.439,0,0,0,0,-100,193.04,25,0
558,/players/k/kimbrst01.html,1.0,2,1,1,PG,6.5,0.0,0.3855,0.15,0.25,0.5,0.2,0.4,0.35,0.0,0.35,10.149999999999999,0.1665,0.0625,4.55,3.4,11.8,3.65,0.0,9.6,17.15,0.0,1.95,108.2,106.55,0.5125,0.0,0.0,109.9,0.72,0,0,0,0,-100,180.34,24,0
559,/players/k/kingfr01.html,1.0,2,0,2,PG,6.5,0.0,0.3425,0.05,0.25,0.6665,0.4,0.5,0.44999999999999996,0.0,0.85,7.85,0.1045,0.2835,6.550000000000001,12.299999999999999,14.1,4.3,0.0,13.75,24.0,0.0,-0.5499999999999999,108.0,109.0,0.457,0.0,0.1,104.6,0.268,0,0,0,0,37,185.42,24,0
560,/players/k/kingge03.html,1.0,2,0,1,SF,2.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,-5.2,0.4,0.2,0.0,24.05,0.0,0.0,0.0,7.25,8.15,-0.05,-2.8,109.35,112.25,0.433,0.0,-0.1,112.8,0.634,0,0,0,0,59,198.12,25,1
561,/players/k/kingji02.html,1.0,2,0,1,SG,32.0,0.5,0.382,0.05,0.0735,0.6005,0.85,1.2,0.9,0.1,1.1,11.3,0.0665,0.48450000000000004,8.2,4.6,14.85,4.1499999999999995,0.55,14.3,17.75,-0.05,1.0999999999999999,104.15,111.5,0.256,1.0,-0.1,103.8,0.256,0,0,0,0,35,195.58,23,0
562,/players/k/kinglo02.html,1.5,2,0,1,SF,8.0,0.5,0.4405,0.55,0.364,0.5,0.45,1.0,0.7,0.25,1.25,13.7,0.42400000000000004,0.15949999999999998,4.1000000000000005,16.95,13.600000000000001,2.8,1.5,9.0,18.85,0.05,0.7,111.3,114.95,0.367,0.0,0.0,109.9,0.366,0,0,0,0,-100,200.66,21,1
563,/players/k/kingri01.html,4.0,1,0,1,C,21.5,1.0,0.39,0.0,0.0,0.878,0.4,0.3,0.05,0.05,0.7000000000000001,9.399999999999999,0.007,0.517,10.1,27.8,9.75,0.45,0.75,25.15,26.3,0.0,-1.7999999999999998,111.5,106.85,0.622,1.0,0.0,110.9,0.6705,0,0,0,0,14,218.44000000000003,23,0
564,/players/k/kirkal01.html,1.0,1,0,1,C,5.0,0.0,0.25,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.2,8.5,0.0,0.5,8.3,0.0,10.1,0.0,0.0,0.0,15.7,0.0,-3.5,111.1,106.3,0.646,0.0,0.0,111.1,0.646,0,0,0,0,-100,213.36,24,0
565,/players/k/kispeco01.html,1.0,1,0,1,SF,77.0,36.0,0.455,1.5,0.35,0.871,0.7,1.1,0.5,0.3,1.2,10.9,0.623,0.121,3.3,9.4,6.7,1.0,1.0,8.5,14.6,1.6,-1.5,111.1,114.5,0.427,36.0,1.6,111.1,0.427,0,0,0,0,15,200.66,23,1
566,/players/k/knighbr02.html,1.0,1,0,1,PG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,15.7,0.0,-5.4,106.2,101.7,0.622,0.0,0.0,106.2,0.622,0,0,0,0,-100,182.88,24,0
567,/players/k/knighbr03.html,2.142857142857143,7,0,3,PG,70.5,67.5,0.411,1.6,0.3735,0.746,0.6,3.9,0.75,0.15000000000000002,2.2,11.85,0.3655,0.217,2.2,9.95,21.05,1.25,0.35,17.200000000000003,22.25,0.3,-1.7999999999999998,102.4,107.19999999999999,0.3665,47.111111111111114,0.8888888888888888,104.87777777777778,0.36744444444444446,1,0,0,0,8,187.96,21,1
568,/players/k/korolya01.html,2.0,1,0,1,SF,17.0,0.0,0.275,0.1,0.243,0.6,0.15000000000000002,0.4,0.2,0.0,0.25,6.4,0.273,0.354,3.8499999999999996,6.4,12.850000000000001,2.55,0.0,10.0,18.4,-0.1,-0.65,105.19999999999999,104.6,0.5305,0.0,-0.1,105.3,0.573,0,0,0,0,12,205.74,19,0
569,/players/k/kravtvi01.html,1.0,2,0,1,C,22.5,0.0,0.625,0.0,0.0,0.39849999999999997,0.75,0.25,0.1,0.25,0.8500000000000001,12.45,0.0,0.6685000000000001,14.649999999999999,13.1,4.55,0.6,2.25,21.45,16.9,0.15,-1.8,106.65,107.4,0.4695,0.0,0.3,103.8,0.354,0,0,0,0,-100,213.36,26,0
570,/players/k/krejcvi01.html,1.0,1,0,1,SG,30.0,8.0,0.407,1.1,0.327,0.864,0.6,1.9,0.6,0.3,2.2,8.5,0.587,0.132,2.6,12.6,11.9,1.3,1.1,14.1,12.9,0.1,-1.0,104.6,112.8,0.293,8.0,0.1,104.6,0.293,0,0,0,0,37,203.2,22,1
571,/players/k/kulboar01.html,1.0,1,0,1,SF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-10.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,-7.1,114.1,113.7,0.524,0.0,0.0,114.1,0.524,0,0,0,0,55,205.74,24,1
572,/players/k/kurzro01.html,1.0,1,0,1,PF,40.0,5.0,0.389,0.4,0.395,0.8,0.8,0.5,0.4,0.5,2.0,11.8,0.29,0.382,8.1,11.8,6.5,1.5,3.0,9.5,16.3,0.5,-0.8,109.5,113.3,0.354,5.0,0.5,109.5,0.354,0,0,0,0,-100,205.74,24,0
573,/players/k/kutluib01.html,1.0,1,0,1,SG,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-12.9,0.0,0.0,0.0,10.2,0.0,0.0,0.0,66.7,11.6,-0.1,-4.6,112.2,109.6,0.634,0.0,-0.1,112.2,0.634,0,0,0,0,-100,198.12,31,0
574,/players/k/kuzmimi01.html,2.0,1,0,1,SF,34.5,2.5,0.214,0.4,0.1605,0.4045,0.35,0.5,0.2,0.1,0.6,-14.350000000000001,0.2275,0.092,2.5,4.2,5.15,0.7,0.45,5.65,31.450000000000003,0.4,-11.549999999999999,107.4,111.1,0.366,5.0,0.8,107.7,0.378,0,0,0,0,-100,205.74,28,0
575,/players/l/lafayol01.html,1.0,1,0,1,SG,1.0,0.0,0.5,1.0,0.5,0.0,1.0,2.0,0.0,0.0,0.0,12.8,0.333,0.0,5.7,16.3,14.4,0.0,0.0,14.3,14.9,0.0,-3.2,107.7,103.8,0.61,0.0,0.0,107.7,0.61,0,0,0,0,-100,187.96,26,0
576,/players/l/lamban01.html,1.0,2,0,1,SF,13.0,1.5,0.195,0.5,0.162,0.4285,0.55,1.0,0.15,0.1,0.7,4.1,0.8009999999999999,0.089,3.35,12.35,17.9,0.35,0.55,6.5,12.8,0.05,-2.25,109.75,113.6,0.3255,3.0,0.1,107.1,0.236,0,0,0,0,-100,198.12,23,1
577,/players/l/lambdo01.html,1.3333333333333333,3,0,1,SG,35.0,0.0,0.3575,0.25,0.314,0.5605,0.15000000000000002,0.8,0.3,0.0,1.15,3.9,0.1975,0.1835,1.3,6.5,9.399999999999999,1.25,0.0,13.149999999999999,17.0,-0.6,-1.7000000000000002,103.35,104.25,0.48450000000000004,0.0,-0.15,102.4,0.393,0,0,0,0,42,193.04,22,0
578,/players/l/lampema01.html,1.75,4,0,1,C,29.0,0.0,0.43,0.05,0.25,0.7255,0.5,0.35,0.1,0.15000000000000002,1.35,9.75,0.0375,0.1575,5.9,18.85,6.15,0.7,1.2,12.25,20.4,-0.25,-1.95,104.45,106.05,0.4515,0.0,-0.25,105.775,0.46975,0,0,0,0,30,210.82,19,0
579,/players/l/lamplji01.html,1.0,1,0,1,C,1.0,0.0,0.333,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,8.3,0.0,0.667,7.4,28.1,0.0,3.1,0.0,20.5,12.8,0.0,-2.8,108.3,108.5,0.549,0.0,0.0,108.3,0.549,0,0,0,0,102,208.28,27,0
580,/players/l/lamplse01.html,1.0,2,0,1,SF,22.5,0.0,0.542,0.0,0.0,0.681,0.44999999999999996,0.55,0.1,0.1,0.7,17.0,0.0155,0.618,4.8,15.0,8.7,0.4,0.8,11.899999999999999,19.549999999999997,0.30000000000000004,-0.75,99.85,103.1,0.378,0.0,0.4,96.7,0.305,0,0,0,0,45,200.66,24,0
581,/players/l/landajo01.html,1.0,1,0,1,C,54.0,1.0,0.495,0.5,0.326,0.829,1.2,0.8,0.2,0.3,1.0,16.0,0.436,0.201,11.1,13.5,10.6,0.8,2.0,12.3,18.1,1.0,-1.1,112.4,112.3,0.415,1.0,1.0,112.4,0.415,0,0,0,0,-100,210.82,27,1
582,/players/l/landrma01.html,1.5,2,0,1,SF,17.5,0.0,0.381,0.5,0.3335,0.6,0.3,0.0,0.1,0.1,0.8,7.65,0.6425000000000001,0.119,5.1,14.8,0.0,0.5,1.35,11.95,20.75,-0.1,-3.35,107.65,107.69999999999999,0.482,0.0,-0.1,107.65,0.482,0,0,0,0,-100,200.66,25,0
583,/players/l/langdtr01.html,3.0,1,0,1,SG,37.5,2.5,0.403,0.8,0.416,0.9475,0.30000000000000004,1.15,0.55,0.05,1.7000000000000002,11.350000000000001,0.4355,0.259,2.1,8.3,11.8,1.75,0.3,12.45,15.65,0.85,0.09999999999999999,100.35,104.45,0.378,2.5,0.95,102.44999999999999,0.36,0,0,0,0,11,190.5,24,0
584,/players/l/langfke01.html,1.0,1,0,1,SG,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-2.4,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,19.2,0.0,-2.2,107.2,101.8,0.683,0.0,0.0,107.2,0.683,0,0,0,0,-100,193.04,25,0
585,/players/l/langhda01.html,1.2,5,0,1,SF,33.5,4.0,0.383,0.0,0.125,0.6395,0.5,0.25,0.2,0.05,0.6,8.95,0.021,0.1905,6.050000000000001,12.55,4.1,1.25,0.55,6.6,18.85,-0.15000000000000002,-1.95,104.9,106.4,0.44500000000000006,2.6666666666666665,-0.13333333333333333,104.5,0.4756666666666667,0,0,0,0,31,210.82,24,0
586,/players/l/langja01.html,1.0,1,0,1,C,11.0,0.0,0.444,0.0,0.0,0.6,0.5,0.2,0.0,0.3,1.3,6.6,0.0,0.556,10.2,12.9,5.2,0.0,4.2,15.2,10.6,0.0,-1.2,110.1,110.6,0.5,0.0,0.0,110.1,0.5,0,0,0,0,48,208.28,24,0
587,/players/l/laproni01.html,1.0,1,0,1,PG,18.0,3.0,0.426,0.6,0.37,1.0,0.1,1.6,0.2,0.1,1.1,8.4,0.574,0.191,0.7,5.7,23.0,1.2,0.5,27.2,18.2,0.0,-0.8,111.1,103.5,0.744,3.0,0.0,111.1,0.744,0,0,0,0,-100,193.04,27,0
588,/players/l/lasmest01.html,1.0,3,1,3,PF,8.5,2.0,0.2255,0.0,0.0,0.297,0.8,0.1,0.4,0.7,1.1,5.85,0.0,0.2255,5.05,5.4,0.8,1.15,2.9,7.5,7.8,-0.05,-1.4000000000000001,111.0,104.2,0.6950000000000001,4.0,-0.1,105.35,0.494,0,0,0,0,-100,203.2,26,0
589,/players/l/lawalga01.html,1.0,1,0,1,PF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,109.5,110.4,0.488,0.0,0.0,109.5,0.488,0,0,0,0,46,205.74,23,0
590,/players/l/lawsoja01.html,1.0,1,0,1,C,17.0,0.0,0.6,0.0,0.0,0.8,0.5,0.3,0.2,0.2,0.8,21.5,0.0,0.667,11.5,28.6,10.7,2.8,3.6,9.3,12.3,0.3,3.7,102.6,103.8,0.5,0.0,0.3,102.6,0.5,0,0,0,0,41,210.82,24,0
591,/players/l/leboje01.html,1.0,1,0,1,SG,4.0,0.0,0.286,0.0,0.0,1.0,0.5,0.8,0.5,0.0,1.8,5.8,0.0,0.286,7.2,6.9,11.8,3.0,0.0,11.3,11.5,0.0,3.0,107.7,104.2,0.683,0.0,0.0,107.7,0.683,0,0,0,0,-100,187.96,24,0
592,/players/l/lecquja01.html,1.0,2,0,2,PG,4.5,0.0,0.2555,0.0,0.0,1.0,0.25,0.45,0.0,0.0,0.3,3.7,0.2555,0.2665,9.1,17.0,14.600000000000001,0.0,0.0,7.75,26.85,-0.05,-4.6,112.05000000000001,111.9,0.469,0.0,0.0,111.7,0.466,0,0,0,0,-100,193.04,20,0
593,/players/l/ledori01.html,1.3333333333333333,3,0,1,SG,14.0,0.0,0.34299999999999997,0.44999999999999996,0.3725,0.8634999999999999,0.45,0.65,0.25,0.05,0.7,9.5,0.376,0.23199999999999998,3.7,8.35,11.25,1.4500000000000002,0.15,14.649999999999999,26.700000000000003,-0.3,-3.15,107.95,106.6,0.5429999999999999,0.0,-0.5,102.30000000000001,0.3475,0,0,0,0,43,200.66,22,0
594,/players/l/leeke01.html,1.5,2,0,1,PF,62.5,19.5,0.4605,0.0,0.111,0.747,1.7,1.1,0.45,0.6,2.85,12.9,0.0135,0.2615,11.149999999999999,20.6,9.95,1.25,2.2,16.25,20.15,0.1,0.09999999999999999,104.05,107.35,0.366,14.333333333333334,0.0,103.7,0.3496666666666666,0,0,0,0,11,208.28,24,0
595,/players/l/leeku01.html,1.0,1,0,1,PG,48.0,0.0,0.268,0.1,0.2,0.893,0.1,0.7,0.2,0.0,0.8,5.6,0.211,0.394,2.7,9.5,16.8,2.0,0.4,19.4,15.7,-0.3,0.1,102.9,107.4,0.317,0.0,-0.3,102.9,0.317,0,0,0,0,-100,190.5,24,0
596,/players/l/leema01.html,1.5,2,0,1,SG,17.5,6.0,0.386,0.3,0.2665,0.712,0.7,1.4500000000000002,0.6000000000000001,0.30000000000000004,1.5499999999999998,9.55,0.2425,0.27549999999999997,4.949999999999999,8.8,15.25,1.9,1.4,15.45,15.0,0.05,0.4,103.6,106.0,0.386,6.0,0.05,103.6,0.386,0,0,0,0,43,195.58,22,0
597,/players/l/leesa01.html,2.0,1,0,1,PG,42.5,3.5,0.4305,0.30000000000000004,0.2905,0.7370000000000001,0.45,3.25,0.85,0.3,1.4,13.8,0.2245,0.4125,2.95,12.05,29.700000000000003,2.45,1.65,16.4,17.15,0.5,0.85,107.0,113.15,0.279,3.5,0.5,107.0,0.279,0,0,0,0,38,187.96,22,1
598,/players/l/lemonwa01.html,1.0,2,0,1,PG,5.5,1.5,0.4375,0.25,0.7,0.6970000000000001,0.35,3.0,0.9,0.2,1.65,11.600000000000001,0.06,0.157,1.3,10.55,25.700000000000003,1.6,1.4,14.3,26.5,-0.1,-1.3499999999999999,107.19999999999999,110.75,0.4265,3.0,-0.1,104.8,0.268,0,0,0,0,-100,190.5,26,0
599,/players/l/leslitr01.html,1.0,1,0,1,SG,10.0,0.0,0.357,0.0,0.0,0.444,0.6,0.5,0.2,0.2,0.4,14.6,0.0,0.643,15.7,8.0,17.0,2.4,3.7,10.0,20.5,0.0,-0.3,108.5,105.7,0.606,0.0,0.0,108.5,0.606,0,0,0,0,47,193.04,22,0
600,/players/l/lettcl01.html,1.0,2,0,1,PG,5.5,0.0,0.3665,0.0,0.0,0.3335,0.05,0.65,0.15,0.05,1.65,-1.0499999999999998,0.017,0.155,0.6,3.2,7.1000000000000005,0.5,0.3,19.75,16.25,-0.1,-2.75,110.05,106.15,0.671,0.0,-0.1,107.8,0.671,0,0,0,0,-100,190.5,25,0
601,/players/l/lewisce01.html,1.0,1,0,1,C,3.0,0.0,0.667,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,62.7,0.0,0.0,60.0,0.0,0.0,12.8,0.0,0.0,33.5,0.0,1.9,108.7,107.6,0.476,0.0,0.0,108.7,0.476,0,0,0,0,-100,208.28,27,0
602,/players/l/lewiski01.html,2.0,1,0,1,PG,39.0,0.0,0.395,0.6,0.2785,0.838,0.30000000000000004,2.15,0.6,0.1,1.15,10.05,0.3765,0.11649999999999999,2.15,8.55,20.2,1.8,0.65,11.649999999999999,20.3,-0.04999999999999999,-0.7,112.75,113.4,0.435,0.0,0.2,113.5,0.431,0,0,0,0,13,185.42,20,1
603,/players/l/lewisma01.html,2.0,1,0,1,SF,12.5,0.0,0.45599999999999996,0.1,0.3095,0.55,0.65,0.30000000000000004,0.3,0.2,1.1,11.05,0.1655,0.27999999999999997,9.25,6.85,7.8,1.6500000000000001,2.2,11.4,17.0,0.05,-1.45,104.19999999999999,109.9,0.311,0.0,0.0,103.8,0.256,0,0,0,0,50,195.58,21,0
604,/players/l/lewissc01.html,1.0,1,0,1,SG,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,14.6,0.0,0.0,0.0,0.0,16.2,6.9,0.0,0.0,5.3,0.0,5.9,114.1,113.7,0.524,0.0,0.0,114.1,0.524,0,0,0,0,56,195.58,22,1
605,/players/l/liberma01.html,2.0,3,0,1,SF,75.5,15.5,0.432,0.2,0.319,0.679,1.7,0.8,0.75,0.35,2.1,12.25,0.096,0.2345,9.1,10.8,6.35,1.9,1.05,11.4,19.9,0.45,-1.4500000000000002,102.95,111.65,0.26849999999999996,21.0,0.3666666666666667,103.5,0.3253333333333333,0,0,0,0,42,203.2,23,0
606,/players/l/liveris01.html,1.0,1,0,1,SF,19.0,5.0,0.456,1.4,0.422,0.857,0.8,1.1,0.7,0.4,1.9,11.1,0.711,0.156,4.0,12.5,8.0,1.7,1.6,13.5,12.4,0.4,-0.2,106.0,113.8,0.28,5.0,0.4,106.0,0.28,0,0,0,0,42,200.66,24,1
607,/players/l/llamaho01.html,2.0,1,0,1,C,14.0,1.0,0.4585,0.05,0.1665,0.6,0.35,0.15000000000000002,0.3,0.35,1.55,9.55,0.0715,0.381,8.05,27.05,5.1,3.15,4.45,26.049999999999997,28.05,-0.2,0.75,108.35,105.19999999999999,0.5855,2.0,-0.2,109.3,0.488,0,0,0,0,-100,210.82,24,0
608,/players/l/lockhia01.html,1.0,1,0,1,SF,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3,0.0,8.4,112.6,106.1,0.671,0.0,0.0,112.6,0.671,0,0,0,0,-100,203.2,24,0
609,/players/l/lockro01.html,1.0,1,0,1,PF,20.0,0.0,0.281,0.0,0.0,0.8,0.7,0.2,0.2,0.2,0.8,5.3,0.0,0.469,13.6,17.4,4.5,1.3,2.0,25.2,18.5,-0.3,-2.2,100.8,110.2,0.256,0.0,-0.3,100.8,0.256,0,0,0,0,51,205.74,23,0
610,/players/l/loftoza01.html,1.0,1,0,1,SG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,1.0,0.0,0.0,0.0,0.0,12.3,0.0,50.0,21.6,-0.1,6.0,109.0,109.2,0.5,0.0,-0.1,109.0,0.5,0,0,0,0,-100,193.04,27,0
611,/players/l/longar01.html,1.0,5,0,1,PF,36.0,13.5,0.246,0.0,0.0,0.2645,0.95,0.39999999999999997,0.15,0.35,1.75,3.55,0.0,0.424,12.05,24.2,6.300000000000001,0.6,6.05,23.700000000000003,15.7,0.15000000000000002,0.35000000000000003,107.25,102.6,0.6100000000000001,9.0,-0.16666666666666666,105.03333333333335,0.557,0,0,0,0,-100,205.74,29,0
612,/players/l/longsh01.html,1.0,1,0,1,C,18.0,0.0,0.56,0.4,0.368,0.543,2.3,0.7,0.5,0.5,2.7,24.1,0.174,0.321,19.3,20.8,10.7,1.9,3.1,9.5,25.4,0.6,-1.1,103.2,108.9,0.341,0.0,0.6,103.2,0.341,0,0,0,0,-100,205.74,24,0
613,/players/l/lopezra01.html,2.0,1,0,1,PG,56.5,13.0,0.4265,0.44999999999999996,0.369,0.8405,0.25,3.85,0.75,0.05,2.45,12.45,0.2485,0.235,1.7000000000000002,9.05,37.05,2.2,0.3,23.65,19.45,0.25,-0.9,103.30000000000001,106.4,0.4145,11.0,0.1,101.9,0.512,0,0,0,0,-100,185.42,24,0
614,/players/l/lorthry01.html,1.0,1,0,1,SG,37.0,2.0,0.475,0.1,0.214,0.648,0.6,2.7,0.8,0.0,1.1,12.9,0.063,0.395,3.9,7.8,23.1,2.0,0.1,17.9,20.0,0.2,-1.1,106.7,112.2,0.317,2.0,0.2,106.7,0.317,0,0,0,0,-100,193.04,23,0
615,/players/l/louzama01.html,1.3333333333333333,3,0,3,SF,6.0,0.5,0.2975,0.85,0.3205,0.5,0.44999999999999996,0.8,0.44999999999999996,0.1,1.5499999999999998,2.75,0.6559999999999999,0.0305,3.0,7.25,5.9,1.25,0.75,15.850000000000001,12.5,-0.05,-2.6,113.95,110.35,0.5265,1.0,0.0,111.1,0.47550000000000003,0,0,0,0,35,195.58,22,1
616,/players/l/loydjo01.html,1.0,1,1,1,PG,12.0,0.0,0.444,0.3,0.5,0.818,0.1,0.5,0.0,0.0,0.4,16.3,0.444,0.611,2.0,15.3,15.1,0.0,0.0,8.1,19.4,0.2,-0.9,113.1,107.1,0.707,0.0,0.2,113.1,0.707,0,0,0,0,-100,193.04,26,0
617,/players/l/lucaska01.html,1.0,2,0,1,PG,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,7.950000000000001,0.5,1.0,0.0,28.35,10.4,4.35,0.0,0.0,10.55,0.0,7.55,107.35,105.7,0.5855,0.0,0.0,107.35,0.5855,0,0,0,0,-100,185.42,26,0
618,/players/l/lundbga01.html,1.0,1,0,1,SG,4.0,0.0,0.263,0.8,0.375,0.0,0.5,2.8,0.8,0.0,1.8,7.7,0.421,0.0,5.0,11.9,31.5,3.3,0.0,13.6,21.5,-0.1,0.5,114.8,107.3,0.78,0.0,-0.1,114.8,0.78,0,0,0,0,-100,193.04,28,1
619,/players/l/lydonty01.html,2.0,1,0,1,PF,13.0,0.0,0.25,0.1,0.2,0.1665,0.15,0.1,0.05,0.0,0.2,4.65,0.278,0.0835,4.0,6.35,4.1,0.5,0.0,8.6,5.3,0.05,-1.5,112.75,109.95,0.6100000000000001,0.0,0.1,113.0,0.659,0,0,0,0,24,208.28,22,0
620,/players/m/macijar01.html,1.0,1,0,1,SG,19.0,0.0,0.341,0.2,0.25,0.867,0.2,0.3,0.4,0.0,0.5,8.3,0.293,0.366,2.6,6.3,6.1,2.8,0.0,14.4,19.2,-0.1,0.0,103.7,106.8,0.463,0.0,-0.1,103.7,0.463,0,0,0,0,-100,193.04,26,0
621,/players/m/mackema01.html,1.0,1,0,1,C,22.0,0.0,0.378,0.0,0.0,0.5,0.5,0.0,0.0,0.1,0.4,12.6,0.054,0.216,19.8,19.4,2.2,0.0,2.7,4.7,25.8,0.0,-5.1,111.7,106.8,0.683,0.0,0.0,111.7,0.683,0,0,0,0,27,205.74,24,0
622,/players/m/macklve01.html,1.0,1,0,1,C,23.0,0.0,0.543,0.0,0.0,0.571,0.6,0.2,0.2,0.2,0.4,18.2,0.0,0.4,12.0,18.3,6.4,1.6,2.3,6.8,15.1,0.3,-0.1,101.0,106.3,0.379,0.0,0.3,101.0,0.379,0,0,0,0,52,208.28,26,0
623,/players/m/macledo01.html,1.2857142857142858,7,0,2,SF,68.5,36.5,0.4685,0.0,0.3215,0.8175,1.2,1.35,0.4,0.2,1.7999999999999998,15.9,0.018500000000000003,0.34650000000000003,5.95,15.45,10.149999999999999,0.8500000000000001,0.5,10.25,25.95,2.6999999999999997,-2.45,104.05,111.5,0.28049999999999997,24.0,1.775,104.925,0.311,0,0,0,0,19,208.28,23,0
