,SEASON,SCHOOL,CONF,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,COLLEGE_URL,3P%
168,2016-17,Utah,Pac-12,17,17,31.6,6.6,12.8,0.514,5.5,9.9,0.55,1.1,2.9,2.6,4.0,0.662,2.8,6.5,9.2,2.2,0.6,0.4,2.0,1.7,16.9,/players/kyle-kuzma-1.html,0.388
169,2013-14,UCLA,Pac-12,18,1,25.8,3.2,8.3,0.383,1.9,4.8,0.391,1.3,3.4,1.6,2.3,0.707,0.6,2.0,2.6,1.9,1.1,0.2,1.1,2.3,9.2,/players/zach-lavine-1.html,0.371
170,2010-11,San Diego State,MWC,16,16,32.9,5.2,13.1,0.395,4.9,11.4,0.426,0.3,1.7,4.1,5.4,0.767,3.7,8.2,11.9,2.6,1.5,0.6,2.4,2.4,14.8,/players/kawhi-leonard-1.html,0.185
171,2010-11,Weber State,Big Sky,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/damian-lillard-1.html,
172,2011-12,Weber State,Big Sky,16,16,34.9,7.0,15.2,0.461,4.1,8.3,0.489,2.9,6.9,7.4,8.4,0.881,0.2,4.2,4.4,3.9,1.6,0.3,2.2,2.0,24.3,/players/damian-lillard-1.html,0.427
173,2014-15,UCLA,Pac-12,18,18,31.6,4.4,9.1,0.491,3.5,7.5,0.467,0.9,1.6,2.1,3.3,0.633,3.0,5.8,8.8,1.2,1.3,0.6,1.2,2.9,11.9,/players/kevon-looney-1.html,0.607
174,2011-12,Furman,Southern,17,11,23.4,2.4,5.7,0.423,1.8,3.7,0.476,0.6,2.0,1.6,2.5,0.643,0.5,2.8,3.3,1.7,0.8,0.1,1.6,2.8,7.1,/players/jordan-loyd-1.html,0.324
175,2016-17,Arizona,Pac-12,18,18,29.3,4.8,9.8,0.486,3.0,5.6,0.535,1.8,4.2,3.2,3.8,0.841,2.3,5.2,7.6,0.6,0.4,0.3,1.2,2.3,14.6,/players/lauri-markkanen-1.html,0.421
176,2011-12,UNC,ACC,16,0,13.5,1.4,3.9,0.365,1.4,3.9,0.365,0.0,0.0,0.9,1.6,0.6,1.1,2.3,3.4,0.2,0.3,0.2,0.4,1.6,3.8,/players/james-michael-mcadoo-1.html,
177,2012-13,UNC,ACC,18,18,31.4,5.8,13.3,0.438,5.8,13.2,0.441,0.0,0.1,2.8,5.1,0.543,2.3,4.8,7.2,1.1,1.5,0.6,2.4,2.4,14.4,/players/james-michael-mcadoo-1.html,0.0
178,2013-14,UNC,ACC,18,18,29.8,5.2,11.0,0.475,5.2,11.0,0.475,0.0,0.0,3.3,6.8,0.488,3.1,4.1,7.2,1.7,1.2,0.8,1.4,2.9,13.8,/players/james-michael-mcadoo-1.html,
179,2014-15,UNLV,MWC,17,13,32.5,4.1,9.1,0.452,1.8,3.6,0.484,2.4,5.5,1.4,1.8,0.742,0.8,2.1,2.8,3.4,1.5,0.3,1.6,1.5,11.9,/players/patrick-mccaw-1.html,0.43
180,2015-16,UNLV,MWC,18,18,33.9,4.4,10.4,0.422,2.4,4.6,0.524,2.0,5.8,2.8,3.5,0.794,1.0,4.6,5.6,3.8,2.2,0.4,2.0,2.2,13.6,/players/patrick-mccaw-1.html,0.343
181,2010-11,Lehigh,Patriot,14,14,36.2,7.4,18.9,0.389,5.5,13.0,0.423,1.9,5.9,6.6,7.7,0.861,2.5,6.3,8.8,2.4,2.4,0.9,3.1,1.9,23.2,/players/cj-mccollum-1.html,0.313
182,2011-12,Lehigh,Patriot,14,14,34.8,8.4,18.1,0.466,6.4,12.5,0.514,2.0,5.6,4.9,6.0,0.821,1.4,5.7,7.1,3.4,2.6,0.7,1.6,2.1,23.8,/players/cj-mccollum-1.html,0.359
183,2010-11,Tennessee,SEC,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/jordan-mcrae-1.html,
184,2011-12,Tennessee,SEC,16,0,22.1,2.7,6.7,0.402,1.8,3.7,0.475,0.9,3.0,1.6,2.3,0.694,0.8,3.1,3.9,1.6,0.5,0.8,1.3,1.9,7.9,/players/jordan-mcrae-1.html,0.313
185,2012-13,Tennessee,SEC,18,18,37.6,6.2,13.9,0.446,4.1,8.6,0.481,2.1,5.4,4.7,6.0,0.778,1.4,3.6,5.0,2.1,0.8,0.9,3.6,2.6,19.2,/players/jordan-mcrae-1.html,0.392
186,2013-14,Tennessee,SEC,18,18,33.2,5.7,14.0,0.409,3.1,7.4,0.421,2.6,6.6,4.7,5.9,0.802,0.4,3.2,3.7,2.6,0.4,0.8,2.2,2.4,18.8,/players/jordan-mcrae-1.html,0.395
187,2016-17,Utah State,MWC,18,16,30.3,3.8,8.6,0.445,1.9,4.4,0.438,1.9,4.2,1.6,1.7,0.903,0.5,3.0,3.5,3.9,1.2,0.3,1.2,2.6,11.1,/players/sam-merrill-1.html,0.453
188,2017-18,Utah State,MWC,18,18,35.9,6.0,11.5,0.522,2.5,4.9,0.506,3.5,6.6,1.7,1.9,0.912,0.2,3.0,3.2,2.7,1.1,0.3,1.8,2.4,17.2,/players/sam-merrill-1.html,0.534
189,2018-19,Utah State,MWC,18,18,37.1,6.9,15.7,0.44,4.2,8.5,0.49,2.7,7.2,5.5,6.2,0.892,0.4,3.4,3.9,4.4,1.1,0.3,1.9,2.7,22.0,/players/sam-merrill-1.html,0.38
190,2019-20,Utah State,MWC,18,18,35.7,6.2,13.2,0.466,3.4,6.0,0.565,2.8,7.2,4.6,5.0,0.911,0.1,3.2,3.3,4.0,0.9,0.2,1.6,2.3,19.7,/players/sam-merrill-1.html,0.385
191,2010-11,Texas A&M,Big 12,16,16,31.6,4.6,10.8,0.422,3.4,7.5,0.458,1.1,3.3,3.3,4.3,0.779,2.0,3.5,5.5,2.9,1.2,0.0,2.9,1.9,13.6,/players/khris-middleton-1.html,0.34
192,2011-12,Texas A&M,Big 12,13,10,29.1,4.5,11.5,0.393,3.6,7.8,0.465,0.9,3.8,2.0,2.9,0.684,1.2,4.0,5.2,1.6,0.7,0.4,2.0,1.8,12.0,/players/khris-middleton-1.html,0.245
193,2011-12,Holy Cross,Patriot,7,0,5.4,0.3,0.7,0.4,0.0,0.1,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,0.1,0.1,0.3,0.1,0.3,0.9,/players/malcolm-miller-1.html,0.5
194,2012-13,Holy Cross,Patriot,11,11,27.5,2.3,4.6,0.49,1.5,2.5,0.63,0.7,2.2,1.5,3.0,0.485,0.5,5.5,6.0,1.7,0.6,0.5,1.5,2.5,6.7,/players/malcolm-miller-1.html,0.333
195,2013-14,Holy Cross,Patriot,18,18,31.1,4.0,8.7,0.462,2.8,5.8,0.49,1.2,2.9,2.2,2.8,0.8,1.1,5.1,6.2,1.9,0.8,1.9,1.8,3.0,11.4,/players/malcolm-miller-1.html,0.404
196,2014-15,Holy Cross,Patriot,18,18,32.5,4.6,9.6,0.483,2.7,5.6,0.48,1.9,4.0,3.9,4.6,0.843,1.3,4.3,5.6,1.2,1.3,1.4,1.4,2.4,15.1,/players/malcolm-miller-1.html,0.486
197,2015-16,Louisville,ACC,18,5,18.7,2.6,6.2,0.42,2.1,4.1,0.521,0.5,2.2,1.4,2.0,0.694,0.9,1.9,2.9,1.3,0.6,0.2,1.0,2.2,7.1,/players/donovan-mitchell-1.html,0.231
198,2016-17,Louisville,ACC,18,18,34.2,6.2,13.9,0.442,3.3,6.7,0.488,2.9,7.2,2.9,3.5,0.825,0.8,3.4,4.2,2.9,2.1,0.3,1.6,3.0,18.1,/players/donovan-mitchell-1.html,0.4
199,2020-21,USC,Pac-12,20,20,33.7,5.6,10.0,0.56,5.4,9.0,0.6,0.2,1.0,4.1,5.8,0.704,2.3,6.2,8.4,2.3,1.0,2.7,2.5,1.9,15.5,/players/evan-mobley-1.html,0.2
200,2017-18,Murray State,OVC,18,18,35.6,4.4,9.1,0.491,3.7,6.4,0.578,0.7,2.6,3.3,4.3,0.769,1.9,5.0,6.9,6.2,1.1,0.4,2.7,2.2,12.9,/players/temetrius-morant-1.html,0.277
201,2018-19,Murray State,OVC,18,18,36.9,7.8,16.3,0.481,5.9,11.2,0.532,1.9,5.1,7.2,8.7,0.827,1.0,3.7,4.7,10.8,1.8,0.9,5.2,1.7,24.7,/players/temetrius-morant-1.html,0.37
202,2011-12,Oregon State,Pac-12,18,11,21.3,1.6,3.4,0.475,1.6,3.2,0.483,0.1,0.2,1.3,2.7,0.469,2.2,4.1,6.2,1.4,1.1,2.1,1.3,3.0,4.6,/players/eric-moreland-1.html,0.333
203,2012-13,Oregon State,Pac-12,15,8,31.5,3.0,5.5,0.542,2.9,5.0,0.573,0.1,0.5,1.6,3.4,0.471,3.1,6.8,9.9,1.7,0.9,2.2,2.5,2.7,7.7,/players/eric-moreland-1.html,0.25
204,2013-14,Oregon State,Pac-12,18,17,29.4,3.1,6.6,0.475,3.1,6.4,0.474,0.1,0.1,2.0,3.7,0.537,2.2,8.2,10.4,1.4,0.7,2.0,2.3,2.4,8.3,/players/eric-moreland-1.html,0.5
205,2010-11,Kansas,Big 12,16,16,25.8,5.4,8.5,0.632,4.7,7.0,0.67,0.7,1.5,2.5,4.0,0.625,2.4,5.4,7.9,1.8,0.9,1.4,2.1,2.6,13.9,/players/markieff-morris-1.html,0.458
206,2015-16,Washington,Pac-12,18,18,35.8,6.1,14.7,0.417,4.9,11.4,0.434,1.2,3.3,3.1,4.6,0.675,1.2,4.3,5.5,4.2,1.9,0.3,3.2,3.0,16.5,/players/dejounte-murray-1.html,0.356
207,2015-16,Kentucky,SEC,18,18,35.9,7.6,16.0,0.476,3.9,7.6,0.511,3.7,8.4,3.5,4.3,0.808,1.6,3.9,5.4,1.8,1.0,0.3,1.7,1.9,22.4,/players/jamal-murray-1.html,0.444
208,2012-13,Kentucky,SEC,11,11,34.1,4.0,6.3,0.638,4.0,6.3,0.638,0.0,0.0,2.6,5.1,0.518,2.5,7.2,9.6,1.5,1.5,5.5,2.1,2.1,10.6,/players/nerlens-noel-1.html,
209,2013-14,Illinois,Big Ten,18,8,23.5,3.2,6.7,0.471,1.8,3.6,0.5,1.4,3.2,0.8,1.0,0.833,0.3,1.5,1.8,1.4,0.6,0.2,1.2,1.4,8.6,/players/kendrick-nunn-1.html,0.439
210,2014-15,Illinois,Big Ten,18,18,35.0,4.3,11.3,0.382,2.4,5.7,0.417,1.9,5.6,2.2,2.7,0.796,0.4,3.6,4.0,2.1,1.2,0.2,1.9,2.0,12.8,/players/kendrick-nunn-1.html,0.347
211,2015-16,Illinois,Big Ten,17,16,35.8,5.0,13.1,0.381,2.5,6.1,0.404,2.5,7.0,1.8,2.2,0.789,0.4,4.7,5.1,1.5,1.4,0.2,2.0,2.5,14.3,/players/kendrick-nunn-1.html,0.361
212,2017-18,Oakland,Horizon,18,16,39.0,9.2,20.4,0.452,4.6,8.8,0.519,4.7,11.6,4.9,5.8,0.848,1.0,4.2,5.2,3.6,1.5,0.3,2.9,2.2,28.1,/players/kendrick-nunn-1.html,0.402
213,2017-18,Louisville,ACC,11,0,10.2,1.8,3.6,0.5,1.0,2.0,0.5,0.8,1.6,1.1,1.3,0.857,0.2,1.9,2.1,0.6,0.7,0.1,0.7,1.2,5.5,/players/jordan-nwora-1.html,0.5
214,2018-19,Louisville,ACC,18,18,33.9,5.9,14.2,0.416,3.4,7.4,0.463,2.4,6.7,2.7,3.5,0.778,0.9,6.2,7.2,1.5,0.7,0.4,2.4,2.3,16.9,/players/jordan-nwora-1.html,0.364
215,2019-20,Louisville,ACC,20,19,34.0,5.6,13.1,0.429,3.0,6.9,0.438,2.6,6.2,3.1,3.7,0.849,1.6,6.6,8.2,1.4,0.7,0.4,1.9,2.3,16.9,/players/jordan-nwora-1.html,0.419
216,2014-15,Duke,ACC,17,17,31.8,6.8,10.5,0.652,6.8,10.5,0.652,0.0,0.0,3.2,5.9,0.545,4.1,5.4,9.5,1.4,0.7,1.3,2.8,2.3,16.9,/players/jahlil-okafor-1.html,
217,2019-20,Auburn,SEC,15,15,33.1,3.9,8.5,0.457,2.9,5.5,0.53,0.9,2.9,3.8,5.4,0.704,1.7,2.8,4.5,2.3,1.1,0.9,1.7,2.9,12.5,/players/isaac-okoro-1.html,0.318
218,2010-11,Indiana,Big Ten,18,5,19.0,2.6,4.9,0.528,2.3,4.0,0.583,0.3,0.9,2.0,2.9,0.692,1.3,2.1,3.3,0.7,0.7,0.2,1.2,2.2,7.5,/players/victor-oladipo-1.html,0.294
219,2011-12,Indiana,Big Ten,18,16,27.7,3.5,7.9,0.444,3.3,6.3,0.522,0.2,1.6,3.1,4.0,0.778,1.7,3.8,5.4,1.8,1.3,0.8,2.1,2.3,10.3,/players/victor-oladipo-1.html,0.138
220,2012-13,Indiana,Big Ten,18,18,29.1,5.1,8.8,0.572,4.2,6.9,0.6,0.9,1.9,2.9,3.6,0.8,2.8,3.8,6.7,2.1,2.0,0.8,2.3,2.6,13.9,/players/victor-oladipo-1.html,0.471
221,2010-11,Gonzaga,WCC,14,0,11.1,1.6,3.1,0.5,1.4,2.4,0.576,0.2,0.8,1.0,2.1,0.483,1.1,2.1,3.2,0.4,0.3,0.1,0.9,1.3,4.4,/players/kelly-olynyk-1.html,0.273
222,2012-13,Gonzaga,WCC,16,16,26.7,7.2,10.5,0.685,6.8,9.6,0.701,0.4,0.9,4.4,5.8,0.772,2.3,5.1,7.3,2.0,0.8,1.6,2.4,1.8,19.3,/players/kelly-olynyk-1.html,0.5
223,2010-11,Florida,SEC,15,14,35.6,4.7,9.7,0.49,3.1,5.9,0.523,1.7,3.8,1.7,3.0,0.578,2.3,6.4,8.7,3.7,0.9,0.3,1.9,1.9,12.9,/players/chandler-parsons-1.html,0.439
224,2014-15,Fordham,A-10,16,16,33.4,5.6,14.3,0.393,4.1,9.2,0.442,1.6,5.1,4.1,4.9,0.835,1.8,3.6,5.4,1.0,1.1,0.4,2.7,2.0,16.9,/players/eric-paschall-1.html,0.305
225,2016-17,Villanova,Big East,18,7,22.6,2.6,4.9,0.528,2.3,3.4,0.672,0.3,1.6,0.6,0.9,0.625,1.4,1.9,3.4,0.6,0.5,0.6,0.9,2.6,6.1,/players/eric-paschall-1.html,0.214
226,2017-18,Villanova,Big East,16,16,31.9,4.4,7.3,0.612,3.1,4.4,0.714,1.3,2.9,1.8,2.2,0.829,1.1,3.4,4.5,2.6,1.3,0.6,1.4,2.5,12.0,/players/eric-paschall-1.html,0.457
227,2018-19,Villanova,Big East,18,18,37.3,5.7,12.4,0.46,3.6,6.3,0.561,2.2,6.1,3.9,4.9,0.787,0.9,5.5,6.4,2.2,0.7,0.6,1.9,2.2,17.5,/players/eric-paschall-1.html,0.355
228,2011-12,Louisiana,Sun Belt,16,1,21.1,2.3,5.4,0.425,2.3,5.1,0.451,0.0,0.3,2.3,4.8,0.487,1.1,2.4,3.4,2.9,0.8,0.3,3.3,1.9,6.9,/players/elfrid-payton-1.html,0.0
229,2012-13,Louisiana,Sun Belt,20,20,36.7,6.1,12.0,0.506,5.6,10.8,0.521,0.5,1.2,4.6,6.8,0.669,1.1,4.1,5.2,6.0,2.5,0.7,3.4,2.2,17.1,/players/elfrid-payton-1.html,0.375
230,2013-14,Louisiana,Sun Belt,18,18,37.6,6.9,12.9,0.539,6.6,11.7,0.567,0.3,1.2,4.8,8.1,0.593,2.5,3.9,6.4,6.2,2.6,0.7,3.5,2.6,19.0,/players/elfrid-payton-1.html,0.273
231,2010-11,Duke,ACC,16,13,26.5,2.7,4.8,0.566,2.7,4.8,0.566,0.0,0.0,1.0,2.4,0.421,2.9,6.8,9.7,1.3,0.7,1.9,1.8,3.1,6.4,/players/mason-plumlee-1.html,
232,2011-12,Duke,ACC,16,13,27.1,3.5,7.3,0.483,3.5,7.3,0.483,0.0,0.0,2.9,4.7,0.627,2.6,5.5,8.1,1.4,0.7,1.3,1.8,2.9,9.9,/players/mason-plumlee-1.html,
233,2012-13,Duke,ACC,18,18,35.9,5.8,10.4,0.556,5.8,10.4,0.556,0.0,0.0,4.4,6.8,0.656,2.8,6.8,9.6,2.3,1.2,1.4,2.9,2.4,16.0,/players/mason-plumlee-1.html,
234,2013-14,Arkansas,SEC,18,18,29.3,4.6,9.4,0.488,4.3,8.6,0.5,0.3,0.9,2.6,3.5,0.73,2.6,4.3,6.8,1.3,1.3,1.9,1.3,2.0,12.1,/players/bobby-portis-1.html,0.375
235,2014-15,Arkansas,SEC,18,18,31.2,7.6,13.5,0.56,7.4,12.8,0.576,0.2,0.7,3.3,4.2,0.789,3.9,5.4,9.3,1.2,0.9,1.9,1.7,2.1,18.6,/players/bobby-portis-1.html,0.25
236,2011-12,UCLA,Pac-12,18,1,18.3,1.7,4.6,0.378,0.9,2.5,0.356,0.8,2.1,0.1,0.2,0.333,0.2,1.8,2.0,0.9,0.3,0.2,0.8,1.5,4.3,/players/norman-powell-1.html,0.405
237,2012-13,UCLA,Pac-12,18,1,18.5,1.7,3.9,0.429,1.2,2.1,0.595,0.4,1.8,0.3,0.5,0.667,0.2,1.7,1.9,0.9,0.3,0.4,1.2,1.9,4.1,/players/norman-powell-1.html,0.242
238,2013-14,UCLA,Pac-12,18,18,26.2,3.9,7.8,0.504,3.2,5.7,0.559,0.8,2.2,2.0,2.8,0.706,0.7,2.2,2.9,1.6,1.1,0.4,1.0,2.7,10.7,/players/norman-powell-1.html,0.359
239,2014-15,UCLA,Pac-12,18,18,36.2,6.5,13.9,0.468,5.7,10.6,0.539,0.8,3.3,3.4,4.5,0.765,0.8,4.0,4.8,2.1,2.0,0.4,2.2,2.3,17.2,/players/norman-powell-1.html,0.237
240,2018-19,Kentucky,SEC,18,0,16.5,1.4,3.7,0.379,0.5,1.3,0.375,0.9,2.3,1.2,1.5,0.815,0.0,1.7,1.7,1.1,0.4,0.0,0.7,1.2,4.9,/players/immanuel-quickley-1.html,0.381
241,2019-20,Kentucky,SEC,18,14,35.3,5.1,11.9,0.43,2.7,6.8,0.393,2.4,5.1,5.8,6.3,0.92,0.4,4.1,4.6,1.9,0.9,0.2,1.4,2.6,18.4,/players/immanuel-quickley-1.html,0.478
242,2013-14,Kentucky,SEC,18,18,31.3,4.4,9.2,0.485,4.3,8.8,0.487,0.2,0.4,4.4,6.1,0.725,3.5,6.8,10.3,1.2,0.7,0.9,2.4,2.5,13.4,/players/julius-randle-1.html,0.429
243,2010-11,Colorado,Big 12,16,0,22.4,2.0,3.9,0.508,1.7,3.1,0.551,0.3,0.9,1.2,2.1,0.576,3.1,4.2,7.3,0.9,1.2,0.9,1.0,3.1,5.5,/players/andre-roberson-1.html,0.357
244,2011-12,Colorado,Pac-12,18,18,29.3,4.1,8.3,0.493,3.6,6.8,0.528,0.5,1.5,2.1,3.9,0.543,2.8,8.2,10.9,1.1,1.3,2.3,1.6,2.2,10.8,/players/andre-roberson-1.html,0.333
245,2012-13,Colorado,Pac-12,16,15,34.7,3.9,8.6,0.449,3.2,6.3,0.51,0.7,2.4,1.3,2.3,0.583,2.9,8.1,11.0,1.1,2.3,1.3,2.5,2.5,9.8,/players/andre-roberson-1.html,0.289
246,2014-15,Ohio State,Big Ten,18,18,35.7,6.8,15.2,0.451,4.1,8.3,0.497,2.7,6.9,3.9,5.3,0.747,1.1,5.2,6.3,5.1,1.4,0.2,2.8,2.2,20.3,/players/dangelo-russell-1.html,0.395
247,2014-15,Gonzaga,WCC,18,0,22.9,3.5,5.3,0.656,3.5,5.3,0.656,0.0,0.0,1.8,2.9,0.604,2.1,5.4,7.6,1.1,0.4,0.3,1.2,2.4,8.8,/players/domantas-sabonis-1.html,
248,2015-16,Gonzaga,WCC,18,18,32.8,6.0,10.6,0.565,5.9,10.2,0.579,0.1,0.4,4.9,6.6,0.748,2.6,9.7,12.3,2.2,0.6,0.8,2.7,3.3,17.1,/players/domantas-sabonis-1.html,0.25
249,2017-18,Alabama,SEC,16,15,29.0,5.2,13.0,0.399,4.2,8.9,0.472,1.0,4.1,5.4,7.0,0.768,0.9,2.8,3.7,3.8,0.8,0.2,2.7,2.6,16.8,/players/collin-sexton-1.html,0.242
250,2016-17,Wichita State,MVC,18,18,28.5,4.4,7.8,0.56,2.0,3.2,0.621,2.4,4.6,1.8,2.2,0.821,0.4,2.5,2.9,3.9,0.7,0.2,1.1,1.9,12.9,/players/landry-shamet-1.html,0.518
251,2017-18,Wichita State,AAC,17,17,32.4,4.1,9.2,0.442,1.5,2.9,0.52,2.5,6.2,2.2,2.8,0.787,0.4,2.9,3.3,5.6,0.6,0.2,2.1,1.6,12.8,/players/landry-shamet-1.html,0.406
252,2010-11,Georgia Tech,ACC,16,16,33.2,6.4,15.2,0.424,4.9,9.9,0.5,1.5,5.3,4.4,5.9,0.755,2.1,3.9,6.0,3.6,2.9,0.1,2.5,2.8,18.8,/players/iman-shumpert-1.html,0.282
253,2014-15,New Mexico State,WAC,14,14,34.5,5.1,8.4,0.615,5.1,8.4,0.615,0.0,0.0,3.6,4.4,0.823,3.6,4.9,8.4,1.3,1.0,1.6,1.9,2.2,13.9,/players/pascal-siakam-1.html,
254,2015-16,New Mexico State,WAC,14,14,34.7,7.6,14.0,0.546,7.5,13.6,0.55,0.1,0.4,3.4,5.3,0.635,4.1,8.3,12.4,2.1,1.1,2.8,1.9,2.9,18.8,/players/pascal-siakam-1.html,0.4
255,2015-16,LSU,SEC,18,17,35.9,6.5,11.8,0.549,6.5,11.8,0.552,0.0,0.1,7.1,10.7,0.663,2.8,8.5,11.3,4.7,1.9,0.5,3.8,2.9,20.1,/players/ben-simmons-1.html,0.0
256,2010-11,Duke,ACC,16,16,36.3,5.6,14.4,0.39,4.0,8.9,0.451,1.6,5.6,2.9,3.8,0.77,2.8,5.0,7.8,1.8,0.6,0.3,2.1,2.4,15.8,/players/kyle-singler-1.html,0.292
257,2012-13,Oklahoma State,Big 12,18,17,33.6,4.9,11.6,0.428,3.9,8.2,0.48,1.0,3.3,5.4,6.9,0.776,1.4,4.1,5.4,3.8,3.2,0.4,3.2,2.6,16.3,/players/marcus-smart-1.html,0.3
258,2013-14,Oklahoma State,Big 12,15,15,34.6,5.1,13.1,0.393,3.5,7.3,0.482,1.6,5.7,6.7,8.8,0.765,1.8,4.9,6.7,5.2,2.7,0.5,2.4,3.4,18.6,/players/marcus-smart-1.html,0.279
259,2016-17,NC State,ACC,18,18,35.6,6.1,13.0,0.466,4.3,7.9,0.538,1.8,5.1,4.3,6.5,0.658,1.1,3.9,5.0,6.2,1.9,0.4,3.7,2.2,18.2,/players/dennis-smithjr-1.html,0.352
