,SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
11254,2011-12,32.0,ATL,NBA,SF,52.0,837.0,13.6,0.51,0.143,0.359,3.3,18.2,10.8,20.8,1.0,1.4,16.5,18.0,0.5,1.1,1.6,0.094,-0.1,0.7,0.6,0.5,/players/m/mcgratr01.html
11255,2021-22,24.0,POR,NBA,SF,3.0,46.0,12.5,0.47,0.429,0.143,13.8,22.3,17.9,9.4,0.0,2.1,0.0,14.0,0.1,0.0,0.1,0.097,-1.0,-3.0,-4.0,0.0,/players/m/mcgrica01.html
11256,2016-17,25.0,MIA,NBA,SG,78.0,1966.0,9.1,0.506,0.478,0.154,5.2,9.2,7.2,8.8,1.2,0.7,10.2,12.3,1.2,1.7,2.9,0.072,-1.8,-0.1,-1.9,0.0,/players/m/mcgruro01.html
11257,2017-18,26.0,MIA,NBA,SG,18.0,299.0,12.0,0.595,0.479,0.11,4.1,8.3,6.2,8.4,1.3,0.9,5.0,12.1,0.5,0.3,0.8,0.125,-1.0,-0.3,-1.4,0.1,/players/m/mcgruro01.html
11258,2018-19,27.0,MIA,NBA,SG,66.0,1550.0,9.4,0.51,0.488,0.156,4.1,12.2,8.2,10.3,1.1,0.7,11.5,15.4,0.4,1.6,1.9,0.059,-2.2,-0.1,-2.3,-0.1,/players/m/mcgruro01.html
11259,2019-20,28.0,LAC,NBA,SG,56.0,871.0,6.7,0.477,0.492,0.188,3.6,14.2,9.0,5.3,1.4,0.8,10.9,10.6,-0.1,1.1,1.0,0.055,-3.7,0.8,-3.0,-0.2,/players/m/mcgruro01.html
11260,2020-21,29.0,DET,NBA,SG,16.0,194.0,16.1,0.619,0.343,0.114,4.5,8.1,6.3,13.6,2.0,0.4,8.7,18.1,0.3,0.2,0.5,0.121,0.7,0.0,0.7,0.1,/players/m/mcgruro01.html
11261,2021-22,30.0,DET,NBA,SG,51.0,754.0,11.6,0.577,0.649,0.116,4.2,12.1,8.0,9.6,1.4,0.8,9.2,14.8,0.7,0.4,1.2,0.075,-0.7,-0.7,-1.4,0.1,/players/m/mcgruro01.html
11262,2007-08,22.0,WAS,NBA,SG,70.0,695.0,6.6,0.397,0.058,0.311,8.7,14.9,11.7,8.3,1.5,3.1,25.5,10.4,-0.6,0.6,0.0,-0.003,-4.4,0.1,-4.3,-0.4,/players/m/mcguido01.html
11263,2008-09,23.0,WAS,NBA,SF,79.0,2072.0,10.8,0.483,0.012,0.315,6.2,18.4,12.1,13.8,1.6,2.9,20.0,10.1,0.5,1.3,1.7,0.04,-1.8,0.7,-1.1,0.5,/players/m/mcguido01.html
11264,2009-10,24.0,TOT,NBA,SF,51.0,307.0,3.8,0.345,0.0,0.135,8.5,21.3,14.8,5.1,0.8,1.0,23.6,10.6,-0.5,0.3,-0.2,-0.038,-5.7,-0.5,-6.2,-0.3,/players/m/mcguido01.html
11265,2009-10,24.0,WAS,NBA,SF,41.0,240.0,4.2,0.355,0.0,0.125,8.0,21.4,14.6,4.8,0.9,1.0,19.2,9.9,-0.3,0.2,-0.1,-0.015,-5.6,-0.3,-5.9,-0.2,/players/m/mcguido01.html
11266,2009-10,24.0,SAC,NBA,SF,10.0,67.0,2.4,0.311,0.0,0.167,10.1,20.8,15.4,6.1,0.8,1.1,35.2,13.1,-0.2,0.0,-0.2,-0.122,-6.1,-1.3,-7.4,-0.1,/players/m/mcguido01.html
11267,2010-11,25.0,CHA,NBA,SF,52.0,760.0,10.4,0.437,0.011,0.214,10.0,21.8,15.9,9.0,0.7,3.5,11.2,13.8,0.1,0.9,0.9,0.059,-3.3,0.3,-2.9,-0.2,/players/m/mcguido01.html
11268,2011-12,26.0,GSW,NBA,PF,64.0,1127.0,11.8,0.486,0.019,0.252,7.4,17.4,12.4,14.0,2.0,2.5,19.4,11.8,0.6,0.9,1.5,0.062,-1.8,1.0,-0.8,0.3,/players/m/mcguido01.html
11269,2012-13,27.0,TOT,NBA,SF,26.0,387.0,7.7,0.422,0.0,0.179,5.7,18.4,12.0,7.5,1.8,2.3,16.6,8.7,-0.1,0.4,0.3,0.035,-3.7,1.3,-2.3,0.0,/players/m/mcguido01.html
11270,2012-13,27.0,TOR,NBA,SF,15.0,230.0,7.5,0.462,0.0,0.188,5.6,19.5,12.4,6.4,1.2,2.8,16.8,8.4,0.0,0.2,0.2,0.045,-3.8,1.0,-2.8,0.0,/players/m/mcguido01.html
11271,2012-13,27.0,NOH,NBA,SF,9.0,145.0,9.1,0.434,0.0,0.095,5.7,17.6,11.5,9.1,3.0,1.7,18.6,8.6,0.0,0.1,0.1,0.043,-3.1,2.5,-0.6,0.0,/players/m/mcguido01.html
11272,2012-13,27.0,IND,NBA,SF,2.0,12.0,-6.0,0.0,0.0,0.667,9.5,9.1,9.3,11.5,0.0,0.0,0.0,14.7,-0.1,0.0,-0.1,-0.239,-9.1,-5.1,-14.2,0.0,/players/m/mcguido01.html
11273,1994-95,22.0,WSB,NBA,C,55.0,534.0,10.0,0.539,0.0,0.577,8.3,14.5,11.3,2.5,1.0,7.9,17.6,8.8,0.3,0.6,0.8,0.074,-4.4,2.0,-2.3,0.0,/players/m/mcilvji01.html
11274,1995-96,23.0,WSB,NBA,C,80.0,1195.0,9.7,0.476,0.0,0.724,6.6,15.8,11.3,1.2,0.9,9.9,15.8,8.5,-0.1,1.9,1.8,0.074,-3.9,3.1,-0.8,0.4,/players/m/mcilvji01.html
11275,1996-97,24.0,SEA,NBA,C,82.0,1477.0,11.1,0.486,0.025,0.388,10.8,16.1,13.5,2.3,1.4,9.5,16.1,11.9,0.2,2.8,3.0,0.098,-4.0,2.2,-1.8,0.1,/players/m/mcilvji01.html
11276,1997-98,25.0,SEA,NBA,C,78.0,1211.0,9.5,0.477,0.013,0.363,9.7,15.8,12.8,2.3,1.1,8.6,17.3,12.0,0.0,1.9,1.9,0.075,-5.3,2.0,-3.3,-0.4,/players/m/mcilvji01.html
11277,1998-99,26.0,NJN,NBA,C,22.0,269.0,9.5,0.447,0.0,0.118,12.1,10.0,11.1,1.2,1.8,8.7,19.5,10.9,0.0,0.3,0.3,0.053,-5.9,2.3,-3.6,-0.1,/players/m/mcilvji01.html
11278,1999-00,27.0,NJN,NBA,C,66.0,1048.0,10.0,0.439,0.0,0.364,10.9,13.6,12.2,5.0,1.3,7.7,17.5,9.2,0.3,1.2,1.5,0.068,-4.5,2.4,-2.1,0.0,/players/m/mcilvji01.html
11279,2000-01,28.0,NJN,NBA,C,18.0,193.0,6.2,0.421,0.0,0.429,4.6,16.5,10.4,3.2,1.9,5.8,21.3,9.9,-0.2,0.2,0.1,0.015,-6.9,2.0,-4.9,-0.1,/players/m/mcilvji01.html
11280,1996-97,22.0,DEN,NBA,PG,13.0,117.0,14.8,0.609,0.531,0.204,2.0,3.9,2.9,28.5,0.9,0.6,19.6,25.4,0.2,0.0,0.1,0.06,2.9,-2.7,0.3,0.1,/players/m/mcinnje01.html
11281,1998-99,24.0,WAS,NBA,PG,35.0,427.0,11.0,0.444,0.261,0.209,2.4,3.4,2.9,27.7,2.4,0.2,17.0,19.0,0.0,0.2,0.2,0.019,-1.3,-0.5,-1.8,0.0,/players/m/mcinnje01.html
11282,1999-00,25.0,LAC,NBA,PG,25.0,597.0,11.8,0.465,0.113,0.091,3.3,10.4,6.7,25.0,1.3,0.2,12.2,16.4,0.4,0.0,0.3,0.027,-2.2,-2.4,-4.6,-0.4,/players/m/mcinnje01.html
11283,2000-01,26.0,LAC,NBA,PG,81.0,2831.0,15.6,0.521,0.154,0.173,1.7,7.0,4.4,27.7,1.4,0.2,10.1,18.2,5.8,1.1,6.9,0.117,0.6,-0.9,-0.3,1.2,/players/m/mcinnje01.html
11284,2001-02,27.0,LAC,NBA,PG,81.0,3030.0,13.8,0.486,0.209,0.195,1.7,6.2,4.0,27.6,1.1,0.1,10.8,20.3,4.4,0.8,5.1,0.081,0.1,-1.7,-1.6,0.3,/players/m/mcinnje01.html
11285,2002-03,28.0,POR,NBA,PG,75.0,1311.0,10.0,0.477,0.083,0.158,2.0,6.9,4.5,21.3,0.9,0.1,14.2,18.6,0.5,0.6,1.1,0.04,-2.5,-1.5,-4.1,-0.7,/players/m/mcinnje01.html
11286,2003-04,29.0,TOT,NBA,"PG,SG",70.0,2365.0,15.1,0.511,0.17,0.191,1.6,6.9,4.3,30.7,1.7,0.2,12.9,18.2,4.1,0.8,4.9,0.099,0.6,-1.0,-0.5,0.9,/players/m/mcinnje01.html
11287,2003-04,29.0,POR,NBA,SG,39.0,1269.0,15.0,0.517,0.113,0.183,1.5,7.2,4.4,27.1,1.6,0.1,12.0,19.0,2.2,0.4,2.6,0.098,0.2,-0.9,-0.6,0.4,/players/m/mcinnje01.html
11288,2003-04,29.0,CLE,NBA,PG,31.0,1096.0,15.3,0.503,0.242,0.202,1.7,6.6,4.1,35.0,1.7,0.3,14.1,17.1,1.8,0.4,2.3,0.1,0.9,-1.2,-0.2,0.5,/players/m/mcinnje01.html
11289,2004-05,30.0,CLE,NBA,PG,76.0,2651.0,12.4,0.495,0.289,0.175,1.4,5.7,3.5,24.1,1.1,0.0,10.6,18.8,3.0,1.1,4.1,0.074,-0.1,-1.7,-1.8,0.2,/players/m/mcinnje01.html
11290,2005-06,31.0,NJN,NBA,SG,28.0,486.0,9.2,0.478,0.112,0.203,2.6,9.5,6.0,18.7,1.2,0.3,15.7,17.9,-0.2,0.6,0.3,0.031,-2.9,-0.3,-3.3,-0.2,/players/m/mcinnje01.html
11291,2006-07,32.0,CHA,NBA,PG,38.0,702.0,7.7,0.423,0.044,0.177,2.3,8.4,5.2,27.7,1.0,0.0,17.7,15.3,-0.3,0.3,-0.1,-0.004,-3.8,-1.3,-5.1,-0.6,/players/m/mcinnje01.html
11292,2007-08,33.0,CHA,NBA,PG,54.0,1410.0,6.5,0.461,0.076,0.12,1.3,6.6,3.9,23.4,0.9,0.2,22.5,11.0,-0.2,0.3,0.1,0.002,-4.3,-1.1,-5.4,-1.2,/players/m/mcinnje01.html
11293,1986-87,23.0,SAS,NBA,SF,6.0,42.0,-2.2,0.294,0.071,0.071,5.0,13.7,9.2,3.3,1.1,0.0,9.4,30.5,-0.2,0.0,-0.2,-0.223,-11.8,-5.0,-16.8,-0.2,/players/m/mckenfo01.html
11294,1987-88,21.0,SEA,NBA,SF,82.0,1706.0,13.8,0.562,0.058,0.432,7.4,14.4,10.8,8.4,2.0,2.3,14.9,17.1,2.1,2.0,4.1,0.116,-0.7,0.9,0.2,0.9,/players/m/mckeyde01.html
11295,1988-89,22.0,SEA,NBA,SF,82.0,2804.0,15.5,0.575,0.092,0.387,6.5,12.2,9.3,10.7,1.8,1.5,14.2,18.8,5.0,2.3,7.4,0.126,1.0,0.0,1.0,2.1,/players/m/mckeyde01.html
11296,1989-90,23.0,SEA,NBA,SF,80.0,2748.0,15.6,0.557,0.024,0.425,7.0,14.2,10.4,9.7,1.6,1.9,14.6,20.0,4.0,2.3,6.3,0.11,0.9,0.2,1.1,2.2,/players/m/mckeyde01.html
11297,1990-91,24.0,SEA,NBA,SF,73.0,2503.0,15.7,0.575,0.022,0.328,8.1,12.2,10.1,9.6,1.8,1.5,14.0,18.9,4.3,2.1,6.4,0.123,1.3,-0.2,1.1,1.9,/players/m/mckeyde01.html
11298,1991-92,25.0,SEA,NBA,SF,52.0,1757.0,14.7,0.554,0.083,0.368,6.1,11.6,8.8,9.9,1.7,1.7,14.0,19.5,2.4,1.5,3.9,0.107,1.0,-0.1,0.9,1.3,/players/m/mckeyde01.html
11299,1992-93,26.0,SEA,NBA,SF,77.0,2439.0,15.0,0.568,0.144,0.381,5.7,10.0,7.8,11.2,2.2,1.6,14.3,18.3,3.6,3.0,6.6,0.13,1.2,0.7,1.9,2.4,/players/m/mckeyde01.html
11300,1993-94,27.0,IND,NBA,SF,76.0,2613.0,13.3,0.554,0.044,0.358,5.9,11.7,8.9,18.8,2.2,1.3,21.7,17.6,1.7,3.3,5.0,0.092,-0.2,1.1,0.9,1.9,/players/m/mckeyde01.html
11301,1994-95,28.0,IND,NBA,SF,81.0,2805.0,15.0,0.558,0.107,0.357,5.5,11.4,8.5,16.2,2.4,1.4,14.8,18.5,3.6,3.9,7.4,0.127,0.7,1.6,2.2,3.0,/players/m/mckeyde01.html
11302,1995-96,29.0,IND,NBA,SF,75.0,2440.0,14.2,0.543,0.096,0.31,6.5,11.8,9.2,17.5,1.8,1.4,15.0,17.9,3.1,2.6,5.7,0.112,0.7,1.2,1.9,2.4,/players/m/mckeyde01.html
11303,1996-97,30.0,IND,NBA,SF,50.0,1449.0,10.6,0.462,0.153,0.325,6.7,13.0,9.9,15.2,1.7,1.7,16.1,16.5,0.0,1.8,1.8,0.061,-1.7,1.1,-0.6,0.5,/players/m/mckeyde01.html
11304,1997-98,31.0,IND,NBA,SF,57.0,1316.0,10.7,0.497,0.052,0.235,7.1,11.9,9.6,10.7,2.4,1.6,18.0,15.9,0.1,2.1,2.1,0.077,-2.0,1.8,-0.2,0.6,/players/m/mckeyde01.html
11305,1998-99,32.0,IND,NBA,SF,13.0,244.0,12.2,0.504,0.019,0.327,8.9,11.0,10.0,8.6,2.7,1.2,16.8,14.0,0.2,0.2,0.4,0.089,-1.0,0.7,-0.3,0.1,/players/m/mckeyde01.html
11306,1999-00,33.0,IND,NBA,SF,32.0,634.0,11.2,0.524,0.213,0.519,5.3,18.1,11.9,7.8,2.4,1.4,12.5,10.9,0.7,0.9,1.6,0.123,-1.4,2.3,0.8,0.5,/players/m/mckeyde01.html
11307,2000-01,34.0,IND,NBA,SF,66.0,987.0,8.3,0.49,0.147,0.199,5.8,14.1,10.1,11.6,2.6,0.9,24.1,9.2,0.1,1.3,1.4,0.07,-3.5,2.5,-0.9,0.3,/players/m/mckeyde01.html
11308,2001-02,35.0,PHI,NBA,SF,41.0,784.0,8.8,0.464,0.098,0.115,7.0,11.3,9.2,8.9,2.8,0.4,14.7,8.8,0.3,1.2,1.6,0.096,-3.0,2.2,-0.8,0.2,/players/m/mckeyde01.html
11309,1994-95,22.0,POR,NBA,SG,45.0,827.0,13.3,0.5,0.107,0.28,4.6,13.5,8.8,15.9,2.2,1.4,11.7,17.0,0.8,1.2,2.0,0.115,-1.4,1.7,0.3,0.5,/players/m/mckieaa01.html
11310,1995-96,23.0,POR,NBA,SG,81.0,2259.0,13.4,0.534,0.162,0.276,4.4,10.9,7.7,14.6,2.1,0.7,14.3,18.3,2.1,3.2,5.3,0.113,-1.3,1.7,0.4,1.4,/players/m/mckieaa01.html
11311,1996-97,24.0,TOT,NBA,SG,83.0,1625.0,12.1,0.524,0.282,0.301,3.1,13.2,8.3,15.4,2.6,1.1,17.9,14.7,1.0,2.4,3.5,0.103,-1.1,2.0,0.9,1.2,/players/m/mckieaa01.html
11312,1996-97,24.0,POR,NBA,SG,41.0,775.0,9.1,0.479,0.353,0.314,2.0,11.9,7.1,15.8,2.3,1.5,21.3,13.1,-0.1,1.1,1.1,0.066,-2.0,2.3,0.3,0.4,/players/m/mckieaa01.html
11313,1996-97,24.0,DET,NBA,SG,42.0,850.0,14.8,0.558,0.23,0.292,4.0,14.5,9.4,15.1,2.9,0.7,15.1,16.2,1.1,1.3,2.4,0.137,-0.2,1.7,1.5,0.7,/players/m/mckieaa01.html
11314,1997-98,25.0,TOT,NBA,"SF,SG",81.0,1813.0,8.6,0.41,0.165,0.144,3.7,11.2,7.4,15.0,3.0,0.5,15.8,12.0,-0.7,2.0,1.4,0.036,-3.5,2.0,-1.5,0.2,/players/m/mckieaa01.html
11315,1997-98,25.0,DET,NBA,SF,24.0,472.0,10.1,0.478,0.163,0.221,6.0,11.2,8.6,12.9,2.7,0.2,17.4,13.6,0.1,0.6,0.7,0.069,-2.3,2.0,-0.3,0.2,/players/m/mckieaa01.html
11316,1997-98,25.0,PHI,NBA,SG,57.0,1341.0,8.1,0.383,0.166,0.116,2.9,11.1,7.0,15.8,3.1,0.7,15.2,11.5,-0.8,1.4,0.7,0.024,-4.0,2.0,-1.9,0.0,/players/m/mckieaa01.html
11317,1998-99,26.0,PHI,NBA,SG,50.0,959.0,11.4,0.454,0.131,0.262,3.2,14.0,8.5,17.9,3.6,0.2,17.7,15.2,-0.1,1.7,1.6,0.082,-2.9,2.5,-0.4,0.4,/players/m/mckieaa01.html
11318,1999-00,27.0,PHI,NBA,SG,82.0,1952.0,13.2,0.497,0.204,0.246,2.6,11.4,7.0,19.5,2.9,0.7,14.7,17.3,1.3,3.0,4.3,0.105,-1.1,2.2,1.2,1.5,/players/m/mckieaa01.html
11319,2000-01,28.0,PHI,NBA,SG,76.0,2394.0,15.1,0.549,0.238,0.272,1.6,12.9,7.3,26.7,2.3,0.2,20.3,18.9,2.3,3.5,5.9,0.118,0.1,1.3,1.4,2.1,/players/m/mckieaa01.html
11320,2001-02,29.0,PHI,NBA,SG,48.0,1471.0,15.8,0.54,0.261,0.249,2.0,12.7,7.4,21.7,2.1,0.7,14.6,19.8,1.8,2.1,3.9,0.128,1.3,1.4,2.7,1.7,/players/m/mckieaa01.html
11321,2002-03,30.0,PHI,NBA,SF,80.0,2374.0,13.7,0.497,0.168,0.201,3.0,14.5,8.7,18.6,2.9,0.3,13.1,15.8,2.1,3.0,5.1,0.104,-0.6,1.6,1.1,1.9,/players/m/mckieaa01.html
11322,2003-04,31.0,PHI,NBA,SF,75.0,2112.0,13.9,0.55,0.298,0.192,2.5,11.5,7.1,16.8,2.2,0.9,14.1,16.2,2.5,2.3,4.8,0.108,0.2,1.1,1.3,1.8,/players/m/mckieaa01.html
11323,2004-05,32.0,PHI,NBA,SG,68.0,1118.0,8.4,0.51,0.437,0.113,2.0,15.5,8.7,13.4,2.2,1.2,17.2,7.1,0.5,1.5,2.0,0.085,-3.0,2.4,-0.6,0.4,/players/m/mckieaa01.html
11324,2005-06,33.0,LAL,NBA,PG,14.0,121.0,6.1,0.272,0.167,0.167,2.9,16.5,9.7,12.5,2.2,0.0,13.4,5.6,0.0,0.1,0.1,0.041,-4.5,2.1,-2.4,0.0,/players/m/mckieaa01.html
11325,2006-07,34.0,LAL,NBA,SF,10.0,131.0,7.5,0.647,0.0,0.0,0.9,15.1,8.0,14.4,1.6,0.0,32.0,8.6,0.0,0.1,0.1,0.039,-4.0,-0.1,-4.2,-0.1,/players/m/mckieaa01.html
11326,1989-90,25.0,LAC,NBA,SG,7.0,104.0,0.6,0.267,0.031,0.125,4.5,8.7,6.6,8.8,2.8,0.6,17.2,16.4,-0.4,0.1,-0.3,-0.121,-9.2,-0.8,-10.0,-0.2,/players/m/mckinca01.html
11327,1991-92,27.0,NYK,NBA,SG,2.0,9.0,-9.0,0.222,0.0,0.0,0.0,12.6,6.4,0.0,0.0,0.0,0.0,43.7,-0.1,0.0,-0.1,-0.402,-21.0,-10.5,-31.4,-0.1,/players/m/mckinca01.html
11328,2017-18,27.0,IND,NBA,SG,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.001,-6.2,-2.3,-8.5,0.0,/players/m/mckintr01.html
11329,2017-18,25.0,TOR,NBA,SF,14.0,53.0,10.1,0.643,0.6,0.2,2.2,12.4,7.4,2.7,0.9,1.5,15.5,16.0,0.0,0.1,0.1,0.084,-2.6,-0.4,-3.0,0.0,/players/m/mckinal01.html
11330,2018-19,26.0,GSW,NBA,SF,72.0,1003.0,11.2,0.569,0.429,0.175,9.0,16.9,13.1,4.0,0.9,1.3,9.2,13.9,1.2,0.9,2.1,0.1,-2.2,-1.3,-3.5,-0.4,/players/m/mckinal01.html
11331,2019-20,27.0,CLE,NBA,SF,40.0,593.0,8.7,0.493,0.38,0.181,6.9,14.4,10.6,3.3,1.9,1.2,12.3,15.2,-0.2,0.3,0.2,0.014,-4.4,-0.9,-5.3,-0.5,/players/m/mckinal01.html
11332,2020-21,28.0,LAL,NBA,SF,39.0,258.0,15.5,0.604,0.419,0.194,9.6,13.9,11.8,3.6,1.3,0.0,4.7,17.8,0.5,0.3,0.8,0.156,0.3,-0.8,-0.4,0.1,/players/m/mckinal01.html
11333,2021-22,29.0,CHI,NBA,SF,17.0,206.0,5.6,0.457,0.443,0.131,7.1,10.9,9.0,3.2,0.5,1.3,9.8,15.3,-0.2,0.1,-0.1,-0.015,-5.6,-3.4,-9.0,-0.4,/players/m/mckinal01.html
11334,2021-22,24.0,DAL,NBA,PG,4.0,11.0,-2.9,0.0,0.5,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,8.2,0.0,0.0,0.0,-0.101,-9.4,-4.2,-13.6,0.0,/players/m/mclauja01.html
11335,2019-20,23.0,MIN,NBA,PG,30.0,590.0,16.3,0.587,0.427,0.219,1.2,7.8,4.4,31.0,2.7,0.6,13.7,15.8,1.1,0.4,1.6,0.13,0.3,0.0,0.3,0.3,/players/m/mclaujo01.html
11336,2020-21,24.0,MIN,NBA,PG,51.0,938.0,12.0,0.502,0.38,0.124,2.3,10.4,6.2,28.0,2.6,0.6,16.7,13.7,0.6,0.6,1.2,0.062,-2.0,0.2,-1.7,0.1,/players/m/mclaujo01.html
11337,2021-22,25.0,MIN,NBA,PG,62.0,902.0,13.4,0.535,0.425,0.2,2.6,8.8,5.6,26.1,3.0,1.1,14.9,11.8,1.3,1.0,2.3,0.123,-1.2,1.6,0.4,0.6,/players/m/mclaujo01.html
11338,2013-14,20.0,SAC,NBA,SG,82.0,2187.0,7.7,0.485,0.437,0.211,2.7,9.5,6.1,5.8,1.0,0.7,11.5,16.9,-0.1,0.9,0.8,0.016,-2.9,-1.1,-4.0,-1.1,/players/m/mclembe01.html
11339,2014-15,21.0,SAC,NBA,SG,82.0,2670.0,10.4,0.552,0.471,0.193,1.4,8.6,5.1,8.4,1.5,0.6,13.3,17.2,1.7,0.8,2.5,0.045,-1.3,-0.9,-2.2,-0.2,/players/m/mclembe01.html
11340,2015-16,22.0,SAC,NBA,SG,68.0,1443.0,8.6,0.531,0.407,0.226,2.6,8.5,5.6,7.9,1.7,0.6,16.5,17.6,-0.4,0.7,0.3,0.01,-3.1,-0.7,-3.8,-0.7,/players/m/mclembe01.html
11341,2016-17,23.0,SAC,NBA,SG,61.0,1176.0,9.8,0.538,0.406,0.222,1.9,10.7,6.3,6.9,1.2,0.5,11.9,20.1,-0.1,0.5,0.4,0.015,-2.5,-1.7,-4.2,-0.6,/players/m/mclembe01.html
11342,2017-18,24.0,MEM,NBA,SG,56.0,1091.0,9.7,0.526,0.426,0.172,3.5,11.4,7.4,7.5,1.8,1.3,13.2,19.0,-0.2,0.7,0.5,0.023,-2.9,-1.0,-3.9,-0.5,/players/m/mclembe01.html
11343,2018-19,25.0,SAC,NBA,SG,19.0,158.0,10.5,0.541,0.641,0.188,1.9,9.4,5.5,3.4,1.8,1.6,6.7,19.4,0.1,0.1,0.2,0.055,-2.1,-1.4,-3.5,-0.1,/players/m/mclembe01.html
11344,2019-20,26.0,HOU,NBA,SF,71.0,1619.0,11.8,0.622,0.829,0.123,1.3,8.9,5.1,5.2,1.3,0.8,8.0,16.0,2.2,1.1,3.3,0.099,0.1,-0.6,-0.5,0.6,/players/m/mclembe01.html
11345,2020-21,27.0,TOT,NBA,SG,53.0,905.0,8.5,0.523,0.767,0.145,1.7,10.5,6.0,6.4,1.2,0.9,9.8,20.4,-0.5,0.7,0.2,0.013,-2.7,-1.2,-3.9,-0.4,/players/m/mclembe01.html
11346,2020-21,27.0,HOU,NBA,SG,32.0,537.0,8.3,0.5,0.741,0.143,2.1,11.4,6.6,7.8,1.8,0.5,10.5,21.1,-0.5,0.3,-0.2,-0.019,-3.4,-1.1,-4.5,-0.3,/players/m/mclembe01.html
11347,2020-21,27.0,LAL,NBA,SG,21.0,368.0,8.8,0.559,0.809,0.149,1.2,9.1,5.2,4.3,0.4,1.5,8.5,19.4,0.1,0.4,0.5,0.061,-1.6,-1.4,-3.0,-0.1,/players/m/mclembe01.html
11348,2021-22,28.0,POR,NBA,SG,64.0,1285.0,11.7,0.567,0.774,0.163,1.0,8.1,4.4,7.3,1.4,0.8,8.7,21.3,0.7,0.2,0.8,0.031,-0.7,-2.5,-3.2,-0.4,/players/m/mclembe01.html
11349,2003-04,24.0,MIN,NBA,PG,33.0,391.0,8.1,0.436,0.122,0.524,1.5,8.0,5.0,21.6,2.2,0.2,22.3,15.7,-0.2,0.5,0.2,0.028,-4.7,0.6,-4.1,-0.2,/players/m/mcleoke01.html
11350,2004-05,25.0,UTA,NBA,PG,53.0,1382.0,10.4,0.44,0.176,0.358,1.7,8.6,5.1,27.9,2.5,0.7,17.3,19.0,-0.5,0.8,0.3,0.009,-2.3,-0.4,-2.6,-0.2,/players/m/mcleoke01.html
11351,2005-06,26.0,UTA,NBA,PG,66.0,1232.0,8.6,0.464,0.241,0.391,1.1,6.7,3.8,20.7,1.9,0.6,16.0,17.8,-0.2,0.8,0.6,0.024,-3.7,-0.8,-4.5,-0.8,/players/m/mcleoke01.html
11352,2006-07,27.0,TOT,NBA,PG,48.0,718.0,10.2,0.52,0.239,0.415,0.6,6.3,3.4,18.7,1.7,0.5,17.1,16.3,0.3,0.4,0.8,0.051,-2.6,-0.7,-3.3,-0.2,/players/m/mcleoke01.html
11353,2006-07,27.0,GSW,NBA,PG,26.0,379.0,12.3,0.538,0.219,0.505,0.9,5.3,3.0,16.6,2.2,0.6,15.2,17.0,0.4,0.2,0.6,0.073,-1.7,-0.1,-1.8,0.0,/players/m/mcleoke01.html
11354,2006-07,27.0,IND,NBA,PG,22.0,339.0,8.0,0.495,0.265,0.301,0.3,7.3,3.8,21.0,1.1,0.4,19.7,15.5,0.0,0.2,0.2,0.027,-3.7,-1.4,-5.1,-0.3,/players/m/mcleoke01.html
11355,1998-99,23.0,ATL,NBA,SF,34.0,348.0,11.3,0.443,0.061,0.276,4.1,12.7,8.4,8.8,0.3,0.2,11.2,27.8,-0.1,0.4,0.3,0.035,-2.8,-2.0,-4.8,-0.2,/players/m/mcleoro01.html
11356,1999-00,24.0,ATL,NBA,SF,44.0,860.0,9.1,0.438,0.039,0.211,5.2,12.4,8.8,10.0,1.0,0.4,14.0,21.7,-0.7,0.2,-0.4,-0.025,-3.5,-1.9,-5.3,-0.7,/players/m/mcleoro01.html
11357,2000-01,25.0,TOT,NBA,SF,35.0,922.0,10.5,0.475,0.066,0.154,4.6,10.0,7.3,11.0,1.3,0.6,14.1,20.0,-0.1,0.5,0.4,0.019,-2.6,-0.8,-3.4,-0.3,/players/m/mcleoro01.html
11358,2000-01,25.0,ATL,NBA,SF,34.0,907.0,10.6,0.475,0.064,0.155,4.5,10.0,7.2,11.2,1.3,0.6,13.9,20.2,-0.1,0.5,0.4,0.019,-2.5,-0.8,-3.3,-0.3,/players/m/mcleoro01.html
11359,2000-01,25.0,PHI,NBA,SF,1.0,15.0,0.9,0.5,0.5,0.0,7.7,7.4,7.5,0.0,0.0,0.0,33.3,9.0,0.0,0.0,0.0,-0.019,-6.6,-2.8,-9.4,0.0,/players/m/mcleoro01.html
11360,1986-87,22.0,SEA,NBA,PG,71.0,1972.0,14.1,0.514,0.023,0.468,5.6,12.8,9.2,35.5,3.0,1.3,29.9,10.3,1.9,2.2,4.1,0.099,0.5,2.2,2.6,2.3,/players/m/mcmilna01.html
11361,1987-88,23.0,SEA,NBA,PG,82.0,2453.0,15.9,0.532,0.048,0.413,5.2,10.4,7.7,35.9,3.3,1.2,24.4,12.7,3.4,3.1,6.5,0.127,1.4,1.9,3.3,3.3,/players/m/mcmilna01.html
