,SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,3P%
4854,2021-22,24.0,BOS,NBA,SG,15.0,0.0,15.3,2.5,5.3,0.468,1.4,3.7,1.1,1.6,0.667,0.601,0.2,0.3,0.75,0.4,1.7,2.1,2.1,0.3,0.1,0.3,1.3,6.5,/players/p/pritcpa01.html,0.382
4855,2004-05,27.0,WAS,NBA,SF,3.0,0.0,1.7,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,/players/p/profila01.html,
4856,2008-09,22.0,BOS,NBA,SG,4.0,0.0,2.8,0.0,0.8,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.3,0.5,0.0,0.0,/players/p/pruitga01.html,0.0
4857,2000-01,21.0,MIL,NBA,C,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/p/przybjo01.html,
4858,2002-03,23.0,MIL,NBA,C,4.0,3.0,8.3,0.3,0.3,1.0,0.0,0.0,0.3,0.3,1.0,1.0,0.0,0.0,,0.5,2.0,2.5,0.3,0.0,0.5,0.3,2.8,0.5,/players/p/przybjo01.html,
4859,2008-09,29.0,POR,NBA,C,6.0,6.0,27.0,1.7,3.0,0.556,0.0,0.0,1.7,3.0,0.556,0.556,0.5,1.0,0.5,3.2,4.2,7.3,1.3,0.7,2.0,0.5,3.5,3.8,/players/p/przybjo01.html,
4860,2017-18,22.0,HOU,NBA,C,3.0,0.0,2.0,0.3,0.3,1.0,0.0,0.0,0.3,0.3,1.0,1.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.7,/players/q/qizh01.html,
4861,2016-17,22.0,POR,NBA,SG,2.0,0.0,3.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,,0.75,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.5,/players/q/quartti01.html,0.5
4862,2020-21,21.0,NYK,NBA,PG,5.0,0.0,15.4,2.0,6.6,0.303,0.8,2.2,1.2,4.4,0.273,0.364,1.0,1.4,0.714,0.0,1.4,1.4,1.0,0.6,0.0,1.2,1.6,5.8,/players/q/quickim01.html,0.364
4863,2008-09,25.0,MIA,NBA,PG,5.0,0.0,4.8,0.6,1.4,0.429,0.0,0.2,0.6,1.2,0.5,0.429,0.4,0.4,1.0,0.0,0.2,0.2,1.0,0.4,0.0,0.4,0.2,1.6,/players/q/quinnch01.html,0.0
4864,1989-90,23.0,NYK,NBA,SG,3.0,0.0,5.3,0.7,1.3,0.5,0.3,0.3,0.3,1.0,0.333,0.625,0.0,0.0,,1.7,1.0,2.7,0.7,0.0,0.0,0.3,0.7,1.7,/players/q/quinnbr01.html,1.0
4865,1990-91,24.0,NYK,NBA,SG,3.0,0.0,12.0,1.3,2.7,0.5,0.3,1.0,1.0,1.7,0.6,0.563,0.0,0.0,,0.0,0.3,0.3,1.0,0.3,0.0,0.7,0.7,3.0,/players/q/quinnbr01.html,0.333
4866,1994-95,27.0,BOS,NBA,PF,4.0,3.0,38.3,5.0,12.5,0.4,0.0,0.0,5.0,12.5,0.4,0.4,5.0,7.0,0.714,1.0,6.0,7.0,2.3,1.0,1.3,2.3,4.8,15.0,/players/r/radjadi01.html,
4867,2001-02,21.0,SEA,NBA,PF,5.0,2.0,22.6,2.8,6.4,0.438,1.4,2.6,1.4,3.8,0.368,0.547,0.6,0.6,1.0,1.2,2.4,3.6,1.0,0.2,0.2,1.0,2.2,7.6,/players/r/radmavl01.html,0.538
4868,2004-05,24.0,SEA,NBA,PF,6.0,0.0,20.3,2.2,5.8,0.371,0.8,3.5,1.3,2.3,0.571,0.443,0.2,0.3,0.5,0.2,2.8,3.0,0.5,0.7,0.5,1.0,1.5,5.3,/players/r/radmavl01.html,0.238
4869,2005-06,25.0,LAC,NBA,PF,12.0,2.0,20.5,2.6,5.5,0.47,1.6,3.4,1.0,2.1,0.48,0.614,1.3,1.9,0.696,0.8,3.3,4.0,1.1,0.6,0.5,0.7,2.9,8.1,/players/r/radmavl01.html,0.463
4870,2007-08,27.0,LAL,NBA,SF,21.0,21.0,22.9,3.2,7.2,0.444,1.4,3.7,1.8,3.5,0.521,0.54,0.2,0.3,0.833,1.1,2.7,3.8,1.5,0.6,0.0,1.0,2.7,8.0,/players/r/radmavl01.html,0.372
4871,2011-12,31.0,ATL,NBA,SF,2.0,0.0,7.5,0.0,2.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.5,0.0,/players/r/radmavl01.html,0.0
4872,2012-13,32.0,CHI,NBA,PF,1.0,0.0,10.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,9.0,/players/r/radmavl01.html,1.0
4873,1993-94,26.0,DEN,NBA,PF,2.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,2.0,2.5,0.0,0.0,0.5,0.5,0.5,0.0,/players/r/randama01.html,
4874,2020-21,26.0,NYK,NBA,PF,5.0,5.0,36.0,5.6,18.8,0.298,2.2,6.6,3.4,12.2,0.279,0.356,4.6,5.4,0.852,2.2,9.4,11.6,4.0,0.6,0.0,4.6,3.6,18.0,/players/r/randlju01.html,0.333
4875,2012-13,23.0,DEN,NBA,PF,5.0,0.0,6.0,1.8,2.2,0.818,0.0,0.0,1.8,2.2,0.818,0.818,1.6,2.2,0.727,0.0,1.2,1.2,0.0,0.4,0.0,0.4,0.8,5.2,/players/r/randoan01.html,
4876,2007-08,24.0,PHI,NBA,PF,2.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,/players/r/randosh01.html,
4877,2012-13,29.0,BOS,NBA,PF,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,/players/r/randosh01.html,
4878,2001-02,20.0,POR,NBA,PF,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/r/randoza01.html,
4879,2002-03,21.0,POR,NBA,PF,7.0,4.0,29.3,4.6,8.7,0.525,0.0,0.0,4.6,8.7,0.525,0.525,4.7,5.3,0.892,3.1,5.6,8.7,1.6,0.4,0.3,1.9,2.4,13.9,/players/r/randoza01.html,
4880,2010-11,29.0,MEM,NBA,PF,13.0,13.0,39.6,7.7,17.2,0.446,0.2,0.6,7.5,16.6,0.454,0.451,6.7,8.2,0.821,3.3,7.5,10.8,2.4,1.1,0.8,2.1,3.5,22.2,/players/r/randoza01.html,0.25
4881,2011-12,30.0,MEM,NBA,PF,7.0,7.0,35.4,5.3,12.6,0.42,0.0,0.6,5.3,12.0,0.44,0.42,3.1,5.0,0.629,3.9,6.0,9.9,0.9,1.0,0.6,1.6,3.6,13.7,/players/r/randoza01.html,0.0
4882,2012-13,31.0,MEM,NBA,PF,15.0,15.0,36.9,6.6,14.3,0.46,0.0,0.1,6.6,14.3,0.463,0.46,4.2,6.3,0.67,3.9,6.1,10.0,1.6,0.7,0.5,2.1,3.5,17.4,/players/r/randoza01.html,0.0
4883,2013-14,32.0,MEM,NBA,PF,6.0,6.0,39.0,7.0,17.3,0.404,0.0,0.2,7.0,17.2,0.408,0.404,4.2,6.8,0.61,2.8,5.8,8.7,2.3,0.8,0.2,1.7,2.2,18.2,/players/r/randoza01.html,0.0
4884,2014-15,33.0,MEM,NBA,PF,11.0,11.0,34.7,6.5,15.3,0.423,0.1,0.5,6.4,14.8,0.429,0.426,2.6,3.0,0.879,2.9,5.5,8.5,2.1,0.5,0.0,2.1,3.4,15.6,/players/r/randoza01.html,0.2
4885,2015-16,34.0,MEM,NBA,PF,4.0,4.0,30.0,5.8,15.5,0.371,0.0,0.0,5.8,15.5,0.371,0.371,1.5,1.8,0.857,3.8,5.0,8.8,1.8,0.3,0.0,1.8,2.5,13.0,/players/r/randoza01.html,
4886,2016-17,35.0,MEM,NBA,PF,6.0,4.0,31.8,5.8,13.8,0.422,0.2,1.2,5.7,12.7,0.447,0.428,1.3,1.8,0.727,1.5,6.7,8.2,0.7,0.8,0.3,1.2,2.3,13.2,/players/r/randoza01.html,0.143
4887,1985-86,23.0,DEN,NBA,C,10.0,4.0,17.5,3.9,9.6,0.406,0.0,0.0,3.9,9.6,0.406,0.406,3.3,4.1,0.805,2.7,3.3,6.0,1.0,0.5,0.9,0.7,2.8,11.1,/players/r/rasmubl01.html,
4888,1986-87,24.0,DEN,NBA,C,3.0,3.0,30.7,7.3,15.0,0.489,0.0,0.0,7.3,15.0,0.489,0.489,1.7,3.3,0.5,2.7,5.0,7.7,2.3,0.7,0.7,1.7,4.0,16.3,/players/r/rasmubl01.html,
4889,1987-88,25.0,DEN,NBA,C,11.0,11.0,25.2,5.5,11.5,0.472,0.0,0.0,5.5,11.5,0.472,0.472,1.6,1.8,0.9,2.3,4.2,6.5,0.6,0.1,1.1,0.5,3.0,12.5,/players/r/rasmubl01.html,
4890,1988-89,26.0,DEN,NBA,C,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,/players/r/rasmubl01.html,
4891,1989-90,27.0,DEN,NBA,C,3.0,0.0,28.0,6.3,16.0,0.396,0.0,0.0,6.3,16.0,0.396,0.396,3.0,3.3,0.9,2.7,6.0,8.7,0.3,0.7,1.3,0.7,3.3,15.7,/players/r/rasmubl01.html,
4892,1995-96,22.0,DET,NBA,C,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/r/ratlith01.html,
4893,1996-97,23.0,DET,NBA,C,3.0,0.0,6.0,1.0,1.3,0.75,0.0,0.0,1.0,1.3,0.75,0.75,0.7,1.3,0.5,0.7,0.7,1.3,0.3,0.3,1.3,1.0,1.7,2.7,/players/r/ratlith01.html,
4894,1998-99,25.0,PHI,NBA,PF,7.0,7.0,29.1,2.9,6.1,0.465,0.0,0.0,2.9,6.1,0.465,0.465,1.6,2.7,0.579,3.3,4.0,7.3,0.9,0.7,2.6,1.0,2.7,7.3,/players/r/ratlith01.html,
4895,1999-00,26.0,PHI,NBA,PF,10.0,10.0,37.4,4.8,10.1,0.475,0.0,0.0,4.8,10.1,0.475,0.475,3.4,4.7,0.723,2.8,5.1,7.9,0.9,1.0,3.0,1.7,3.5,13.0,/players/r/ratlith01.html,
4896,2007-08,34.0,DET,NBA,C,12.0,0.0,10.9,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.3,0.7,0.5,1.2,1.1,2.3,0.1,0.1,0.9,0.3,1.9,1.3,/players/r/ratlith01.html,
4897,2008-09,35.0,PHI,NBA,C,6.0,0.0,15.7,1.5,1.8,0.818,0.0,0.0,1.5,1.8,0.818,0.818,0.3,0.7,0.5,1.0,2.8,3.8,0.0,0.2,0.7,0.7,4.0,3.3,/players/r/ratlith01.html,
4898,2009-10,36.0,CHA,NBA,C,4.0,4.0,11.8,0.8,2.0,0.375,0.0,0.0,0.8,2.0,0.375,0.375,0.3,0.5,0.5,0.0,0.8,0.8,0.3,0.5,0.0,0.5,3.8,1.8,/players/r/ratlith01.html,
4899,2010-11,37.0,LAL,NBA,C,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/r/ratlith01.html,
4900,2019-20,22.0,DAL,NBA,SF,2.0,0.0,4.5,0.5,1.5,0.333,0.0,0.5,0.5,1.0,0.5,0.333,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,2.0,/players/r/reavejo02.html,0.0
4901,2001-02,29.0,DET,NBA,C,5.0,0.0,13.8,1.0,2.2,0.455,0.0,0.0,1.0,2.2,0.455,0.455,2.2,2.8,0.786,0.8,1.2,2.0,0.0,0.2,0.2,0.8,2.8,4.2,/players/r/rebraze01.html,
4902,2002-03,30.0,DET,NBA,C,4.0,0.0,7.3,1.5,4.3,0.353,0.0,0.0,1.5,4.3,0.353,0.353,1.3,1.8,0.714,0.5,0.8,1.3,0.0,0.0,0.0,0.3,2.3,4.3,/players/r/rebraze01.html,
4903,2005-06,33.0,LAC,NBA,C,3.0,0.0,7.3,0.3,1.0,0.333,0.0,0.0,0.3,1.0,0.333,0.333,0.0,0.0,,0.3,1.0,1.3,0.0,0.0,0.3,0.7,2.0,0.7,/players/r/rebraze01.html,
4904,1995-96,28.0,HOU,NBA,SG,1.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,/players/r/recasel01.html,0.0
4905,1996-97,29.0,ATL,NBA,SG,10.0,0.0,12.1,1.1,2.6,0.423,0.4,1.1,0.7,1.5,0.467,0.5,0.5,0.8,0.625,0.3,0.8,1.1,0.9,0.2,0.0,0.7,0.9,3.1,/players/r/recasel01.html,0.364
4906,1997-98,30.0,ATL,NBA,SG,4.0,0.0,22.3,2.5,6.3,0.4,1.8,3.0,0.8,3.3,0.231,0.54,0.5,0.5,1.0,0.0,1.0,1.0,2.0,0.5,0.0,0.5,1.8,7.3,/players/r/recasel01.html,0.583
4907,2000-01,33.0,CHH,NBA,PG,2.0,0.0,4.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,2.0,0.75,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.5,/players/r/recasel01.html,
4908,2002-03,23.0,MIL,NBA,SG,6.0,0.0,21.3,3.5,8.7,0.404,0.5,2.0,3.0,6.7,0.45,0.433,2.2,2.3,0.929,1.5,2.0,3.5,1.8,0.3,0.2,1.2,2.5,9.7,/players/r/reddmi01.html,0.25
4909,2003-04,24.0,MIL,NBA,SG,5.0,5.0,38.4,6.8,16.6,0.41,1.2,4.0,5.6,12.6,0.444,0.446,3.2,4.2,0.762,1.2,3.8,5.0,2.6,0.0,0.0,3.8,3.2,18.0,/players/r/reddmi01.html,0.3
4910,2005-06,26.0,MIL,NBA,SG,5.0,5.0,37.0,8.8,16.8,0.524,1.4,3.0,7.4,13.8,0.536,0.565,8.2,9.2,0.891,3.2,2.2,5.4,1.6,0.8,0.0,2.0,2.2,27.2,/players/r/reddmi01.html,0.467
4911,2020-21,21.0,ATL,NBA,SF,4.0,0.0,23.0,4.8,9.0,0.528,2.3,3.5,2.5,5.5,0.455,0.653,1.0,1.3,0.8,0.3,3.3,3.5,1.8,1.5,0.5,1.3,2.8,12.8,/players/r/reddica01.html,0.643
4912,2006-07,22.0,ORL,NBA,PG,1.0,0.0,11.0,1.0,2.0,0.5,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,/players/r/redicjj01.html,1.0
4913,2007-08,23.0,ORL,NBA,SG,2.0,0.0,5.0,0.0,2.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,/players/r/redicjj01.html,0.0
4914,2008-09,24.0,ORL,NBA,SG,16.0,8.0,20.4,1.9,5.2,0.373,1.3,3.3,0.6,1.9,0.323,0.5,0.8,0.9,0.929,0.1,1.1,1.2,1.9,0.5,0.1,0.4,1.6,6.0,/players/r/redicjj01.html,0.404
4915,2009-10,25.0,ORL,NBA,SG,14.0,0.0,19.2,2.1,5.1,0.423,1.1,2.5,1.1,2.6,0.417,0.528,2.1,2.5,0.857,0.3,1.4,1.7,1.4,0.7,0.0,1.4,1.6,7.5,/players/r/redicjj01.html,0.429
4916,2010-11,26.0,ORL,NBA,SG,6.0,0.0,20.0,2.5,7.0,0.357,0.2,2.5,2.3,4.5,0.519,0.369,1.5,2.0,0.75,0.0,1.8,1.8,1.0,0.2,0.2,1.2,1.3,6.7,/players/r/redicjj01.html,0.067
4917,2011-12,27.0,ORL,NBA,SG,5.0,0.0,24.6,3.8,8.8,0.432,0.8,3.8,3.0,5.0,0.6,0.477,2.4,2.8,0.857,0.0,1.0,1.0,3.2,0.2,0.0,1.2,0.8,10.8,/players/r/redicjj01.html,0.211
4918,2012-13,28.0,MIL,NBA,SG,4.0,0.0,17.3,2.8,6.3,0.44,1.0,3.0,1.8,3.3,0.538,0.52,0.8,0.8,1.0,0.0,0.8,0.8,1.3,0.3,0.0,1.5,2.3,7.3,/players/r/redicjj01.html,0.333
4919,2013-14,29.0,LAC,NBA,SG,13.0,13.0,27.0,4.7,10.2,0.459,2.0,5.0,2.7,5.2,0.515,0.556,1.9,2.0,0.962,0.3,1.4,1.7,1.5,0.8,0.0,1.0,1.8,13.3,/players/r/redicjj01.html,0.4
4920,2014-15,30.0,LAC,NBA,SG,14.0,14.0,38.6,5.0,11.5,0.435,2.5,6.3,2.5,5.2,0.479,0.543,2.4,2.5,0.943,0.0,2.1,2.1,1.7,0.7,0.4,1.9,2.6,14.9,/players/r/redicjj01.html,0.398
4921,2015-16,31.0,LAC,NBA,SG,6.0,6.0,27.7,5.7,13.2,0.43,1.8,5.2,3.8,8.0,0.479,0.5,0.3,0.5,0.667,0.2,1.8,2.0,0.8,0.2,0.2,0.8,1.8,13.5,/players/r/redicjj01.html,0.355
4922,2016-17,32.0,LAC,NBA,SG,7.0,7.0,29.4,2.7,7.1,0.38,1.3,3.7,1.4,3.4,0.417,0.47,2.4,2.9,0.85,0.0,1.7,1.7,0.9,0.3,0.0,1.9,2.4,9.1,/players/r/redicjj01.html,0.346
4923,2017-18,33.0,PHI,NBA,SG,10.0,10.0,34.2,6.0,13.5,0.444,2.6,7.5,3.4,6.0,0.567,0.541,3.6,4.2,0.857,0.3,1.2,1.5,2.6,0.8,0.1,1.1,2.1,18.2,/players/r/redicjj01.html,0.347
4924,2018-19,34.0,PHI,NBA,SG,12.0,12.0,31.3,4.5,10.3,0.435,3.0,7.3,1.5,3.1,0.486,0.581,1.4,1.7,0.85,0.1,1.3,1.4,1.6,0.1,0.3,1.8,2.7,13.4,/players/r/redicjj01.html,0.414
4925,2004-05,23.0,BOS,NBA,SF,6.0,0.0,3.7,0.3,1.0,0.333,0.0,0.3,0.3,0.7,0.5,0.333,0.5,0.7,0.75,0.0,0.2,0.2,0.0,0.0,0.0,0.3,0.3,1.2,/players/r/reedju01.html,0.0
4926,2020-21,21.0,PHI,NBA,PF,3.0,0.0,3.7,0.7,1.3,0.5,0.0,0.0,0.7,1.3,0.5,0.5,0.0,0.0,,1.0,1.7,2.7,0.0,0.0,0.3,0.0,0.3,1.3,/players/r/reedpa01.html,
4927,2021-22,22.0,PHI,NBA,C,12.0,0.0,11.7,1.6,3.0,0.528,0.2,0.3,1.4,2.8,0.515,0.556,0.3,0.6,0.571,1.8,2.0,3.8,0.8,0.8,0.5,0.8,2.4,3.7,/players/r/reedpa01.html,0.667
4928,1995-96,22.0,DET,NBA,PF,3.0,0.0,8.7,0.3,1.0,0.333,0.0,0.0,0.3,1.0,0.333,0.333,0.3,1.0,0.333,0.0,0.3,0.3,0.3,0.0,0.7,0.3,2.7,1.0,/players/r/reiddo01.html,
4929,1996-97,23.0,DET,NBA,PF,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,/players/r/reiddo01.html,
4930,1998-99,25.0,DET,NBA,PF,4.0,0.0,5.3,0.5,0.8,0.667,0.0,0.0,0.5,0.8,0.667,0.667,0.0,0.0,,0.5,0.5,1.0,0.3,0.0,0.0,0.0,0.5,1.0,/players/r/reiddo01.html,
4931,2000-01,27.0,ORL,NBA,PF,3.0,0.0,8.3,1.3,1.7,0.8,0.0,0.3,1.3,1.3,1.0,0.8,0.7,2.0,0.333,1.7,2.0,3.7,0.0,0.3,0.7,0.7,3.0,3.3,/players/r/reiddo01.html,0.0
4932,2001-02,28.0,ORL,NBA,PF,4.0,0.0,9.5,1.0,1.5,0.667,0.0,0.0,1.0,1.5,0.667,0.667,0.3,0.5,0.5,0.8,0.8,1.5,0.0,0.3,0.5,0.0,3.8,2.3,/players/r/reiddo01.html,
4933,1992-93,24.0,SAS,NBA,PF,10.0,2.0,22.0,2.9,6.0,0.483,0.0,0.2,2.9,5.8,0.5,0.483,2.7,3.5,0.771,1.6,3.4,5.0,1.5,0.8,0.8,1.3,3.1,8.5,/players/r/reidjr01.html,0.0
4934,1993-94,25.0,SAS,NBA,PF,4.0,0.0,14.0,1.5,5.3,0.286,0.0,0.0,1.5,5.3,0.286,0.286,0.8,1.3,0.6,0.8,2.3,3.0,0.8,0.3,0.5,0.3,2.5,3.8,/players/r/reidjr01.html,
4935,1994-95,26.0,SAS,NBA,PF,15.0,1.0,13.9,1.9,3.9,0.492,0.0,0.0,1.9,3.9,0.492,0.492,2.2,2.6,0.846,0.9,1.9,2.8,0.6,0.5,0.3,1.0,2.4,6.1,/players/r/reidjr01.html,
4936,1995-96,27.0,NYK,NBA,PF,1.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,/players/r/reidjr01.html,
4937,1997-98,29.0,CHH,NBA,PF,9.0,0.0,12.7,1.2,3.1,0.393,0.0,0.1,1.2,3.0,0.407,0.393,0.9,1.1,0.8,0.8,1.4,2.2,0.2,0.3,0.2,1.2,2.6,3.3,/players/r/reidjr01.html,0.0
4938,1998-99,30.0,LAL,NBA,PF,8.0,8.0,22.3,1.3,3.5,0.357,0.0,0.0,1.3,3.5,0.357,0.357,0.8,1.0,0.75,1.1,4.1,5.3,0.4,0.5,0.6,0.3,4.1,3.3,/players/r/reidjr01.html,
4939,2021-22,22.0,MIN,NBA,C,5.0,0.0,10.8,1.4,3.4,0.412,0.6,1.4,0.8,2.0,0.4,0.5,1.4,1.4,1.0,0.4,2.4,2.8,0.0,0.2,1.2,1.0,2.8,4.8,/players/r/reidna01.html,0.429
4940,2004-05,22.0,CHI,NBA,C,3.0,0.0,2.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.7,0.3,1.0,0.0,0.0,0.0,0.3,1.0,0.0,/players/r/reineja01.html,
4941,1985-86,23.0,MIL,NBA,SF,7.0,0.0,5.7,1.0,2.4,0.412,0.0,0.1,1.0,2.3,0.438,0.412,0.9,1.6,0.545,0.4,0.9,1.3,0.6,0.6,0.4,0.6,0.7,2.9,/players/r/reynoje01.html,0.0
4942,1986-87,24.0,MIL,NBA,SF,4.0,0.0,1.3,0.3,0.8,0.333,0.0,0.3,0.3,0.5,0.5,0.333,0.3,0.5,0.5,0.3,0.0,0.3,0.5,0.8,0.0,0.0,0.0,0.8,/players/r/reynoje01.html,0.0
4943,1987-88,25.0,MIL,NBA,SF,3.0,0.0,4.0,1.3,2.0,0.667,0.0,0.0,1.3,2.0,0.667,0.667,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.3,2.7,/players/r/reynoje01.html,
4944,1988-89,26.0,SEA,NBA,SG,4.0,0.0,10.0,1.8,5.5,0.318,0.3,1.0,1.5,4.5,0.333,0.341,1.8,2.5,0.7,0.3,1.0,1.3,0.3,0.5,1.5,1.0,1.5,5.5,/players/r/reynoje01.html,0.25
4945,1997-98,24.0,HOU,NBA,SF,3.0,0.0,2.3,0.7,1.0,0.667,0.0,0.0,0.7,1.0,0.667,0.667,0.7,1.3,0.5,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,2.0,/players/r/rhodero01.html,
4946,1991-92,24.0,MIA,NBA,SF,3.0,3.0,39.7,8.0,21.3,0.375,1.0,4.0,7.0,17.3,0.404,0.398,2.0,2.3,0.857,1.0,2.3,3.3,1.7,0.7,0.0,2.0,2.3,19.0,/players/r/ricegl01.html,0.25
4947,1993-94,26.0,MIA,NBA,SF,5.0,5.0,39.0,5.2,13.6,0.382,1.4,4.6,3.8,9.0,0.422,0.434,1.2,1.6,0.75,1.2,6.0,7.2,2.0,2.2,0.4,2.8,2.8,13.0,/players/r/ricegl01.html,0.304
4948,1996-97,29.0,CHH,NBA,SF,3.0,3.0,45.7,9.3,19.0,0.491,2.0,5.3,7.3,13.7,0.537,0.544,7.0,7.7,0.913,0.3,3.3,3.7,3.7,1.3,0.3,1.3,3.7,27.7,/players/r/ricegl01.html,0.375
4949,1997-98,30.0,CHH,NBA,SF,9.0,9.0,41.0,9.1,19.2,0.474,1.2,4.0,7.9,15.2,0.518,0.506,3.3,4.0,0.833,1.2,4.4,5.7,1.4,0.6,0.3,1.4,2.9,22.8,/players/r/ricegl01.html,0.306
4950,1998-99,31.0,LAL,NBA,SF,7.0,7.0,43.9,6.4,14.4,0.446,1.4,4.0,5.0,10.4,0.479,0.495,4.0,4.1,0.966,0.6,3.3,3.9,1.6,0.7,0.1,1.3,2.1,18.3,/players/r/ricegl01.html,0.357
4951,1999-00,32.0,LAL,NBA,SF,23.0,23.0,33.3,4.0,9.9,0.408,1.2,2.9,2.8,7.0,0.404,0.469,3.1,3.9,0.798,0.4,3.6,4.0,2.1,0.7,0.2,1.6,2.2,12.4,/players/r/ricegl01.html,0.418
4952,2000-01,33.0,NYK,NBA,SF,5.0,0.0,28.8,4.8,10.4,0.462,1.2,2.8,3.6,7.6,0.474,0.519,1.4,1.6,0.875,0.6,3.8,4.4,0.6,0.6,0.2,1.4,2.0,12.2,/players/r/ricegl01.html,0.429
4953,2009-10,25.0,CHI,NBA,PF,2.0,0.0,2.5,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,/players/r/richach01.html,
4954,2006-07,26.0,GSW,NBA,SG,11.0,11.0,38.9,7.4,15.5,0.476,2.6,7.5,4.7,8.0,0.591,0.562,1.7,2.5,0.704,2.2,4.5,6.7,2.0,1.3,0.5,2.2,3.5,19.1,/players/r/richaja01.html,0.354
4955,2009-10,29.0,PHO,NBA,SG,16.0,16.0,33.3,7.0,13.9,0.502,3.0,6.3,4.0,7.6,0.525,0.61,2.8,3.6,0.759,1.1,4.3,5.4,1.1,1.1,0.3,0.6,2.2,19.8,/players/r/richaja01.html,0.475
4956,2010-11,30.0,ORL,NBA,SG,5.0,5.0,30.6,3.4,10.2,0.333,1.6,5.0,1.8,5.2,0.346,0.412,1.6,1.6,1.0,1.0,3.0,4.0,1.2,0.6,0.4,0.6,3.2,10.0,/players/r/richaja01.html,0.32
4957,2011-12,31.0,ORL,NBA,SG,5.0,5.0,29.6,4.2,10.6,0.396,2.0,5.4,2.2,5.2,0.423,0.491,1.0,2.4,0.417,0.8,3.0,3.8,1.0,1.2,0.4,1.2,1.4,11.4,/players/r/richaja01.html,0.37
