SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
2018-19,22,TOT,NBA,SF,66,1208.0,9.6,0.485,0.489,0.145,3.0,16.9,9.7,10.6,2.4,1.0,14.7,19.4,-1.1,1.6,0.5,0.021,-3.1,0.9,-2.2,0.0,/players/j/johnsst04.html
2018-19,22,DET,NBA,SF,48,961.0,9.8,0.482,0.519,0.146,2.7,17.7,9.9,9.4,2.5,1.1,12.9,19.1,-0.7,1.4,0.7,0.034,-2.9,1.3,-1.6,0.1,/players/j/johnsst04.html
2018-19,22,NOP,NBA,SF,18,247.0,8.9,0.496,0.374,0.143,3.8,13.7,8.8,15.1,2.3,0.3,21.2,20.4,-0.3,0.2,-0.1,-0.028,-3.9,-0.5,-4.5,-0.2,/players/j/johnsst04.html
2019-20,23,TOR,NBA,PF,25,150.0,9.9,0.454,0.407,0.271,5.0,20.6,13.0,19.4,1.9,2.6,18.5,23.1,-0.3,0.3,0.0,0.014,-3.9,1.4,-2.5,0.0,/players/j/johnsst04.html
2020-21,24,TOR,NBA,PF,61,1006.0,8.8,0.519,0.588,0.236,3.1,14.1,8.4,12.0,2.5,1.8,17.4,13.4,-0.1,1.1,1.0,0.048,-3.8,1.2,-2.5,-0.1,/players/j/johnsst04.html
2021-22,25,LAL,NBA,PF,48,1094.0,10.5,0.564,0.418,0.295,3.4,11.9,7.6,9.8,1.9,1.1,11.0,12.5,0.9,0.9,1.8,0.079,-2.8,0.1,-2.7,-0.2,/players/j/johnsst04.html
1986-87,24,LAC,NBA,PF,29,234.0,4.7,0.458,0.047,0.594,6.5,14.2,10.1,3.0,1.8,0.5,18.2,16.8,-0.3,0.1,-0.2,-0.037,-8.3,-1.5,-9.8,-0.5,/players/j/johnsst02.html
2008-09,24,CLE,NBA,SG,4,14.0,-9.3,0.296,0.0,0.8,0.0,8.2,4.3,0.0,0.0,0.0,12.9,26.2,-0.1,0.0,-0.1,-0.205,-18.6,-4.6,-23.2,-0.1,/players/j/johnstr01.html
2010-11,26,TOT,NBA,SG,8,94.0,8.3,0.455,0.091,0.303,2.5,6.5,4.4,17.4,0.5,0.8,11.8,20.2,0.0,0.0,0.0,-0.009,-4.1,-2.3,-6.4,-0.1,/players/j/johnstr01.html
2010-11,26,TOR,NBA,SG,7,81.0,7.0,0.418,0.1,0.267,2.9,7.5,5.1,20.2,0.6,0.9,13.0,21.3,-0.1,0.0,-0.1,-0.048,-4.7,-2.3,-7.0,-0.1,/players/j/johnstr01.html
2010-11,26,LAL,NBA,SG,1,13.0,16.2,0.773,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.1,0.0,0.1,0.23,-0.6,-1.8,-2.4,0.0,/players/j/johnstr01.html
2011-12,27,NOH,NBA,SG,11,61.0,11.8,0.648,0.0,0.357,6.0,17.3,11.7,11.1,0.9,0.0,23.6,16.4,0.1,0.0,0.1,0.096,-2.7,-0.3,-2.9,0.0,/players/j/johnstr01.html
2014-15,22,MIA,NBA,SG,32,603.0,12.0,0.506,0.287,0.281,2.9,13.1,8.1,11.3,2.9,1.3,13.8,17.0,0.1,0.7,0.8,0.06,-2.0,1.0,-0.9,0.2,/players/j/johnsty01.html
2015-16,23,MIA,NBA,SG,36,863.0,13.8,0.579,0.292,0.263,3.8,10.3,7.2,13.9,1.4,1.2,14.8,16.8,1.2,0.9,2.0,0.113,-0.1,0.7,0.7,0.6,/players/j/johnsty01.html
2016-17,24,MIA,NBA,PG,73,2178.0,15.9,0.535,0.303,0.308,2.5,12.5,7.4,16.6,1.9,1.6,8.8,20.9,3.1,2.7,5.8,0.128,0.4,1.0,1.4,1.8,/players/j/johnsty01.html
2017-18,25,MIA,NBA,PG,72,2052.0,13.0,0.549,0.456,0.181,1.9,11.7,6.8,12.4,1.5,1.4,9.5,18.6,1.9,2.3,4.2,0.097,-0.5,0.2,-0.3,0.9,/players/j/johnsty01.html
2018-19,26,TOT,NBA,PG,57,1529.0,12.4,0.532,0.494,0.241,2.4,9.8,6.1,15.9,1.7,1.6,11.7,18.5,0.9,1.4,2.3,0.071,-0.7,0.3,-0.4,0.6,/players/j/johnsty01.html
2018-19,26,MIA,NBA,PG,44,1123.0,12.3,0.54,0.509,0.219,1.8,9.7,5.7,14.9,1.7,1.7,12.5,19.2,0.5,1.3,1.8,0.075,-0.7,0.6,-0.1,0.5,/players/j/johnsty01.html
2018-19,26,PHO,NBA,PG,13,406.0,12.8,0.506,0.448,0.312,4.0,10.3,7.1,18.6,1.6,1.2,9.0,16.5,0.4,0.1,0.5,0.06,-0.5,-0.6,-1.0,0.1,/players/j/johnsty01.html
2019-20,27,TOT,NBA,"PG,SG",39,709.0,10.1,0.504,0.476,0.2,2.7,8.9,5.8,14.8,1.1,1.1,9.6,18.0,0.3,0.5,0.7,0.05,-2.0,-0.9,-2.9,-0.2,/players/j/johnsty01.html
2019-20,27,PHO,NBA,PG,31,515.0,8.1,0.481,0.485,0.187,2.1,9.2,5.6,13.3,1.1,1.4,11.5,17.3,-0.2,0.3,0.2,0.014,-3.0,-0.6,-3.6,-0.2,/players/j/johnsty01.html
2019-20,27,BRK,NBA,SG,8,194.0,15.6,0.552,0.456,0.228,4.4,8.4,6.4,18.6,1.0,0.4,5.4,19.8,0.4,0.1,0.6,0.144,0.6,-1.7,-1.1,0.0,/players/j/johnsty01.html
2020-21,28,BRK,NBA,SG,39,684.0,8.2,0.546,0.721,0.115,1.0,10.9,6.2,8.7,1.0,0.0,8.1,13.3,0.4,0.3,0.7,0.049,-2.4,-1.0,-3.4,-0.2,/players/j/johnsty01.html
2021-22,29,TOT,NBA,PG,6,91.0,7.1,0.425,0.65,0.0,3.5,10.7,7.1,9.5,1.6,2.8,9.1,10.5,0.0,0.1,0.1,0.033,-3.9,0.8,-3.0,0.0,/players/j/johnsty01.html
2021-22,29,PHI,NBA,PG,3,38.0,9.4,0.55,0.7,0.0,3.0,14.4,8.8,7.4,1.3,2.4,9.1,13.0,0.0,0.0,0.1,0.072,-2.4,0.5,-2.0,0.0,/players/j/johnsty01.html
2021-22,29,SAS,NBA,PG,3,53.0,5.5,0.3,0.6,0.0,3.9,8.0,5.9,11.0,1.8,3.2,9.1,8.8,0.0,0.0,0.0,0.006,-4.9,1.1,-3.8,0.0,/players/j/johnsty01.html
2010-11,23,MIN,NBA,SG,79,2069.0,10.2,0.491,0.424,0.135,2.7,10.4,6.4,11.0,1.4,2.0,11.6,16.8,0.4,0.9,1.3,0.03,-1.3,-0.4,-1.7,0.2,/players/j/johnswe01.html
2011-12,24,MIN,NBA,SF,65,1469.0,8.0,0.477,0.426,0.086,1.8,11.6,6.7,6.4,1.2,2.3,12.7,14.3,-0.4,1.0,0.6,0.021,-2.7,0.6,-2.1,0.0,/players/j/johnswe01.html
2012-13,25,PHO,NBA,SF,50,953.0,10.3,0.485,0.391,0.088,2.5,12.4,7.3,5.9,1.2,1.4,10.4,21.4,-0.5,0.5,0.0,0.0,-1.6,-1.7,-3.3,-0.3,/players/j/johnswe01.html
2013-14,26,LAL,NBA,SF,79,2240.0,11.0,0.522,0.416,0.118,3.3,13.3,8.3,8.2,1.9,2.5,11.6,15.1,0.4,1.5,1.9,0.041,-1.6,0.5,-1.1,0.5,/players/j/johnswe01.html
2014-15,27,LAL,NBA,SF,76,2245.0,11.1,0.509,0.375,0.162,3.2,12.9,7.8,8.6,1.3,1.6,10.5,16.4,1.0,0.7,1.7,0.037,-1.1,-0.8,-1.9,0.1,/players/j/johnswe01.html
2015-16,28,LAC,NBA,SF,80,1666.0,11.0,0.513,0.6,0.089,2.5,13.6,8.1,4.4,2.7,2.6,9.2,16.0,0.0,2.7,2.6,0.076,-1.7,1.5,-0.2,0.8,/players/j/johnswe01.html
2016-17,29,LAC,NBA,SF,68,810.0,8.4,0.448,0.59,0.085,3.7,20.8,12.5,3.9,1.8,3.0,8.0,12.5,-0.3,1.2,0.9,0.051,-3.1,1.1,-2.0,0.0,/players/j/johnswe01.html
2017-18,30,LAC,NBA,SF,74,1486.0,9.8,0.512,0.481,0.158,2.2,13.6,8.0,5.6,2.5,3.5,12.3,13.0,-0.1,1.7,1.7,0.055,-2.5,1.7,-0.7,0.5,/players/j/johnswe01.html
2018-19,31,TOT,NBA,SF,38,534.0,5.5,0.469,0.594,0.148,2.4,11.7,7.1,5.3,1.2,1.9,11.7,12.0,-0.3,0.3,0.0,0.001,-4.3,-0.5,-4.8,-0.4,/players/j/johnswe01.html
2018-19,31,NOP,NBA,SF,26,377.0,6.9,0.517,0.568,0.102,2.8,11.9,7.4,5.2,1.5,1.5,11.5,11.3,0.0,0.2,0.3,0.032,-3.4,0.3,-3.1,-0.1,/players/j/johnswe01.html
2018-19,31,WAS,NBA,SF,12,157.0,2.0,0.372,0.65,0.25,1.4,11.2,6.2,5.6,0.6,2.7,11.9,13.6,-0.3,0.0,-0.2,-0.075,-6.5,-2.4,-8.9,-0.3,/players/j/johnswe01.html
2012-13,23,LAL,NBA,SG,4,6.0,-6.7,0.0,0.25,0.0,18.9,53.7,36.7,21.7,0.0,0.0,0.0,29.7,-0.1,0.0,-0.1,-0.439,-15.0,-6.0,-21.0,0.0,/players/j/johnsda03.html
2013-14,24,PHI,NBA,SG,3,15.0,-23.0,0.0,0.429,0.286,0.0,15.0,7.2,8.5,3.2,0.0,20.2,27.9,-0.2,0.0,-0.2,-0.661,-23.0,-4.4,-27.3,-0.1,/players/j/johnsda03.html
1989-90,23,TOT,NBA,"PF,SF",21,87.0,14.1,0.428,0.083,0.271,16.4,12.7,14.5,1.6,1.6,5.6,10.0,27.6,-0.1,0.2,0.1,0.05,-3.5,-1.0,-4.5,-0.1,/players/j/johnsna01.html
1989-90,23,UTA,NBA,SF,6,13.0,19.2,0.463,0.091,0.182,19.3,0.0,9.0,0.0,0.0,4.8,7.8,43.2,0.0,0.0,0.0,0.008,4.4,-4.2,0.2,0.0,/players/j/johnsna01.html
1989-90,23,POR,NBA,PF,15,74.0,13.2,0.418,0.081,0.297,15.9,14.9,15.4,1.9,1.9,5.8,10.7,24.9,-0.1,0.1,0.1,0.058,-4.8,-0.4,-5.3,-0.1,/players/j/johnsna01.html
2015-16,20,DEN,NBA,C,80,1733.0,21.5,0.582,0.14,0.317,11.4,24.7,17.9,18.1,2.3,2.3,13.2,19.9,4.5,2.2,6.7,0.185,2.6,1.3,3.9,2.6,/players/j/jokicni01.html
2016-17,21,DEN,NBA,C,73,2038.0,26.3,0.64,0.163,0.267,11.6,27.2,19.5,28.8,1.5,2.1,15.2,23.5,7.7,2.0,9.7,0.228,5.9,1.4,7.3,4.8,/players/j/jokicni01.html
2017-18,22,DEN,NBA,C,75,2443.0,24.4,0.603,0.277,0.31,9.0,27.9,18.5,29.6,1.8,2.1,15.5,24.2,7.8,2.9,10.7,0.211,5.3,1.6,6.9,5.5,/players/j/jokicni01.html
2018-19,23,DEN,NBA,C,80,2504.0,26.3,0.589,0.224,0.292,9.8,27.6,18.7,37.0,2.1,1.9,15.4,27.4,7.5,4.3,11.8,0.226,6.2,2.9,9.1,7.0,/players/j/jokicni01.html
2019-20,24,DEN,NBA,C,73,2336.0,24.9,0.605,0.238,0.281,8.0,26.1,17.1,35.2,1.8,1.7,15.8,26.6,6.7,3.1,9.8,0.202,5.5,2.0,7.4,5.5,/players/j/jokicni01.html
2020-21,25,DEN,NBA,C,72,2488.0,31.3,0.647,0.183,0.305,9.4,26.1,17.8,40.4,1.9,1.9,13.1,29.6,12.2,3.4,15.6,0.301,9.1,3.0,12.1,8.8,/players/j/jokicni01.html
2021-22,26,DEN,NBA,C,74,2476.0,32.8,0.661,0.22,0.357,9.6,35.5,23.0,42.6,2.2,2.3,15.6,31.9,10.8,4.5,15.2,0.296,9.2,4.5,13.7,9.8,/players/j/jokicni01.html
2001-02,23,PHI,NBA,C,23,126.0,6.2,0.451,0.0,1.0,11.8,20.5,16.2,3.7,1.3,5.4,27.6,14.5,-0.2,0.3,0.1,0.034,-9.5,0.9,-8.7,-0.2,/players/j/jonesal01.html
1986-87,24,TOT,NBA,"SF,SG",65,858.0,10.7,0.461,0.062,0.202,4.9,8.5,6.7,11.6,2.3,1.3,12.3,18.7,-0.2,0.7,0.5,0.027,-2.5,-0.2,-2.7,-0.1,/players/j/jonesan01.html
1986-87,24,WSB,NBA,SG,16,114.0,8.1,0.478,0.03,0.394,0.9,7.6,4.2,8.4,4.2,0.5,22.1,17.5,-0.2,0.2,0.0,-0.007,-5.3,2.2,-3.1,0.0,/players/j/jonesan01.html
1986-87,24,SAS,NBA,SF,49,744.0,11.1,0.459,0.066,0.18,5.5,8.6,7.0,12.1,2.0,1.4,10.9,18.9,0.0,0.5,0.5,0.032,-2.0,-0.6,-2.6,-0.1,/players/j/jonesan01.html
1988-89,26,TOT,NBA,SG,33,196.0,13.4,0.442,0.203,0.203,8.1,7.8,8.0,13.0,2.8,0.9,5.5,20.1,0.1,0.2,0.3,0.078,-0.2,0.9,0.7,0.1,/players/j/jonesan01.html
1988-89,26,CHI,NBA,SG,8,65.0,6.4,0.378,0.067,0.133,7.3,6.9,7.1,7.7,1.5,0.9,5.9,11.1,0.0,0.0,0.0,0.033,-3.6,0.0,-3.7,0.0,/players/j/jonesan01.html
1988-89,26,DAL,NBA,SG,25,131.0,16.8,0.456,0.234,0.219,8.5,8.3,8.4,15.6,3.4,0.9,5.4,24.5,0.1,0.2,0.3,0.101,1.5,1.4,2.8,0.2,/players/j/jonesan01.html
1989-90,27,DAL,NBA,SG,66,650.0,7.6,0.435,0.067,0.356,5.9,8.4,7.2,6.3,2.5,1.5,15.8,18.0,-0.8,0.8,0.0,-0.001,-4.6,0.6,-4.0,-0.3,/players/j/jonesan01.html
1986-87,24,TOT,NBA,"SF,SG",65,858.0,10.7,0.461,0.062,0.202,4.9,8.5,6.7,11.6,2.3,1.3,12.3,18.7,-0.2,0.7,0.5,0.027,-2.5,-0.2,-2.7,-0.1,/players/j/jonesan01.html
1986-87,24,WSB,NBA,SG,16,114.0,8.1,0.478,0.03,0.394,0.9,7.6,4.2,8.4,4.2,0.5,22.1,17.5,-0.2,0.2,0.0,-0.007,-5.3,2.2,-3.1,0.0,/players/j/jonesan01.html
1986-87,24,SAS,NBA,SF,49,744.0,11.1,0.459,0.066,0.18,5.5,8.6,7.0,12.1,2.0,1.4,10.9,18.9,0.0,0.5,0.5,0.032,-2.0,-0.6,-2.6,-0.1,/players/j/jonesan01.html
1988-89,26,TOT,NBA,SG,33,196.0,13.4,0.442,0.203,0.203,8.1,7.8,8.0,13.0,2.8,0.9,5.5,20.1,0.1,0.2,0.3,0.078,-0.2,0.9,0.7,0.1,/players/j/jonesan01.html
1988-89,26,CHI,NBA,SG,8,65.0,6.4,0.378,0.067,0.133,7.3,6.9,7.1,7.7,1.5,0.9,5.9,11.1,0.0,0.0,0.0,0.033,-3.6,0.0,-3.7,0.0,/players/j/jonesan01.html
1988-89,26,DAL,NBA,SG,25,131.0,16.8,0.456,0.234,0.219,8.5,8.3,8.4,15.6,3.4,0.9,5.4,24.5,0.1,0.2,0.3,0.101,1.5,1.4,2.8,0.2,/players/j/jonesan01.html
1989-90,27,DAL,NBA,SG,66,650.0,7.6,0.435,0.067,0.356,5.9,8.4,7.2,6.3,2.5,1.5,15.8,18.0,-0.8,0.8,0.0,-0.001,-4.6,0.6,-4.0,-0.3,/players/j/jonesan01.html
1994-95,23,MIN,NBA,SG,11,139.0,8.3,0.441,0.273,0.364,5.4,4.4,4.9,19.3,2.3,0.0,15.0,19.7,-0.1,0.0,-0.1,-0.021,-4.3,-2.1,-6.4,-0.2,/players/j/jonesas01.html
1988-89,22,NJN,NBA,PF,37,307.0,13.9,0.533,0.01,0.422,7.0,10.1,8.5,9.6,2.7,1.2,13.0,18.5,0.3,0.3,0.6,0.089,-1.4,0.4,-0.9,0.1,/players/j/jonesbi01.html
2006-07,23,PHI,NBA,SF,44,336.0,9.4,0.495,0.097,0.441,7.9,12.5,10.2,7.8,1.7,0.2,13.9,17.7,0.0,0.3,0.3,0.045,-4.2,-0.7,-4.9,-0.2,/players/j/jonesbo02.html
2007-08,24,TOT,NBA,SF,47,531.0,9.9,0.548,0.379,0.364,6.2,13.3,9.8,7.9,1.4,0.4,14.7,15.9,0.4,0.4,0.8,0.07,-3.3,-0.4,-3.7,-0.2,/players/j/jonesbo02.html
2007-08,24,DEN,NBA,SF,25,222.0,8.5,0.55,0.359,0.438,5.5,12.9,9.3,6.9,1.1,0.3,15.5,17.3,0.1,0.2,0.3,0.071,-4.1,-0.7,-4.7,-0.2,/players/j/jonesbo02.html
2007-08,24,MEM,NBA,SF,9,137.0,12.1,0.495,0.361,0.278,8.1,14.0,11.0,12.0,1.8,1.1,11.0,14.7,0.1,0.1,0.2,0.079,-2.0,0.0,-2.0,0.0,/players/j/jonesbo02.html
2007-08,24,HOU,NBA,SF,4,9.0,5.9,0.5,0.0,0.0,0.0,12.3,6.3,0.0,5.9,0.0,20.0,25.4,0.0,0.0,0.0,-0.018,-13.2,2.3,-10.9,0.0,/players/j/jonesbo02.html
2007-08,24,MIA,NBA,SF,6,143.0,11.2,0.636,0.469,0.406,6.6,13.6,10.1,5.9,0.7,0.0,15.7,14.8,0.2,0.1,0.2,0.08,-2.3,-1.2,-3.4,-0.1,/players/j/jonesbo02.html
2007-08,24,SAS,NBA,SF,3,20.0,3.4,0.25,0.5,0.0,0.0,11.6,5.9,7.2,5.4,0.0,20.0,12.0,-0.1,0.0,0.0,-0.042,-6.8,4.8,-2.0,0.0,/players/j/jonesbo02.html
2006-07,23,PHI,NBA,SF,44,336.0,9.4,0.495,0.097,0.441,7.9,12.5,10.2,7.8,1.7,0.2,13.9,17.7,0.0,0.3,0.3,0.045,-4.2,-0.7,-4.9,-0.2,/players/j/jonesbo02.html
2007-08,24,TOT,NBA,SF,47,531.0,9.9,0.548,0.379,0.364,6.2,13.3,9.8,7.9,1.4,0.4,14.7,15.9,0.4,0.4,0.8,0.07,-3.3,-0.4,-3.7,-0.2,/players/j/jonesbo02.html
2007-08,24,DEN,NBA,SF,25,222.0,8.5,0.55,0.359,0.438,5.5,12.9,9.3,6.9,1.1,0.3,15.5,17.3,0.1,0.2,0.3,0.071,-4.1,-0.7,-4.7,-0.2,/players/j/jonesbo02.html
2007-08,24,MEM,NBA,SF,9,137.0,12.1,0.495,0.361,0.278,8.1,14.0,11.0,12.0,1.8,1.1,11.0,14.7,0.1,0.1,0.2,0.079,-2.0,0.0,-2.0,0.0,/players/j/jonesbo02.html
2007-08,24,HOU,NBA,SF,4,9.0,5.9,0.5,0.0,0.0,0.0,12.3,6.3,0.0,5.9,0.0,20.0,25.4,0.0,0.0,0.0,-0.018,-13.2,2.3,-10.9,0.0,/players/j/jonesbo02.html
2007-08,24,MIA,NBA,SF,6,143.0,11.2,0.636,0.469,0.406,6.6,13.6,10.1,5.9,0.7,0.0,15.7,14.8,0.2,0.1,0.2,0.08,-2.3,-1.2,-3.4,-0.1,/players/j/jonesbo02.html
2007-08,24,SAS,NBA,SF,3,20.0,3.4,0.25,0.5,0.0,0.0,11.6,5.9,7.2,5.4,0.0,20.0,12.0,-0.1,0.0,0.0,-0.042,-6.8,4.8,-2.0,0.0,/players/j/jonesbo02.html
2006-07,23,PHI,NBA,SF,44,336.0,9.4,0.495,0.097,0.441,7.9,12.5,10.2,7.8,1.7,0.2,13.9,17.7,0.0,0.3,0.3,0.045,-4.2,-0.7,-4.9,-0.2,/players/j/jonesbo02.html
2007-08,24,TOT,NBA,SF,47,531.0,9.9,0.548,0.379,0.364,6.2,13.3,9.8,7.9,1.4,0.4,14.7,15.9,0.4,0.4,0.8,0.07,-3.3,-0.4,-3.7,-0.2,/players/j/jonesbo02.html
2007-08,24,DEN,NBA,SF,25,222.0,8.5,0.55,0.359,0.438,5.5,12.9,9.3,6.9,1.1,0.3,15.5,17.3,0.1,0.2,0.3,0.071,-4.1,-0.7,-4.7,-0.2,/players/j/jonesbo02.html
2007-08,24,MEM,NBA,SF,9,137.0,12.1,0.495,0.361,0.278,8.1,14.0,11.0,12.0,1.8,1.1,11.0,14.7,0.1,0.1,0.2,0.079,-2.0,0.0,-2.0,0.0,/players/j/jonesbo02.html
2007-08,24,HOU,NBA,SF,4,9.0,5.9,0.5,0.0,0.0,0.0,12.3,6.3,0.0,5.9,0.0,20.0,25.4,0.0,0.0,0.0,-0.018,-13.2,2.3,-10.9,0.0,/players/j/jonesbo02.html
2007-08,24,MIA,NBA,SF,6,143.0,11.2,0.636,0.469,0.406,6.6,13.6,10.1,5.9,0.7,0.0,15.7,14.8,0.2,0.1,0.2,0.08,-2.3,-1.2,-3.4,-0.1,/players/j/jonesbo02.html
2007-08,24,SAS,NBA,SF,3,20.0,3.4,0.25,0.5,0.0,0.0,11.6,5.9,7.2,5.4,0.0,20.0,12.0,-0.1,0.0,0.0,-0.042,-6.8,4.8,-2.0,0.0,/players/j/jonesbo02.html
2021-22,24,TOT,NBA,PG,5,23.0,-1.8,0.202,0.111,0.222,4.8,9.7,7.3,26.7,2.2,0.0,23.3,25.1,-0.2,0.0,-0.1,-0.285,-11.3,-4.2,-15.5,-0.1,/players/j/jonesca03.html
2021-22,24,DAL,NBA,PG,3,19.0,-4.0,0.127,0.143,0.286,5.8,11.7,8.8,32.3,2.6,0.0,27.6,25.8,-0.2,0.0,-0.1,-0.338,-13.0,-4.3,-17.3,-0.1,/players/j/jonesca03.html
2021-22,24,DEN,NBA,PG,2,4.0,8.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,-0.03,-3.0,-3.7,-6.7,0.0,/players/j/jonesca03.html
1998-99,23,CHI,NBA,SG,29,476.0,6.5,0.407,0.496,0.179,2.1,8.6,5.2,15.5,2.1,0.8,17.9,16.0,-0.7,0.3,-0.4,-0.037,-4.4,-0.9,-5.3,-0.4,/players/j/jonesch03.html
1999-00,24,LAC,NBA,PG,56,662.0,11.4,0.445,0.587,0.114,2.8,7.8,5.2,22.5,2.3,0.5,11.7,16.0,0.3,0.1,0.4,0.025,-1.3,-1.5,-2.8,-0.1,/players/j/jonesch03.html
1998-99,23,CHI,NBA,SG,29,476.0,6.5,0.407,0.496,0.179,2.1,8.6,5.2,15.5,2.1,0.8,17.9,16.0,-0.7,0.3,-0.4,-0.037,-4.4,-0.9,-5.3,-0.4,/players/j/jonesch03.html
1999-00,24,LAC,NBA,PG,56,662.0,11.4,0.445,0.587,0.114,2.8,7.8,5.2,22.5,2.3,0.5,11.7,16.0,0.3,0.1,0.4,0.025,-1.3,-1.5,-2.8,-0.1,/players/j/jonesch03.html
1998-99,23,CHI,NBA,SG,29,476.0,6.5,0.407,0.496,0.179,2.1,8.6,5.2,15.5,2.1,0.8,17.9,16.0,-0.7,0.3,-0.4,-0.037,-4.4,-0.9,-5.3,-0.4,/players/j/jonesch03.html
1999-00,24,LAC,NBA,PG,56,662.0,11.4,0.445,0.587,0.114,2.8,7.8,5.2,22.5,2.3,0.5,11.7,16.0,0.3,0.1,0.4,0.025,-1.3,-1.5,-2.8,-0.1,/players/j/jonesch03.html
1998-99,23,CHI,NBA,SG,29,476.0,6.5,0.407,0.496,0.179,2.1,8.6,5.2,15.5,2.1,0.8,17.9,16.0,-0.7,0.3,-0.4,-0.037,-4.4,-0.9,-5.3,-0.4,/players/j/jonesch03.html
1999-00,24,LAC,NBA,PG,56,662.0,11.4,0.445,0.587,0.114,2.8,7.8,5.2,22.5,2.3,0.5,11.7,16.0,0.3,0.1,0.4,0.025,-1.3,-1.5,-2.8,-0.1,/players/j/jonesch03.html
2003-04,23,MEM,NBA,SG,20,154.0,2.5,0.311,0.075,0.208,5.1,11.9,8.4,12.0,1.7,2.8,17.2,20.4,-0.5,0.2,-0.4,-0.114,-7.1,-0.6,-7.7,-0.2,/players/j/jonesda02.html
2004-05,24,MEM,NBA,SG,52,649.0,9.6,0.534,0.316,0.337,2.0,10.7,6.4,5.5,1.1,1.3,11.7,18.0,0.2,0.6,0.9,0.066,-3.0,-0.3,-3.4,-0.2,/players/j/jonesda02.html
2005-06,25,MEM,NBA,SF,71,967.0,8.0,0.462,0.08,0.354,2.5,10.4,6.5,7.0,2.2,1.2,14.1,17.8,-0.9,1.5,0.6,0.029,-5.3,0.9,-4.4,-0.6,/players/j/jonesda02.html
2006-07,26,MEM,NBA,SG,78,1671.0,9.6,0.542,0.026,0.377,3.4,7.6,5.5,6.6,1.2,1.0,14.6,17.0,0.7,0.0,0.7,0.019,-3.0,-1.6,-4.6,-1.1,/players/j/jonesda02.html
2007-08,27,SAC,NBA,SG,25,206.0,13.5,0.537,0.113,0.962,4.1,15.7,10.0,8.9,2.0,2.3,11.7,18.5,0.2,0.2,0.4,0.096,-1.7,1.1,-0.6,0.1,/players/j/jonesda02.html
2008-09,28,DEN,NBA,SG,79,1426.0,9.0,0.533,0.051,0.449,4.9,8.7,6.8,8.2,1.7,1.0,14.5,14.7,0.7,1.3,2.0,0.067,-3.2,0.3,-2.9,-0.3,/players/j/jonesda02.html
2009-10,29,IND,NBA,SF,76,1892.0,10.8,0.527,0.051,0.413,2.7,10.5,6.6,12.9,1.0,1.5,14.9,20.1,0.1,1.6,1.8,0.045,-3.3,-0.4,-3.6,-0.8,/players/j/jonesda02.html
2010-11,30,IND,NBA,SG,45,589.0,13.7,0.558,0.182,0.421,0.8,11.4,6.1,9.5,1.7,0.9,10.9,21.4,0.6,0.6,1.2,0.102,-1.7,0.5,-1.2,0.1,/players/j/jonesda02.html
2011-12,31,IND,NBA,SF,65,1052.0,10.3,0.533,0.274,0.352,2.5,10.0,6.3,9.6,1.2,0.8,12.4,16.0,1.1,0.8,2.0,0.09,-1.7,-0.1,-1.9,0.0,/players/j/jonesda02.html
2012-13,32,TOT,NBA,SF,78,1016.0,6.4,0.482,0.221,0.509,2.7,8.4,5.6,6.7,1.1,0.5,12.3,14.0,0.0,0.6,0.6,0.026,-4.9,-0.6,-5.5,-0.9,/players/j/jonesda02.html
2012-13,32,DAL,NBA,SF,50,635.0,6.9,0.494,0.264,0.586,2.3,9.8,6.1,6.1,0.8,0.6,11.1,14.2,0.2,0.3,0.4,0.033,-4.0,-0.8,-4.8,-0.4,/players/j/jonesda02.html
2012-13,32,ATL,NBA,SF,28,381.0,5.4,0.46,0.146,0.378,3.4,5.9,4.7,7.6,1.6,0.2,14.3,13.6,-0.2,0.3,0.1,0.015,-6.2,-0.4,-6.6,-0.4,/players/j/jonesda02.html
2014-15,34,LAC,NBA,SF,33,123.0,1.9,0.406,0.19,0.524,0.9,9.0,5.0,2.1,1.2,0.0,3.7,9.8,0.0,0.1,0.0,0.013,-7.6,-0.6,-8.3,-0.2,/players/j/jonesda02.html
2015-16,35,CLE,NBA,SF,1,42.0,10.3,0.464,0.143,0.0,2.7,10.7,6.7,7.3,1.2,3.9,0.0,15.1,0.0,0.1,0.1,0.096,-2.7,-0.3,-3.0,0.0,/players/j/jonesda02.html
2016-17,36,CLE,NBA,SF,1,12.0,14.7,0.461,0.25,0.5,9.5,8.9,9.2,14.5,0.0,0.0,9.3,39.9,0.0,0.0,0.0,-0.03,-0.4,-4.4,-4.8,0.0,/players/j/jonesda02.html
2016-17,21,GSW,NBA,C,10,85.0,5.3,0.466,0.0,0.625,12.4,17.0,14.8,0.0,0.6,3.7,22.7,13.4,-0.1,0.1,0.0,0.018,-7.7,-1.9,-9.7,-0.2,/players/j/jonesda03.html
