SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,3P%
1994-95,32,CHH,NBA,PG,1,0,11.0,2.0,5.0,0.4,0.0,2.0,2.0,3.0,0.667,0.4,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,/players/a/adamsmi01.html,0.0
2013-14,20,OKC,NBA,C,18,0,18.4,1.7,2.5,0.689,0.0,0.0,1.7,2.5,0.689,0.689,0.4,1.3,0.348,1.2,2.9,4.1,0.2,0.1,1.3,0.6,2.7,3.9,/players/a/adamsst01.html,0.0
2015-16,22,OKC,NBA,C,18,18,30.7,3.8,6.2,0.613,0.0,0.1,3.8,6.1,0.618,0.613,2.6,4.1,0.63,3.4,6.1,9.5,0.7,0.5,0.8,0.9,3.1,10.1,/players/a/adamsst01.html,0.0
2016-17,23,OKC,NBA,C,5,5,31.4,3.6,5.6,0.643,0.0,0.0,3.6,5.6,0.643,0.643,0.8,2.2,0.364,3.4,3.4,6.8,1.4,1.2,1.8,0.8,2.8,8.0,/players/a/adamsst01.html,0.0
2017-18,24,OKC,NBA,C,6,6,33.3,4.5,7.7,0.587,0.0,0.0,4.5,7.7,0.587,0.587,1.5,2.2,0.692,3.2,4.3,7.5,1.5,0.7,0.7,0.7,2.5,10.5,/players/a/adamsst01.html,0.0
2018-19,25,OKC,NBA,C,5,5,31.8,5.6,8.4,0.667,0.0,0.2,5.6,8.2,0.683,0.667,0.6,1.6,0.375,2.4,4.8,7.2,1.4,1.0,1.0,1.8,2.6,11.8,/players/a/adamsst01.html,0.0
2019-20,26,OKC,NBA,C,7,7,30.0,4.4,7.4,0.596,0.0,0.1,4.4,7.3,0.608,0.596,1.3,2.9,0.45,4.9,6.7,11.6,1.3,0.6,0.3,2.3,1.4,10.1,/players/a/adamsst01.html,0.0
2021-22,28,MEM,NBA,C,7,5,16.3,1.3,3.0,0.429,0.0,0.0,1.3,3.0,0.429,0.429,0.9,1.6,0.545,2.1,4.3,6.4,2.1,0.1,0.1,0.6,1.7,3.4,/players/a/adamsst01.html,0.0
1991-92,27,NJN,NBA,SF,1,0,9.0,2.0,7.0,0.286,1.0,2.0,1.0,5.0,0.2,0.357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,/players/a/addisra01.html,0.5
1992-93,28,NJN,NBA,SF,5,0,10.6,1.4,4.2,0.333,0.0,0.0,1.4,4.2,0.333,0.333,0.6,0.6,1.0,0.6,0.6,1.2,1.0,0.6,0.0,0.6,0.6,3.4,/players/a/addisra01.html,0.0
2017-18,20,MIA,NBA,C,5,0,15.4,1.4,3.0,0.467,0.0,0.2,1.4,2.8,0.5,0.467,0.6,2.8,0.214,1.8,2.2,4.0,0.0,0.0,0.4,0.4,1.6,3.4,/players/a/adebaba01.html,0.0
2019-20,22,MIA,NBA,PF,19,19,36.2,6.5,11.6,0.564,0.0,0.1,6.5,11.5,0.566,0.564,4.7,6.1,0.783,2.5,7.8,10.3,4.4,1.0,0.8,2.5,3.1,17.8,/players/a/adebaba01.html,0.0
2020-21,23,MIA,NBA,C,4,4,34.0,6.5,14.3,0.456,0.0,0.0,6.5,14.3,0.456,0.456,2.5,3.3,0.769,3.5,5.8,9.3,4.3,1.3,0.5,2.8,2.8,15.5,/players/a/adebaba01.html,0.0
2021-22,24,MIA,NBA,C,14,14,32.9,5.6,9.1,0.609,0.0,0.1,5.6,9.1,0.614,0.609,3.7,4.7,0.788,1.6,6.1,7.7,2.8,1.2,0.9,2.1,3.1,14.9,/players/a/adebaba01.html,0.0
2007-08,22,DET,NBA,SG,12,0,7.0,0.6,1.5,0.389,0.0,0.2,0.6,1.3,0.438,0.389,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.3,0.0,0.1,0.4,1.2,/players/a/afflaar01.html,0.0
2008-09,23,DET,NBA,SG,4,0,16.5,2.5,5.3,0.476,0.5,2.5,2.0,2.8,0.727,0.524,0.8,1.3,0.6,0.3,0.5,0.8,0.3,0.0,0.5,0.8,2.3,6.3,/players/a/afflaar01.html,0.2
2009-10,24,DEN,NBA,SG,6,6,20.0,3.3,5.3,0.625,1.0,2.3,2.3,3.0,0.778,0.719,1.5,1.8,0.818,0.2,1.8,2.0,1.2,0.2,0.3,0.7,3.5,9.2,/players/a/afflaar01.html,0.429
2010-11,25,DEN,NBA,SG,3,3,28.3,4.0,11.3,0.353,1.0,4.0,3.0,7.3,0.409,0.397,2.3,2.7,0.875,0.0,3.0,3.0,2.3,0.0,0.0,1.0,3.3,11.3,/players/a/afflaar01.html,0.25
2011-12,26,DEN,NBA,SG,7,7,32.7,4.3,10.6,0.405,0.6,2.9,3.7,7.7,0.481,0.432,1.7,2.1,0.8,0.7,2.9,3.6,2.7,0.7,0.3,1.3,2.0,10.9,/players/a/afflaar01.html,0.2
2014-15,29,POR,NBA,SG,3,3,20.0,0.7,4.0,0.167,0.3,1.3,0.3,2.7,0.125,0.208,0.0,0.3,0.0,0.0,2.3,2.3,0.7,0.0,0.0,1.0,2.0,1.7,/players/a/afflaar01.html,0.25
2006-07,22,DAL,NBA,SG,3,0,8.0,1.7,3.0,0.556,0.7,1.0,1.0,2.0,0.5,0.667,1.0,2.0,0.5,0.3,0.7,1.0,0.0,0.0,0.0,0.0,1.0,5.0,/players/a/agerma01.html,0.667
2011-12,27,UTA,NBA,PG,3,0,2.7,0.7,1.0,0.667,0.3,0.3,0.3,0.7,0.5,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.7,/players/a/ahearbl01.html,1.0
2014-15,26,NOP,NBA,C,3,0,3.3,1.3,1.3,1.0,0.0,0.0,1.3,1.3,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.7,2.7,/players/a/ajincal01.html,0.0
1986-87,23,DEN,NBA,PF,3,0,13.7,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,0.7,0.7,1.0,0.0,1.7,1.7,0.3,0.7,0.7,1.3,3.0,6.7,/players/a/alarima01.html,0.0
1987-88,24,WSB,NBA,PF,1,0,4.0,1.0,2.0,0.5,1.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,/players/a/alarima01.html,0.5
2011-12,23,OKC,NBA,C,5,0,5.0,0.8,1.8,0.444,0.0,0.0,0.8,1.8,0.444,0.444,0.4,0.8,0.5,1.0,1.6,2.6,0.0,0.0,0.0,0.0,0.6,2.0,/players/a/aldrico01.html,0.0
2015-16,27,LAC,NBA,C,6,0,12.8,1.7,2.5,0.667,0.0,0.0,1.7,2.5,0.667,0.667,0.5,1.0,0.5,1.3,3.7,5.0,0.5,1.0,0.5,0.3,1.8,3.8,/players/a/aldrico01.html,0.0
2008-09,23,POR,NBA,PF,6,6,39.5,8.5,17.3,0.49,0.2,0.7,8.3,16.7,0.5,0.495,2.3,3.3,0.7,1.5,6.0,7.5,1.3,0.5,1.7,1.7,2.7,19.5,/players/a/aldrila01.html,0.25
2009-10,24,POR,NBA,PF,6,6,38.2,6.7,15.5,0.43,0.2,0.3,6.5,15.2,0.429,0.435,5.5,7.3,0.75,1.7,4.3,6.0,2.2,1.2,1.8,1.8,2.7,19.0,/players/a/aldrila01.html,0.5
2010-11,25,POR,NBA,PF,6,6,43.0,8.8,19.2,0.461,0.0,0.0,8.8,19.2,0.461,0.461,3.2,4.0,0.792,2.7,4.8,7.5,1.3,1.3,1.7,1.5,3.2,20.8,/players/a/aldrila01.html,0.0
2013-14,28,POR,NBA,PF,11,11,40.1,10.3,22.7,0.452,0.2,0.3,10.1,22.5,0.449,0.456,5.5,6.8,0.8,2.7,7.9,10.6,1.5,0.6,1.6,1.7,3.6,26.2,/players/a/aldrila01.html,0.667
2014-15,29,POR,NBA,PF,5,5,41.6,7.4,22.4,0.33,0.6,2.2,6.8,20.2,0.337,0.344,6.4,7.2,0.889,4.2,7.0,11.2,1.8,0.4,2.4,1.6,3.2,21.8,/players/a/aldrila01.html,0.273
2015-16,30,SAS,NBA,PF,10,10,33.7,8.8,16.9,0.521,0.2,0.2,8.6,16.7,0.515,0.527,4.1,4.6,0.891,2.2,6.1,8.3,1.0,0.4,1.4,1.1,1.8,21.9,/players/a/aldrila01.html,1.0
2016-17,31,SAS,NBA,PF,16,16,33.6,6.9,15.0,0.458,0.1,0.9,6.8,14.1,0.478,0.463,2.6,3.4,0.764,2.7,4.8,7.4,1.5,0.6,1.0,1.8,2.6,16.5,/players/a/aldrila01.html,0.143
2017-18,32,SAS,NBA,C,5,5,35.4,7.4,16.0,0.463,0.6,1.0,6.8,15.0,0.453,0.481,8.2,8.4,0.976,2.6,6.6,9.2,2.4,0.6,0.4,1.8,1.8,23.6,/players/a/aldrila01.html,0.6
2018-19,33,SAS,NBA,C,7,7,34.9,7.9,17.3,0.455,0.4,1.6,7.4,15.7,0.473,0.467,3.9,4.7,0.818,2.7,6.9,9.6,2.7,0.7,1.0,1.0,3.0,20.0,/players/a/aldrila01.html,0.273
1995-96,22,SAS,NBA,PG,9,0,7.8,1.1,2.7,0.417,0.1,0.6,1.0,2.1,0.474,0.438,0.6,0.8,0.714,0.4,0.6,1.0,1.0,0.2,0.0,0.7,0.9,2.9,/players/a/alexaco01.html,0.2
2002-03,25,NOH,NBA,PG,5,0,7.8,1.4,3.2,0.438,0.2,0.2,1.2,3.0,0.4,0.469,0.6,0.8,0.75,0.4,0.4,0.8,0.2,0.4,0.0,0.2,1.2,3.6,/players/a/alexaco02.html,1.0
2020-21,22,PHO,NBA,SG,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,/players/a/alexaty01.html,0.0
1991-92,22,GSW,NBA,C,4,0,6.0,0.8,1.3,0.6,0.0,0.0,0.8,1.3,0.6,0.6,0.3,0.3,1.0,0.3,1.3,1.5,0.3,0.5,0.0,0.5,2.0,1.8,/players/a/alexavi01.html,0.0
2001-02,32,DET,NBA,C,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/a/alexavi01.html,0.0
2021-22,23,UTA,NBA,SG,1,0,5.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,/players/a/alexani01.html,0.0
1987-88,23,DAL,NBA,PG,4,0,3.0,0.8,2.0,0.375,0.0,0.5,0.8,1.5,0.5,0.375,0.0,0.0,0.0,0.3,0.3,0.5,0.5,0.0,0.0,0.3,0.0,1.5,/players/a/alforst01.html,0.0
1988-89,24,GSW,NBA,PG,6,0,8.7,1.5,3.7,0.409,0.7,1.5,0.8,2.2,0.385,0.5,0.5,0.7,0.75,0.3,0.3,0.7,0.8,0.3,0.0,0.2,1.2,4.2,/players/a/alforst01.html,0.444
1989-90,25,DAL,NBA,PG,3,0,14.0,2.7,6.0,0.444,0.7,2.0,2.0,4.0,0.5,0.5,1.7,1.7,1.0,0.3,0.7,1.0,2.7,0.3,0.0,1.0,1.3,7.7,/players/a/alforst01.html,0.333
2018-19,23,UTA,NBA,SG,2,0,7.0,1.0,3.5,0.286,0.0,1.5,1.0,2.0,0.5,0.286,2.5,3.5,0.714,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.5,/players/a/allengr01.html,0.0
2020-21,25,MEM,NBA,SG,5,0,23.2,2.4,6.6,0.364,1.6,4.2,0.8,2.4,0.333,0.485,0.0,0.2,0.0,0.6,2.0,2.6,0.2,0.4,0.2,0.2,2.6,6.4,/players/a/allengr01.html,0.381
2021-22,26,MIL,NBA,SG,12,5,25.4,3.1,6.8,0.451,1.6,4.0,1.5,2.8,0.529,0.567,0.6,0.9,0.636,0.4,2.5,2.9,1.3,0.7,0.3,0.8,1.8,8.3,/players/a/allengr01.html,0.396
2018-19,20,BRK,NBA,C,5,5,22.0,3.8,6.4,0.594,0.0,0.0,3.8,6.4,0.594,0.594,3.4,4.0,0.85,3.0,3.8,6.8,2.2,0.6,0.6,1.6,2.6,11.0,/players/a/allenja01.html,0.0
2019-20,21,BRK,NBA,C,4,4,33.0,3.5,6.0,0.583,0.0,0.0,3.5,6.0,0.583,0.583,3.3,4.0,0.813,4.3,10.5,14.8,2.3,0.5,1.8,2.8,1.8,10.3,/players/a/allenja01.html,0.0
2011-12,22,PHI,NBA,PF,12,1,19.7,2.8,5.1,0.557,0.0,0.0,2.8,5.1,0.557,0.557,0.6,1.0,0.583,1.8,3.2,4.9,0.3,0.8,0.9,0.4,2.5,6.3,/players/a/allenla01.html,0.0
2013-14,24,IND,NBA,PF,4,0,3.8,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.3,1.0,/players/a/allenla01.html,0.0
2015-16,26,IND,NBA,PF,6,3,8.5,0.5,1.7,0.3,0.0,0.0,0.5,1.7,0.3,0.3,0.0,0.0,0.0,0.7,1.7,2.3,0.3,0.2,0.2,0.2,0.3,1.0,/players/a/allenla01.html,0.0
2016-17,27,IND,NBA,PF,3,0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.0,/players/a/allenla01.html,0.0
2003-04,25,MIA,NBA,PF,10,0,13.8,2.2,4.9,0.449,0.0,0.0,2.2,4.9,0.449,0.449,0.6,0.9,0.667,1.2,1.8,3.0,0.4,0.2,0.9,0.4,2.1,5.0,/players/a/allenma01.html,0.0
2005-06,27,CHI,NBA,PF,6,6,19.3,2.3,5.0,0.467,0.0,0.0,2.3,5.0,0.467,0.467,0.0,0.2,0.0,0.8,2.2,3.0,1.2,0.3,1.0,1.7,2.7,4.7,/players/a/allenma01.html,0.0
2006-07,28,CHI,NBA,PF,5,0,6.8,0.4,2.4,0.167,0.0,0.0,0.4,2.4,0.167,0.167,0.0,0.0,0.0,0.8,0.6,1.4,0.2,0.2,0.2,0.6,1.4,0.8,/players/a/allenma01.html,0.0
2007-08,29,DAL,NBA,PF,3,0,6.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,/players/a/allenma01.html,0.0
2009-10,31,DEN,NBA,PF,4,0,2.8,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.8,0.0,0.3,0.0,0.0,0.5,0.0,/players/a/allenma01.html,0.0
2010-11,32,ORL,NBA,PF,1,0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,/players/a/allenma01.html,0.0
1998-99,23,MIL,NBA,SG,3,3,40.0,8.3,15.7,0.532,3.0,6.3,5.3,9.3,0.571,0.628,2.7,4.3,0.615,2.7,4.7,7.3,4.3,1.0,0.3,3.7,3.0,22.3,/players/a/allenra02.html,0.474
1999-00,24,MIL,NBA,SG,5,5,37.2,8.0,18.0,0.444,2.0,5.2,6.0,12.8,0.469,0.5,4.0,4.4,0.909,2.0,4.6,6.6,2.6,1.6,0.0,1.8,2.0,22.0,/players/a/allenra02.html,0.385
2000-01,25,MIL,NBA,SG,18,18,42.7,8.8,18.4,0.477,3.2,6.6,5.6,11.8,0.476,0.563,4.4,4.8,0.919,1.1,3.1,4.1,6.0,1.3,0.6,2.4,2.4,25.1,/players/a/allenra02.html,0.479
2004-05,29,SEA,NBA,SG,11,11,39.6,9.3,19.5,0.474,2.8,7.5,6.5,12.1,0.534,0.547,5.1,5.7,0.889,1.1,3.2,4.3,3.9,1.3,0.4,3.1,2.0,26.5,/players/a/allenra02.html,0.378
2007-08,32,BOS,NBA,SG,26,26,38.0,5.1,12.0,0.428,2.1,5.3,3.0,6.6,0.453,0.516,3.2,3.5,0.913,1.0,2.8,3.8,2.7,0.9,0.3,1.5,2.4,15.6,/players/a/allenra02.html,0.396
2008-09,33,BOS,NBA,SG,14,14,40.4,5.9,14.7,0.403,2.5,7.1,3.4,7.6,0.453,0.488,3.9,4.1,0.948,0.9,3.0,3.9,2.6,1.1,0.4,1.8,2.5,18.3,/players/a/allenra02.html,0.35
2009-10,34,BOS,NBA,SG,24,24,38.5,5.5,12.7,0.431,2.3,6.0,3.1,6.6,0.472,0.523,2.9,3.3,0.863,0.5,2.8,3.3,2.6,0.9,0.1,1.5,3.1,16.1,/players/a/allenra02.html,0.386
2010-11,35,BOS,NBA,SG,9,9,40.1,6.3,12.1,0.523,3.6,6.2,2.8,5.9,0.472,0.67,2.7,2.8,0.96,0.6,3.2,3.8,2.4,1.2,0.1,1.1,2.3,18.9,/players/a/allenra02.html,0.571
2011-12,36,BOS,NBA,SG,18,10,34.2,3.7,9.3,0.395,1.6,5.1,2.1,4.2,0.507,0.479,1.8,2.5,0.711,0.4,3.7,4.1,1.0,0.9,0.1,0.9,2.3,10.7,/players/a/allenra02.html,0.304
2012-13,37,MIA,NBA,SG,23,0,24.9,3.2,7.5,0.43,1.7,4.2,1.5,3.3,0.461,0.544,2.0,2.3,0.87,0.6,2.2,2.8,1.3,0.5,0.1,1.2,1.8,10.2,/players/a/allenra02.html,0.406
2013-14,38,MIA,NBA,SG,20,1,26.4,3.0,7.2,0.413,1.7,4.3,1.3,2.9,0.448,0.528,1.7,1.9,0.919,0.7,2.7,3.4,1.6,0.7,0.2,1.2,2.1,9.3,/players/a/allenra02.html,0.388
2004-05,23,BOS,NBA,SG,7,3,12.9,1.1,2.6,0.444,0.0,0.0,1.1,2.6,0.444,0.444,0.4,1.0,0.429,0.6,1.1,1.7,0.3,0.4,0.3,0.7,2.4,2.7,/players/a/allento01.html,0.0
2007-08,26,BOS,NBA,SG,15,0,4.3,0.6,1.1,0.563,0.0,0.1,0.6,1.0,0.6,0.563,0.1,0.3,0.4,0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.3,1.3,/players/a/allento01.html,0.0
2008-09,27,BOS,NBA,SG,10,0,6.0,0.4,0.8,0.5,0.0,0.0,0.4,0.8,0.5,0.5,0.1,0.1,1.0,0.1,0.8,0.9,0.3,0.2,0.0,0.1,0.4,0.9,/players/a/allento01.html,0.0
2009-10,28,BOS,NBA,SG,24,0,16.3,2.0,4.1,0.48,0.0,0.2,2.0,3.9,0.505,0.48,1.2,1.5,0.778,0.5,1.2,1.7,0.7,1.0,0.6,1.0,2.4,5.1,/players/a/allento01.html,0.0
2010-11,29,MEM,NBA,SG,13,13,26.9,3.3,7.8,0.426,0.1,0.5,3.2,7.2,0.447,0.431,2.1,3.2,0.659,1.2,1.8,2.9,1.5,1.9,0.4,1.8,3.3,8.8,/players/a/allento01.html,0.143
2011-12,30,MEM,NBA,SG,7,7,24.3,2.6,6.4,0.4,0.0,0.7,2.6,5.7,0.45,0.4,1.7,2.4,0.706,1.1,2.0,3.1,0.7,1.3,1.0,1.4,3.0,6.9,/players/a/allento01.html,0.0
2012-13,31,MEM,NBA,SG,15,15,28.1,3.6,8.3,0.432,0.1,0.5,3.5,7.8,0.444,0.44,2.9,3.9,0.759,2.5,3.6,6.1,1.8,2.0,0.3,1.3,3.2,10.3,/players/a/allento01.html,0.25
2013-14,32,MEM,NBA,SG,7,1,32.9,5.0,10.3,0.486,0.0,1.0,5.0,9.3,0.538,0.486,2.3,3.0,0.762,3.3,4.4,7.7,1.4,1.7,0.1,1.7,3.3,12.3,/players/a/allento01.html,0.0
2014-15,33,MEM,NBA,SG,10,9,27.9,2.8,5.7,0.491,0.1,0.7,2.7,5.0,0.54,0.5,0.9,1.2,0.75,1.4,3.8,5.2,1.5,2.4,1.1,1.3,2.7,6.6,/players/a/allento01.html,0.143
2015-16,34,MEM,NBA,SG,4,2,23.5,2.5,8.3,0.303,0.3,1.8,2.3,6.5,0.346,0.318,2.3,3.3,0.692,1.5,1.3,2.8,0.8,1.3,0.5,1.5,2.8,7.5,/players/a/allento01.html,0.143
1999-00,23,MIL,NBA,PG,4,0,4.0,0.0,0.8,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,/players/a/alstora01.html,0.0
2000-01,24,MIL,NBA,PG,5,0,1.6,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,/players/a/alstora01.html,0.0
2003-04,27,MIA,NBA,PG,13,0,22.7,2.2,7.0,0.319,0.9,4.0,1.3,3.0,0.436,0.385,1.6,1.9,0.84,0.3,1.9,2.2,1.7,0.4,0.1,0.8,1.7,7.0,/players/a/alstora01.html,0.231
2006-07,30,HOU,NBA,PG,7,7,44.1,3.6,10.6,0.338,2.3,7.1,1.3,3.4,0.375,0.446,1.4,1.9,0.769,0.9,6.0,6.9,5.0,1.9,0.4,2.4,3.3,10.9,/players/a/alstora01.html,0.32
2007-08,31,HOU,NBA,PG,4,4,31.5,5.3,12.0,0.438,2.8,6.3,2.5,5.8,0.435,0.552,1.0,1.3,0.8,0.5,1.0,1.5,4.5,1.0,0.0,1.5,1.8,14.3,/players/a/alstora01.html,0.44
2008-09,32,ORL,NBA,PG,23,23,32.2,4.6,12.1,0.38,1.6,4.9,3.0,7.2,0.422,0.444,1.4,1.9,0.75,0.1,2.3,2.4,4.1,1.4,0.2,1.7,2.3,12.2,/players/a/alstora01.html,0.319
2021-22,23,NOP,NBA,PG,6,0,19.5,2.7,5.5,0.485,1.0,2.7,1.7,2.8,0.588,0.576,1.7,2.2,0.769,0.3,1.0,1.3,1.5,1.2,0.2,1.2,3.0,8.0,/players/a/alvarjo01.html,0.375
1995-96,25,CLE,NBA,PF,1,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/a/amaecjo01.html,0.0
2000-01,30,ORL,NBA,C,4,0,7.3,0.8,2.0,0.375,0.0,0.0,0.8,2.0,0.375,0.375,0.8,1.0,0.75,0.3,0.5,0.8,0.8,0.8,0.5,0.0,0.5,2.3,/players/a/amaecjo01.html,0.0
2002-03,32,UTA,NBA,C,2,0,8.0,0.5,2.0,0.25,0.0,0.0,0.5,2.0,0.25,0.25,1.0,2.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,2.0,/players/a/amaecjo01.html,0.0
2014-15,24,DAL,NBA,SF,5,2,30.0,3.4,6.2,0.548,1.4,2.2,2.0,4.0,0.5,0.661,3.0,3.8,0.789,2.8,4.4,7.2,1.2,2.0,1.6,1.2,3.0,11.2,/players/a/aminual01.html,0.636
2015-16,25,POR,NBA,SF,11,11,33.8,5.1,11.6,0.438,2.5,6.4,2.5,5.3,0.483,0.547,1.9,2.6,0.724,2.1,6.5,8.6,1.8,0.7,0.9,1.9,2.8,14.6,/players/a/aminual01.html,0.4
2016-17,26,POR,NBA,PF,4,0,28.3,4.3,9.3,0.459,1.8,4.3,2.5,5.0,0.5,0.554,1.8,2.8,0.636,1.3,5.3,6.5,1.0,0.8,1.0,2.3,2.3,12.0,/players/a/aminual01.html,0.412
2017-18,27,POR,NBA,PF,4,4,32.8,6.8,13.0,0.519,3.3,7.5,3.5,5.5,0.636,0.644,0.5,0.5,1.0,3.0,6.0,9.0,1.3,1.0,0.5,1.5,2.0,17.3,/players/a/aminual01.html,0.433
2018-19,28,POR,NBA,PF,16,16,24.9,2.4,6.8,0.349,0.9,3.2,1.4,3.6,0.397,0.417,1.7,2.3,0.75,1.8,4.4,6.3,1.3,0.6,0.6,1.0,2.1,7.4,/players/a/aminual01.html,0.294
2007-08,25,PHI,NBA,PF,2,0,5.0,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.5,1.0,0.5,2.5,1.0,3.5,0.0,0.0,0.0,0.0,1.0,2.5,/players/a/amundlo01.html,0.0
2009-10,27,PHO,NBA,PF,16,0,12.1,1.2,2.3,0.528,0.0,0.0,1.2,2.3,0.528,0.528,0.6,1.3,0.429,1.9,1.6,3.5,0.1,0.4,0.4,0.4,1.9,2.9,/players/a/amundlo01.html,0.0
2011-12,29,IND,NBA,PF,11,0,8.5,1.1,2.1,0.522,0.0,0.0,1.1,2.1,0.522,0.522,0.3,0.5,0.5,0.5,1.5,2.1,0.2,0.2,0.5,0.4,1.5,2.5,/players/a/amundlo01.html,0.0
2003-04,25,DEN,NBA,PF,5,0,6.8,0.6,1.8,0.333,0.0,0.0,0.6,1.8,0.333,0.333,0.0,0.0,0.0,1.2,1.6,2.8,0.4,0.2,0.4,0.4,0.6,1.2,/players/a/anderch01.html,0.0
2008-09,30,DEN,NBA,C,15,0,21.9,2.3,3.6,0.63,0.0,0.1,2.3,3.5,0.642,0.63,1.9,2.9,0.659,1.9,4.4,6.3,0.6,0.3,2.1,0.5,2.8,6.5,/players/a/anderch01.html,0.0
2009-10,31,DEN,NBA,PF,6,0,19.3,1.5,2.8,0.529,0.0,0.0,1.5,2.8,0.529,0.529,1.5,2.3,0.643,1.2,3.3,4.5,0.2,0.2,1.0,0.7,2.3,4.5,/players/a/anderch01.html,0.0
2010-11,32,DEN,NBA,C,5,0,14.6,1.4,2.2,0.636,0.0,0.0,1.4,2.2,0.636,0.636,2.0,2.8,0.714,1.0,1.8,2.8,0.6,0.6,1.4,0.6,1.6,4.8,/players/a/anderch01.html,0.0
2012-13,34,MIA,NBA,C,20,0,15.2,2.3,2.9,0.807,0.0,0.0,2.3,2.9,0.807,0.807,1.8,2.5,0.735,1.6,2.2,3.8,0.2,0.5,1.1,0.6,2.7,6.4,/players/a/anderch01.html,0.0
2013-14,35,MIA,NBA,C,18,0,17.6,1.8,3.2,0.579,0.0,0.1,1.8,3.1,0.589,0.579,1.4,2.1,0.684,1.4,4.5,5.9,0.3,0.3,1.0,0.5,1.9,5.1,/players/a/anderch01.html,0.0
2015-16,37,MEM,NBA,C,4,2,19.8,1.3,3.0,0.417,0.0,0.0,1.3,3.0,0.417,0.417,1.3,2.0,0.625,3.3,4.5,7.8,0.8,0.5,0.8,1.3,1.0,3.8,/players/a/anderch01.html,0.0
2013-14,31,BRK,NBA,SF,12,2,21.8,2.1,5.2,0.403,0.8,2.6,1.3,2.6,0.516,0.476,1.0,1.5,0.667,0.8,1.8,2.7,1.3,0.8,0.0,0.8,2.7,5.9,/players/a/anderal01.html,0.29
2014-15,32,BRK,NBA,SG,6,0,23.7,4.2,6.8,0.61,1.7,2.7,2.5,4.2,0.6,0.732,1.0,1.5,0.667,0.3,3.2,3.5,1.2,0.7,0.2,1.3,1.5,11.0,/players/a/anderal01.html,0.625
1997-98,23,CLE,NBA,SF,4,0,25.8,2.5,5.5,0.455,0.0,0.0,2.5,5.5,0.455,0.455,5.8,6.5,0.885,0.0,2.3,2.3,2.8,1.3,0.3,3.0,2.5,10.8,/players/a/anderde01.html,0.0
2000-01,26,SAS,NBA,SG,7,7,27.7,2.3,8.7,0.262,0.9,3.1,1.4,5.6,0.256,0.311,2.3,3.0,0.762,0.4,2.3,2.7,2.4,0.4,0.0,2.1,1.4,7.7,/players/a/anderde01.html,0.273
