SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,3P%
2013-14,27,IND,NBA,C,19,0,241.0,13.0,27.0,0.481,0.0,0.0,13.0,27.0,0.481,0.481,11.0,18.0,0.611,22.0,23.0,45.0,3.0,5.0,16.0,10.0,38.0,37.0,/players/m/mahinia01.html,0.0
2015-16,29,IND,NBA,C,7,7,172.0,21.0,42.0,0.5,0.0,0.0,21.0,42.0,0.5,0.5,15.0,25.0,0.6,12.0,24.0,36.0,8.0,5.0,6.0,14.0,25.0,57.0,/players/m/mahinia01.html,0.0
2016-17,30,WAS,NBA,C,5,0,63.0,5.0,9.0,0.556,0.0,0.0,5.0,9.0,0.556,0.556,4.0,11.0,0.364,3.0,8.0,11.0,6.0,1.0,6.0,3.0,17.0,14.0,/players/m/mahinia01.html,0.0
2017-18,31,WAS,NBA,C,6,0,52.0,10.0,14.0,0.714,0.0,0.0,10.0,14.0,0.714,0.714,10.0,11.0,0.909,4.0,7.0,11.0,1.0,4.0,5.0,1.0,10.0,30.0,/players/m/mahinia01.html,0.0
1988-89,23,PHO,NBA,SG,12,0,352.0,63.0,144.0,0.438,8.0,28.0,55.0,116.0,0.474,0.465,38.0,48.0,0.792,22.0,35.0,57.0,14.0,13.0,4.0,15.0,28.0,172.0,/players/m/majerda01.html,0.286
1989-90,24,PHO,NBA,SG,16,0,479.0,73.0,150.0,0.487,4.0,12.0,69.0,138.0,0.5,0.5,51.0,65.0,0.785,30.0,51.0,81.0,34.0,20.0,2.0,18.0,34.0,201.0,/players/m/majerda01.html,0.333
1990-91,25,PHO,NBA,SF,4,0,110.0,12.0,32.0,0.375,4.0,11.0,8.0,21.0,0.381,0.438,14.0,19.0,0.737,6.0,9.0,15.0,7.0,5.0,1.0,2.0,12.0,42.0,/players/m/majerda01.html,0.364
1991-92,26,PHO,NBA,SF,7,0,266.0,48.0,111.0,0.432,9.0,33.0,39.0,78.0,0.5,0.473,25.0,26.0,0.962,13.0,31.0,44.0,20.0,10.0,0.0,9.0,11.0,130.0,/players/m/majerda01.html,0.273
1992-93,27,PHO,NBA,SG,24,24,1071.0,134.0,311.0,0.431,54.0,137.0,80.0,174.0,0.46,0.518,48.0,69.0,0.696,29.0,111.0,140.0,88.0,33.0,28.0,32.0,57.0,370.0,/players/m/majerda01.html,0.394
1993-94,28,PHO,NBA,SG,10,10,410.0,46.0,127.0,0.362,20.0,59.0,26.0,68.0,0.382,0.441,11.0,16.0,0.688,15.0,28.0,43.0,24.0,11.0,4.0,10.0,23.0,123.0,/players/m/majerda01.html,0.339
1994-95,29,PHO,NBA,SF,10,0,307.0,27.0,73.0,0.37,16.0,44.0,11.0,29.0,0.379,0.479,12.0,17.0,0.706,8.0,23.0,31.0,17.0,14.0,3.0,9.0,24.0,82.0,/players/m/majerda01.html,0.364
1995-96,30,CLE,NBA,SF,3,0,91.0,16.0,36.0,0.444,10.0,23.0,6.0,13.0,0.462,0.583,8.0,9.0,0.889,2.0,10.0,12.0,9.0,4.0,2.0,3.0,6.0,50.0,/players/m/majerda01.html,0.435
1996-97,31,MIA,NBA,SF,17,2,496.0,46.0,117.0,0.393,25.0,74.0,21.0,43.0,0.488,0.5,19.0,28.0,0.679,16.0,56.0,72.0,43.0,21.0,4.0,13.0,31.0,136.0,/players/m/majerda01.html,0.338
1997-98,32,MIA,NBA,SG,2,2,62.0,3.0,8.0,0.375,2.0,6.0,1.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0,5.0,5.0,4.0,1.0,1.0,3.0,9.0,/players/m/majerda01.html,0.333
1998-99,33,MIA,NBA,SG,5,5,152.0,5.0,26.0,0.192,5.0,22.0,0.0,4.0,0.0,0.288,5.0,7.0,0.714,3.0,26.0,29.0,6.0,5.0,2.0,3.0,15.0,20.0,/players/m/majerda01.html,0.227
1999-00,34,MIA,NBA,SG,10,10,372.0,30.0,71.0,0.423,20.0,50.0,10.0,21.0,0.476,0.563,10.0,14.0,0.714,5.0,65.0,70.0,32.0,21.0,1.0,11.0,34.0,90.0,/players/m/majerda01.html,0.4
2000-01,35,MIA,NBA,SG,3,0,71.0,5.0,16.0,0.313,4.0,14.0,1.0,2.0,0.5,0.438,2.0,4.0,0.5,3.0,7.0,10.0,5.0,3.0,0.0,2.0,7.0,16.0,/players/m/majerda01.html,0.286
2016-17,19,MIL,NBA,C,6,6,116.0,12.0,31.0,0.387,2.0,10.0,10.0,21.0,0.476,0.419,9.0,11.0,0.818,8.0,11.0,19.0,12.0,5.0,11.0,8.0,18.0,35.0,/players/m/makerth01.html,0.2
2017-18,20,MIL,NBA,C,6,2,130.0,11.0,28.0,0.393,6.0,20.0,5.0,8.0,0.625,0.5,5.0,7.0,0.714,6.0,17.0,23.0,5.0,2.0,11.0,4.0,17.0,33.0,/players/m/makerth01.html,0.3
2018-19,21,DET,NBA,PF,4,2,69.0,7.0,26.0,0.269,0.0,12.0,7.0,14.0,0.5,0.269,8.0,9.0,0.889,4.0,5.0,9.0,4.0,0.0,4.0,3.0,14.0,22.0,/players/m/makerth01.html,0.0
1985-86,22,UTA,NBA,PF,4,4,144.0,38.0,72.0,0.528,0.0,0.0,38.0,72.0,0.528,0.528,11.0,26.0,0.423,6.0,24.0,30.0,4.0,8.0,0.0,6.0,18.0,87.0,/players/m/malonka01.html,0.0
1986-87,23,UTA,NBA,PF,5,5,200.0,37.0,88.0,0.42,0.0,0.0,37.0,88.0,0.42,0.42,26.0,36.0,0.722,15.0,33.0,48.0,6.0,11.0,4.0,17.0,20.0,100.0,/players/m/malonka01.html,0.0
1987-88,24,UTA,NBA,PF,11,11,494.0,123.0,255.0,0.482,0.0,1.0,123.0,254.0,0.484,0.482,81.0,112.0,0.723,33.0,97.0,130.0,17.0,13.0,7.0,39.0,35.0,327.0,/players/m/malonka01.html,0.0
1988-89,25,UTA,NBA,PF,3,3,136.0,33.0,66.0,0.5,0.0,0.0,33.0,66.0,0.5,0.5,26.0,32.0,0.813,22.0,27.0,49.0,4.0,3.0,1.0,13.0,16.0,92.0,/players/m/malonka01.html,0.0
1989-90,26,UTA,NBA,PF,5,5,203.0,46.0,105.0,0.438,0.0,1.0,46.0,104.0,0.442,0.438,34.0,45.0,0.756,16.0,35.0,51.0,11.0,11.0,5.0,12.0,22.0,126.0,/players/m/malonka01.html,0.0
1990-91,27,UTA,NBA,PF,9,9,383.0,95.0,209.0,0.455,0.0,8.0,95.0,201.0,0.473,0.455,77.0,91.0,0.846,23.0,97.0,120.0,29.0,9.0,11.0,26.0,35.0,267.0,/players/m/malonka01.html,0.0
1991-92,28,UTA,NBA,PF,16,16,688.0,148.0,284.0,0.521,0.0,2.0,148.0,282.0,0.525,0.521,169.0,210.0,0.805,43.0,138.0,181.0,42.0,22.0,19.0,46.0,57.0,465.0,/players/m/malonka01.html,0.0
1992-93,29,UTA,NBA,PF,5,5,216.0,44.0,97.0,0.454,1.0,2.0,43.0,95.0,0.453,0.459,31.0,38.0,0.816,12.0,40.0,52.0,10.0,6.0,2.0,20.0,21.0,120.0,/players/m/malonka01.html,0.5
1993-94,30,UTA,NBA,PF,16,16,703.0,158.0,338.0,0.467,0.0,4.0,158.0,334.0,0.473,0.467,118.0,160.0,0.738,52.0,146.0,198.0,54.0,23.0,13.0,34.0,59.0,434.0,/players/m/malonka01.html,0.0
1994-95,31,UTA,NBA,PF,5,5,216.0,48.0,103.0,0.466,1.0,3.0,47.0,100.0,0.47,0.471,54.0,78.0,0.692,15.0,51.0,66.0,19.0,7.0,2.0,14.0,18.0,151.0,/players/m/malonka01.html,0.333
1995-96,32,UTA,NBA,PF,18,18,725.0,188.0,401.0,0.469,0.0,3.0,188.0,398.0,0.472,0.469,101.0,176.0,0.574,47.0,139.0,186.0,79.0,34.0,10.0,45.0,61.0,477.0,/players/m/malonka01.html,0.0
1996-97,33,UTA,NBA,PF,20,20,816.0,187.0,430.0,0.435,1.0,2.0,186.0,428.0,0.435,0.436,144.0,200.0,0.72,60.0,168.0,228.0,57.0,27.0,15.0,54.0,59.0,519.0,/players/m/malonka01.html,0.5
1997-98,34,UTA,NBA,PF,20,20,795.0,198.0,420.0,0.471,0.0,3.0,198.0,417.0,0.475,0.471,130.0,165.0,0.788,47.0,170.0,217.0,68.0,22.0,20.0,60.0,69.0,526.0,/players/m/malonka01.html,0.0
1998-99,35,UTA,NBA,PF,11,11,451.0,86.0,206.0,0.417,0.0,1.0,86.0,205.0,0.42,0.417,68.0,86.0,0.791,36.0,88.0,124.0,52.0,13.0,8.0,40.0,37.0,240.0,/players/m/malonka01.html,0.0
1999-00,36,UTA,NBA,PF,10,10,386.0,103.0,198.0,0.52,2.0,2.0,101.0,196.0,0.515,0.525,64.0,79.0,0.81,19.0,70.0,89.0,31.0,7.0,7.0,27.0,31.0,272.0,/players/m/malonka01.html,1.0
2000-01,37,UTA,NBA,PF,5,5,199.0,49.0,121.0,0.405,1.0,2.0,48.0,119.0,0.403,0.409,39.0,49.0,0.796,9.0,35.0,44.0,17.0,5.0,4.0,19.0,13.0,138.0,/players/m/malonka01.html,0.5
2001-02,38,UTA,NBA,PF,4,4,163.0,30.0,73.0,0.411,0.0,1.0,30.0,72.0,0.417,0.411,20.0,28.0,0.714,3.0,27.0,30.0,18.0,5.0,3.0,11.0,11.0,80.0,/players/m/malonka01.html,0.0
2002-03,39,UTA,NBA,PF,5,5,191.0,34.0,84.0,0.405,0.0,1.0,34.0,83.0,0.41,0.405,30.0,41.0,0.732,7.0,27.0,34.0,20.0,8.0,2.0,20.0,15.0,98.0,/players/m/malonka01.html,0.0
2003-04,40,LAL,NBA,PF,21,21,798.0,98.0,218.0,0.45,0.0,1.0,98.0,217.0,0.452,0.45,46.0,73.0,0.63,37.0,148.0,185.0,72.0,24.0,2.0,47.0,65.0,242.0,/players/m/malonka01.html,0.0
1996-97,25,HOU,NBA,PG,16,16,526.0,61.0,153.0,0.399,43.0,108.0,18.0,45.0,0.4,0.539,14.0,21.0,0.667,1.0,18.0,19.0,50.0,10.0,3.0,38.0,31.0,179.0,/players/m/malonma01.html,0.398
1997-98,26,HOU,NBA,PG,5,5,165.0,10.0,30.0,0.333,5.0,20.0,5.0,10.0,0.5,0.417,8.0,9.0,0.889,0.0,8.0,8.0,18.0,2.0,2.0,4.0,11.0,33.0,/players/m/malonma01.html,0.25
2019-20,23,LAC,NBA,SF,13,0,27.0,2.0,5.0,0.4,0.0,2.0,2.0,3.0,0.667,0.4,0.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,2.0,4.0,4.0,/players/m/mannte01.html,0.0
2020-21,24,LAC,NBA,SG,19,6,378.0,54.0,104.0,0.519,16.0,37.0,38.0,67.0,0.567,0.596,20.0,28.0,0.714,17.0,35.0,52.0,14.0,10.0,5.0,4.0,41.0,144.0,/players/m/mannte01.html,0.432
1991-92,25,LAC,NBA,PF,5,5,194.0,46.0,81.0,0.568,1.0,3.0,45.0,78.0,0.577,0.574,20.0,31.0,0.645,15.0,13.0,28.0,14.0,5.0,4.0,13.0,21.0,113.0,/players/m/mannida01.html,0.333
1992-93,26,LAC,NBA,PF,5,5,171.0,35.0,85.0,0.412,0.0,2.0,35.0,83.0,0.422,0.412,21.0,26.0,0.808,12.0,24.0,36.0,8.0,7.0,5.0,13.0,19.0,91.0,/players/m/mannida01.html,0.0
1993-94,27,ATL,NBA,PF,11,11,426.0,84.0,172.0,0.488,0.0,0.0,84.0,172.0,0.488,0.488,52.0,66.0,0.788,28.0,49.0,77.0,37.0,15.0,9.0,26.0,39.0,220.0,/players/m/mannida01.html,0.0
1995-96,29,PHO,NBA,PF,4,0,90.0,22.0,48.0,0.458,0.0,1.0,22.0,47.0,0.468,0.458,5.0,8.0,0.625,4.0,7.0,11.0,5.0,4.0,1.0,6.0,15.0,49.0,/players/m/mannida01.html,0.0
1996-97,30,PHO,NBA,PF,5,0,116.0,26.0,45.0,0.578,0.0,3.0,26.0,42.0,0.619,0.578,14.0,15.0,0.933,4.0,26.0,30.0,7.0,4.0,7.0,8.0,21.0,66.0,/players/m/mannida01.html,0.0
1998-99,32,PHO,NBA,PF,3,1,79.0,14.0,24.0,0.583,0.0,0.0,14.0,24.0,0.583,0.583,10.0,13.0,0.769,0.0,5.0,5.0,6.0,4.0,0.0,3.0,12.0,38.0,/players/m/mannida01.html,0.0
1999-00,33,MIL,NBA,PF,1,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/m/mannida01.html,0.0
2000-01,34,UTA,NBA,PF,5,0,96.0,19.0,34.0,0.559,2.0,2.0,17.0,32.0,0.531,0.588,9.0,12.0,0.75,2.0,9.0,11.0,3.0,3.0,4.0,7.0,21.0,49.0,/players/m/mannida01.html,1.0
2002-03,36,DET,NBA,PF,4,0,14.0,1.0,3.0,0.333,0.0,1.0,1.0,2.0,0.5,0.333,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,/players/m/mannida01.html,0.0
1996-97,26,LAC,NBA,PF,3,0,21.0,2.0,9.0,0.222,0.0,0.0,2.0,9.0,0.222,0.222,5.0,6.0,0.833,3.0,1.0,4.0,1.0,0.0,1.0,0.0,5.0,9.0,/players/m/manniri01.html,0.0
1996-97,19,MIN,NBA,PG,3,3,117.0,26.0,65.0,0.4,6.0,20.0,20.0,45.0,0.444,0.446,6.0,10.0,0.6,2.0,10.0,12.0,23.0,2.0,0.0,9.0,9.0,64.0,/players/m/marbust01.html,0.3
1997-98,20,MIN,NBA,PG,5,5,209.0,22.0,72.0,0.306,7.0,25.0,15.0,47.0,0.319,0.354,18.0,23.0,0.783,5.0,11.0,16.0,38.0,12.0,0.0,18.0,16.0,69.0,/players/m/marbust01.html,0.28
2002-03,25,PHO,NBA,PG,6,6,272.0,51.0,136.0,0.375,5.0,22.0,46.0,114.0,0.404,0.393,25.0,33.0,0.758,6.0,18.0,24.0,34.0,7.0,0.0,23.0,26.0,132.0,/players/m/marbust01.html,0.227
2003-04,26,NYK,NBA,PG,4,4,174.0,31.0,83.0,0.373,6.0,20.0,25.0,63.0,0.397,0.41,17.0,25.0,0.68,5.0,12.0,17.0,26.0,7.0,0.0,14.0,9.0,85.0,/players/m/marbust01.html,0.3
2008-09,31,BOS,NBA,PG,14,0,166.0,20.0,66.0,0.303,3.0,12.0,17.0,54.0,0.315,0.326,9.0,9.0,1.0,2.0,11.0,13.0,25.0,1.0,0.0,10.0,15.0,52.0,/players/m/marbust01.html,0.25
1990-91,26,GSW,NBA,SG,9,0,206.0,42.0,84.0,0.5,0.0,1.0,42.0,83.0,0.506,0.5,35.0,39.0,0.897,8.0,15.0,23.0,27.0,11.0,1.0,14.0,21.0,119.0,/players/m/marcisa01.html,0.0
1991-92,27,GSW,NBA,SG,4,0,133.0,25.0,47.0,0.532,1.0,2.0,24.0,45.0,0.533,0.543,34.0,41.0,0.829,3.0,6.0,9.0,20.0,3.0,1.0,4.0,15.0,85.0,/players/m/marcisa01.html,0.5
1995-96,31,SAC,NBA,SG,4,0,101.0,8.0,29.0,0.276,4.0,18.0,4.0,11.0,0.364,0.345,9.0,15.0,0.6,4.0,3.0,7.0,14.0,10.0,0.0,10.0,4.0,29.0,/players/m/marcisa01.html,0.222
1999-00,21,PHO,NBA,SF,9,9,281.0,36.0,86.0,0.419,1.0,6.0,35.0,80.0,0.438,0.424,9.0,11.0,0.818,21.0,58.0,79.0,7.0,6.0,14.0,7.0,17.0,82.0,/players/m/mariosh01.html,0.167
2000-01,22,PHO,NBA,SF,4,4,139.0,23.0,62.0,0.371,1.0,1.0,22.0,61.0,0.361,0.379,12.0,14.0,0.857,10.0,23.0,33.0,3.0,6.0,6.0,6.0,13.0,59.0,/players/m/mariosh01.html,1.0
2002-03,24,PHO,NBA,SF,6,6,282.0,40.0,107.0,0.374,9.0,28.0,31.0,79.0,0.392,0.416,22.0,26.0,0.846,21.0,49.0,70.0,12.0,11.0,11.0,13.0,17.0,111.0,/players/m/mariosh01.html,0.321
2004-05,26,PHO,NBA,PF,15,15,635.0,108.0,223.0,0.484,18.0,43.0,90.0,180.0,0.5,0.525,30.0,39.0,0.769,46.0,131.0,177.0,23.0,21.0,26.0,21.0,47.0,264.0,/players/m/mariosh01.html,0.419
2005-06,27,PHO,NBA,PF,20,20,849.0,163.0,333.0,0.489,22.0,70.0,141.0,263.0,0.536,0.523,59.0,67.0,0.881,57.0,176.0,233.0,31.0,37.0,23.0,22.0,65.0,407.0,/players/m/mariosh01.html,0.314
2006-07,28,PHO,NBA,SF,11,11,455.0,76.0,152.0,0.5,12.0,34.0,64.0,118.0,0.542,0.539,22.0,33.0,0.667,27.0,87.0,114.0,13.0,16.0,19.0,12.0,27.0,186.0,/players/m/mariosh01.html,0.353
2009-10,31,DAL,NBA,SF,6,6,148.0,24.0,59.0,0.407,0.0,4.0,24.0,55.0,0.436,0.407,4.0,5.0,0.8,7.0,18.0,25.0,6.0,1.0,3.0,8.0,12.0,52.0,/players/m/mariosh01.html,0.0
2010-11,32,DAL,NBA,SF,21,21,690.0,105.0,225.0,0.467,0.0,5.0,105.0,220.0,0.477,0.467,40.0,47.0,0.851,46.0,87.0,133.0,45.0,21.0,19.0,36.0,53.0,250.0,/players/m/mariosh01.html,0.0
2011-12,33,DAL,NBA,SF,4,4,140.0,17.0,40.0,0.425,4.0,14.0,13.0,26.0,0.5,0.475,9.0,10.0,0.9,9.0,23.0,32.0,4.0,1.0,5.0,10.0,14.0,47.0,/players/m/mariosh01.html,0.286
2013-14,35,DAL,NBA,SF,7,7,193.0,24.0,59.0,0.407,4.0,18.0,20.0,41.0,0.488,0.441,7.0,11.0,0.636,14.0,23.0,37.0,13.0,6.0,1.0,5.0,11.0,59.0,/players/m/mariosh01.html,0.222
2014-15,36,CLE,NBA,SF,6,0,25.0,1.0,6.0,0.167,0.0,0.0,1.0,6.0,0.167,0.167,0.0,0.0,0.0,2.0,4.0,6.0,1.0,2.0,0.0,0.0,1.0,2.0,/players/m/mariosh01.html,0.0
2015-16,27,SAS,NBA,C,7,0,42.0,8.0,12.0,0.667,0.0,0.0,8.0,12.0,0.667,0.667,8.0,9.0,0.889,4.0,10.0,14.0,3.0,0.0,2.0,3.0,10.0,24.0,/players/m/marjabo01.html,0.0
2018-19,30,PHI,NBA,C,11,0,105.0,24.0,40.0,0.6,0.0,3.0,24.0,37.0,0.649,0.6,16.0,19.0,0.842,13.0,23.0,36.0,11.0,2.0,3.0,14.0,18.0,64.0,/players/m/marjabo01.html,0.0
2019-20,31,DAL,NBA,C,6,0,82.0,17.0,30.0,0.567,0.0,1.0,17.0,29.0,0.586,0.567,7.0,9.0,0.778,6.0,29.0,35.0,5.0,0.0,2.0,3.0,9.0,41.0,/players/m/marjabo01.html,0.0
2020-21,32,DAL,NBA,C,4,3,83.0,20.0,39.0,0.513,0.0,0.0,20.0,39.0,0.513,0.513,7.0,9.0,0.778,14.0,18.0,32.0,4.0,0.0,1.0,4.0,13.0,47.0,/players/m/marjabo01.html,0.0
2021-22,33,DAL,NBA,C,3,0,6.0,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,2.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,/players/m/marjabo01.html,0.0
2007-08,32,PHO,NBA,C,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/m/marksse01.html,0.0
2008-09,33,NOH,NBA,C,5,0,80.0,6.0,13.0,0.462,0.0,1.0,6.0,12.0,0.5,0.462,4.0,5.0,0.8,10.0,10.0,20.0,0.0,3.0,2.0,2.0,9.0,16.0,/players/m/marksse01.html,0.0
1995-96,23,CLE,NBA,SF,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/m/marshdo02.html,0.0
2001-02,29,NJN,NBA,SF,7,0,14.0,1.0,5.0,0.2,0.0,4.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,/players/m/marshdo02.html,0.0
2000-01,27,UTA,NBA,SF,5,5,160.0,22.0,54.0,0.407,1.0,8.0,21.0,46.0,0.457,0.417,7.0,9.0,0.778,13.0,25.0,38.0,8.0,2.0,5.0,9.0,19.0,52.0,/players/m/marshdo01.html,0.125
2001-02,28,UTA,NBA,SF,4,0,124.0,21.0,50.0,0.42,3.0,6.0,18.0,44.0,0.409,0.45,12.0,16.0,0.75,14.0,17.0,31.0,11.0,3.0,6.0,5.0,5.0,57.0,/players/m/marshdo01.html,0.5
2005-06,32,CLE,NBA,PF,13,0,345.0,45.0,104.0,0.433,18.0,46.0,27.0,58.0,0.466,0.519,15.0,17.0,0.882,24.0,49.0,73.0,8.0,7.0,9.0,13.0,24.0,123.0,/players/m/marshdo01.html,0.391
2006-07,33,CLE,NBA,PF,19,0,204.0,23.0,69.0,0.333,14.0,45.0,9.0,24.0,0.375,0.435,7.0,11.0,0.636,12.0,29.0,41.0,5.0,3.0,4.0,5.0,30.0,67.0,/players/m/marshdo01.html,0.311
2008-09,35,PHI,NBA,PF,6,0,50.0,6.0,16.0,0.375,4.0,11.0,2.0,5.0,0.4,0.5,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,2.0,9.0,16.0,/players/m/marshdo01.html,0.364
2021-22,24,NOP,NBA,SF,6,0,56.0,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,4.0,4.0,1.0,3.0,3.0,6.0,5.0,1.0,1.0,3.0,5.0,18.0,/players/m/marshna01.html,0.0
2021-22,26,MIA,NBA,SF,15,0,182.0,27.0,69.0,0.391,8.0,29.0,19.0,40.0,0.475,0.449,2.0,6.0,0.333,9.0,19.0,28.0,4.0,10.0,2.0,7.0,14.0,64.0,/players/m/martica02.html,0.276
2013-14,29,ATL,NBA,SF,3,0,15.0,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,4.0,/players/m/martica01.html,0.0
1996-97,25,LAC,NBA,PG,3,3,77.0,11.0,25.0,0.44,5.0,9.0,6.0,16.0,0.375,0.54,6.0,9.0,0.667,1.0,1.0,2.0,13.0,0.0,0.0,2.0,9.0,33.0,/players/m/martida01.html,0.556
1999-00,28,SAC,NBA,PG,2,0,21.0,3.0,9.0,0.333,1.0,3.0,2.0,6.0,0.333,0.389,3.0,4.0,0.75,1.0,2.0,3.0,2.0,1.0,0.0,3.0,4.0,10.0,/players/m/martida01.html,0.333
2000-01,29,SAC,NBA,PG,2,0,9.0,0.0,6.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,/players/m/martida01.html,0.0
2003-04,32,MIN,NBA,PG,16,3,182.0,14.0,51.0,0.275,6.0,20.0,8.0,31.0,0.258,0.333,16.0,20.0,0.8,5.0,9.0,14.0,23.0,4.0,0.0,8.0,17.0,50.0,/players/m/martida01.html,0.3
2006-07,35,TOR,NBA,PG,2,0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,/players/m/martida01.html,0.0
1986-87,24,POR,NBA,C,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/m/martife01.html,0.0
2015-16,21,MEM,NBA,PF,2,0,46.0,3.0,8.0,0.375,0.0,0.0,3.0,8.0,0.375,0.375,3.0,6.0,0.5,4.0,3.0,7.0,1.0,3.0,0.0,3.0,4.0,9.0,/players/m/martija01.html,0.0
2016-17,22,MEM,NBA,PF,3,0,10.0,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,/players/m/martija01.html,0.0
2018-19,24,ORL,NBA,PF,3,0,18.0,4.0,9.0,0.444,2.0,7.0,2.0,2.0,1.0,0.556,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,10.0,/players/m/martija01.html,0.286
2019-20,23,BRK,NBA,PG,3,0,27.0,4.0,14.0,0.286,3.0,5.0,1.0,9.0,0.111,0.393,1.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,2.0,2.0,12.0,/players/m/martije02.html,0.6
2001-02,24,NJN,NBA,PF,20,20,749.0,129.0,304.0,0.424,2.0,9.0,127.0,295.0,0.431,0.428,76.0,110.0,0.691,30.0,86.0,116.0,57.0,24.0,25.0,52.0,86.0,336.0,/players/m/martike01.html,0.222
2002-03,25,NJN,NBA,PF,20,20,777.0,149.0,329.0,0.453,1.0,11.0,148.0,318.0,0.465,0.454,79.0,114.0,0.693,50.0,137.0,187.0,57.0,29.0,31.0,58.0,92.0,378.0,/players/m/martike01.html,0.091
2003-04,26,NJN,NBA,PF,11,11,409.0,81.0,152.0,0.533,0.0,4.0,81.0,148.0,0.547,0.533,48.0,64.0,0.75,25.0,96.0,121.0,12.0,13.0,14.0,32.0,50.0,210.0,/players/m/martike01.html,0.0
2004-05,27,DEN,NBA,PF,5,5,164.0,27.0,58.0,0.466,0.0,1.0,27.0,57.0,0.474,0.466,8.0,13.0,0.615,7.0,21.0,28.0,6.0,5.0,5.0,7.0,22.0,62.0,/players/m/martike01.html,0.0
2005-06,28,DEN,NBA,PF,2,0,35.0,4.0,13.0,0.308,0.0,0.0,4.0,13.0,0.308,0.308,1.0,2.0,0.5,6.0,3.0,9.0,1.0,4.0,2.0,3.0,5.0,9.0,/players/m/martike01.html,0.0
2007-08,30,DEN,NBA,PF,4,4,118.0,15.0,34.0,0.441,0.0,0.0,15.0,34.0,0.441,0.441,5.0,8.0,0.625,13.0,12.0,25.0,5.0,4.0,2.0,9.0,20.0,35.0,/players/m/martike01.html,0.0
2008-09,31,DEN,NBA,PF,16,16,538.0,75.0,151.0,0.497,1.0,5.0,74.0,146.0,0.507,0.5,23.0,35.0,0.657,24.0,70.0,94.0,34.0,18.0,14.0,26.0,60.0,174.0,/players/m/martike01.html,0.2
2009-10,32,DEN,NBA,PF,6,6,205.0,24.0,50.0,0.48,0.0,1.0,24.0,49.0,0.49,0.48,12.0,19.0,0.632,14.0,36.0,50.0,8.0,9.0,7.0,11.0,27.0,60.0,/players/m/martike01.html,0.0
2010-11,33,DEN,NBA,PF,5,5,148.0,24.0,50.0,0.48,0.0,0.0,24.0,50.0,0.48,0.48,11.0,18.0,0.611,6.0,33.0,39.0,8.0,2.0,2.0,7.0,18.0,59.0,/players/m/martike01.html,0.0
2011-12,34,LAC,NBA,PF,11,0,193.0,22.0,42.0,0.524,0.0,0.0,22.0,42.0,0.524,0.524,5.0,8.0,0.625,11.0,24.0,35.0,3.0,4.0,19.0,4.0,36.0,49.0,/players/m/martike01.html,0.0
2012-13,35,NYK,NBA,C,12,1,253.0,29.0,50.0,0.58,0.0,0.0,29.0,50.0,0.58,0.58,11.0,20.0,0.55,16.0,38.0,54.0,11.0,9.0,17.0,8.0,42.0,69.0,/players/m/martike01.html,0.0
