SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
1998-99,25,MIA,NBA,SG,4,57.0,29.6,0.779,0.636,0.182,0.0,2.2,1.1,14.8,0.0,1.5,4.0,22.7,0.4,0.0,0.3,0.29,13.5,1.5,15.0,0.2,/players/l/lenarvo01.html
2003-04,30,DEN,NBA,SG,5,161.0,16.8,0.524,0.32,0.187,2.6,7.1,4.6,12.9,1.3,0.0,10.0,24.7,0.4,0.0,0.4,0.106,3.0,-0.4,2.6,0.2,/players/l/lenarvo01.html
1990-91,23,ATL,NBA,C,2,5.0,39.5,1.0,0.0,0.0,0.0,40.9,20.6,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.347,12.8,3.3,16.2,0.0,/players/l/leonaga01.html
2011-12,20,SAS,NBA,SF,14,379.0,15.1,0.623,0.444,0.178,5.8,19.2,12.8,3.1,2.3,1.1,11.8,13.5,0.6,0.5,1.2,0.146,1.6,2.2,3.7,0.5,/players/l/leonaka01.html
2012-13,21,SAS,NBA,SF,21,775.0,18.9,0.611,0.28,0.232,7.7,20.1,14.1,4.6,2.6,1.1,9.0,15.6,1.7,1.4,3.1,0.194,2.5,2.5,5.1,1.4,/players/l/leonaka01.html
2013-14,22,SAS,NBA,SF,23,736.0,18.7,0.606,0.31,0.301,5.1,19.2,12.3,7.8,2.7,1.5,9.7,18.9,1.5,1.5,2.9,0.191,1.9,2.8,4.7,1.3,/players/l/leonaka01.html
2014-15,23,SAS,NBA,SF,7,250.0,19.9,0.571,0.239,0.321,5.4,17.2,11.1,12.5,1.6,1.3,10.8,25.0,0.5,0.2,0.7,0.143,3.0,1.5,4.4,0.4,/players/l/leonaka01.html
2015-16,24,SAS,NBA,SF,10,339.0,28.6,0.597,0.235,0.307,5.1,15.7,10.7,14.7,4.0,3.2,7.8,28.1,1.1,0.8,1.9,0.271,7.1,4.4,11.5,1.2,/players/l/leonaka01.html
2016-17,25,SAS,NBA,SF,12,429.0,31.5,0.672,0.272,0.505,4.9,20.8,12.5,22.3,2.4,1.4,9.5,28.2,2.3,0.5,2.8,0.314,10.5,3.7,14.2,1.7,/players/l/leonaka01.html
2018-19,27,TOR,NBA,SF,24,939.0,27.9,0.619,0.292,0.435,6.4,19.3,12.8,19.3,2.1,1.8,11.1,32.0,3.2,1.7,4.9,0.249,7.6,2.4,10.1,2.9,/players/l/leonaka01.html
2019-20,28,LAC,NBA,SF,13,511.0,27.8,0.593,0.272,0.351,5.2,21.4,13.2,23.9,2.9,2.1,9.6,29.3,1.6,0.8,2.4,0.228,6.4,2.9,9.4,1.5,/players/l/leonaka01.html
2020-21,29,LAC,NBA,SF,11,432.0,30.6,0.679,0.286,0.352,6.0,16.6,11.4,20.9,2.8,2.0,8.9,29.1,2.0,0.5,2.5,0.277,8.1,2.6,10.7,1.4,/players/l/leonaka01.html
2013-14,21,POR,NBA,C,4,9.0,-7.8,0.0,0.0,0.0,0.0,23.8,12.1,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,-0.214,-8.2,-2.6,-10.8,0.0,/players/l/leoname01.html
2014-15,22,POR,NBA,C,5,106.0,19.6,0.891,0.619,0.095,6.0,27.9,16.8,8.4,1.0,1.2,12.1,10.8,0.4,0.1,0.5,0.232,5.1,3.2,8.4,0.3,/players/l/leoname01.html
2016-17,24,POR,NBA,PF,3,31.0,-6.1,0.2,0.8,0.0,6.4,22.1,13.7,4.6,0.0,0.0,44.4,12.1,-0.1,0.0,-0.1,-0.231,-12.3,-3.3,-15.7,-0.1,/players/l/leoname01.html
2017-18,25,POR,NBA,C,2,8.0,48.4,1.0,0.0,0.0,0.0,60.4,27.7,0.0,0.0,0.0,0.0,21.3,0.1,0.0,0.1,0.348,14.6,4.1,18.7,0.0,/players/l/leoname01.html
2018-19,26,POR,NBA,C,11,170.0,17.1,0.616,0.508,0.138,3.7,21.2,12.5,11.8,0.6,0.5,5.5,18.6,0.4,0.1,0.5,0.154,2.3,0.2,2.5,0.2,/players/l/leoname01.html
2019-20,27,MIA,NBA,C,3,31.0,18.4,0.788,0.5,0.25,0.0,3.6,1.9,15.7,1.6,0.0,0.0,13.0,0.1,0.0,0.1,0.23,3.9,2.4,6.2,0.1,/players/l/leoname01.html
1988-89,25,UTA,NBA,PG,3,5.0,-10.1,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,100.0,7.9,0.0,0.0,0.0,-0.23,-15.6,-3.1,-18.7,0.0,/players/l/lesji01.html
2012-13,23,MEM,NBA,PF,5,11.0,21.4,0.5,0.0,0.0,20.6,11.5,16.3,0.0,4.9,7.7,0.0,8.5,0.0,0.0,0.1,0.229,3.0,3.4,6.4,0.0,/players/l/leuerjo01.html
2013-14,24,MEM,NBA,PF,3,23.0,22.1,0.571,0.286,0.286,9.3,30.7,19.5,14.7,2.3,0.0,0.0,15.7,0.1,0.0,0.1,0.252,6.1,0.8,6.9,0.1,/players/l/leuerjo01.html
2014-15,25,MEM,NBA,PF,4,9.0,22.4,0.5,0.0,0.0,24.0,37.5,30.6,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.193,4.2,-1.7,2.5,0.0,/players/l/leuerjo01.html
2018-19,29,DET,NBA,PF,1,5.0,0.5,0.41,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,-0.175,-7.6,-3.8,-11.3,0.0,/players/l/leuerjo01.html
1999-00,22,UTA,NBA,SG,8,106.0,6.7,0.445,0.222,0.185,2.3,14.2,8.4,3.2,1.5,5.2,9.3,14.6,-0.1,0.1,0.1,0.028,-4.7,2.6,-2.1,0.0,/players/l/lewisqu01.html
2001-02,24,UTA,NBA,SG,4,56.0,0.3,0.343,0.217,0.174,1.9,4.2,3.0,6.6,1.9,1.5,10.8,22.1,-0.2,0.0,-0.1,-0.115,-7.6,-0.4,-8.0,-0.1,/players/l/lewisqu01.html
1987-88,24,DET,NBA,SG,10,17.0,12.2,0.333,0.167,0.0,20.6,34.1,27.4,8.8,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.112,-1.6,0.1,-1.5,0.0,/players/l/lewisra01.html
1999-00,20,SEA,NBA,SF,5,157.0,18.2,0.568,0.322,0.339,8.5,14.6,11.4,3.4,1.7,1.4,12.9,22.8,0.3,0.1,0.4,0.126,2.6,-0.4,2.2,0.2,/players/l/lewisra02.html
2001-02,22,SEA,NBA,SF,3,79.0,15.5,0.504,0.188,0.406,5.7,10.7,8.1,4.5,0.7,0.0,5.0,24.5,0.2,0.0,0.1,0.074,1.0,-2.6,-1.6,0.0,/players/l/lewisra02.html
2004-05,25,SEA,NBA,SF,8,312.0,13.1,0.527,0.236,0.472,4.5,12.3,8.5,6.9,0.5,0.8,11.1,21.3,0.4,0.0,0.4,0.068,0.6,-2.2,-1.5,0.0,/players/l/lewisra02.html
2007-08,28,ORL,NBA,PF,10,417.0,18.3,0.541,0.417,0.239,6.9,13.3,10.1,14.4,1.4,0.9,11.3,23.2,0.8,0.3,1.1,0.13,3.7,0.3,4.0,0.6,/players/l/lewisra02.html
2008-09,29,ORL,NBA,PF,24,986.0,16.9,0.57,0.379,0.333,3.7,15.7,9.7,12.9,1.4,1.1,11.1,22.0,1.5,1.2,2.7,0.132,2.9,1.1,3.9,1.5,/players/l/lewisra02.html
2009-10,30,ORL,NBA,PF,14,512.0,14.2,0.584,0.524,0.175,3.8,15.0,9.6,11.4,1.6,1.6,14.0,17.3,0.6,1.0,1.6,0.153,1.7,1.8,3.5,0.7,/players/l/lewisra02.html
2012-13,33,MIA,NBA,PF,11,47.0,6.7,0.407,0.2,0.1,2.7,15.5,9.2,14.9,2.3,3.6,22.3,27.7,-0.2,0.1,-0.1,-0.12,-7.3,-0.1,-7.4,-0.1,/players/l/lewisra02.html
2013-14,34,MIA,NBA,SF,18,319.0,9.9,0.547,0.694,0.047,1.7,13.3,7.7,2.5,1.2,1.8,5.4,14.7,0.1,0.2,0.3,0.052,-0.3,-0.6,-0.8,0.1,/players/l/lewisra02.html
1987-88,22,BOS,NBA,SG,12,70.0,12.9,0.401,0.029,0.147,15.8,12.0,13.9,9.7,2.2,1.8,0.0,23.4,0.0,0.1,0.1,0.074,-1.2,-0.8,-2.1,0.0,/players/l/lewisre01.html
1988-89,23,BOS,NBA,SF,3,125.0,14.7,0.502,0.036,0.236,4.7,14.7,9.8,15.6,2.1,0.0,11.6,24.6,-0.1,0.2,0.1,0.033,1.2,0.6,1.7,0.1,/players/l/lewisre01.html
1989-90,24,BOS,NBA,SG,5,200.0,18.2,0.652,0.016,0.565,5.8,9.2,7.6,14.4,1.7,0.6,13.4,18.8,0.6,0.0,0.5,0.127,2.5,-0.2,2.4,0.2,/players/l/lewisre01.html
1990-91,25,BOS,NBA,SG,11,462.0,16.9,0.547,0.021,0.349,4.7,11.8,8.4,10.8,1.3,0.8,8.2,23.2,0.7,0.3,1.0,0.1,1.9,-0.3,1.6,0.4,/players/l/lewisre01.html
1991-92,26,BOS,NBA,SG,10,408.0,23.8,0.57,0.028,0.289,3.2,10.3,6.5,15.4,3.1,1.4,6.1,28.4,1.1,0.4,1.5,0.177,4.1,2.6,6.8,0.9,/players/l/lewisre01.html
1992-93,27,BOS,NBA,SG,1,13.0,48.4,0.666,0.091,0.364,19.5,0.0,9.8,25.8,0.0,4.8,7.3,47.7,0.1,0.0,0.1,0.375,15.4,1.4,16.8,0.1,/players/l/lewisre01.html
1989-90,23,DEN,NBA,SG,3,70.0,17.3,0.589,0.034,0.655,6.6,19.4,12.6,18.7,0.6,0.0,17.6,25.1,0.1,0.0,0.1,0.049,0.8,-1.3,-0.5,0.0,/players/l/lichtto01.html
2012-13,24,OKC,NBA,SG,8,68.0,3.2,0.372,0.556,0.444,0.0,22.9,11.6,8.7,0.8,1.3,15.7,8.6,-0.1,0.1,0.0,0.008,-5.9,1.2,-4.7,0.0,/players/l/liggide01.html
2017-18,29,NOP,NBA,SG,3,14.0,-7.7,0.266,0.0,2.0,0.0,7.2,3.7,0.0,0.0,0.0,51.5,11.8,-0.1,0.0,-0.1,-0.237,-11.0,-3.8,-14.8,0.0,/players/l/liggide01.html
2013-14,23,POR,NBA,PG,11,466.0,19.3,0.578,0.37,0.349,2.8,10.1,6.5,25.8,1.2,0.2,12.1,23.4,1.2,0.1,1.3,0.13,5.2,-0.3,4.9,0.8,/players/l/lillada01.html
2014-15,24,POR,NBA,PG,5,201.0,15.0,0.491,0.323,0.333,1.1,9.8,5.4,22.8,0.5,1.0,9.8,27.8,0.1,0.0,0.2,0.038,1.9,-1.4,0.5,0.1,/players/l/lillada01.html
2015-16,25,POR,NBA,PG,11,437.0,19.8,0.527,0.442,0.322,2.7,8.4,5.5,28.1,1.6,0.5,10.7,30.2,0.9,0.1,1.1,0.118,5.7,-1.2,4.5,0.7,/players/l/lillada01.html
2016-17,26,POR,NBA,PG,4,151.0,18.4,0.55,0.356,0.278,2.6,10.6,6.3,17.9,1.6,1.1,11.4,31.4,0.1,0.0,0.1,0.041,4.0,-1.4,2.6,0.2,/players/l/lillada01.html
2017-18,27,POR,NBA,PG,4,162.0,9.5,0.471,0.423,0.239,1.9,11.2,6.1,16.6,1.5,0.0,16.9,24.9,-0.2,0.0,-0.2,-0.062,-1.9,-2.8,-4.7,-0.1,/players/l/lillada01.html
2018-19,28,POR,NBA,PG,16,650.0,20.6,0.566,0.479,0.345,1.3,11.1,6.2,28.0,2.1,0.6,13.6,29.4,1.2,0.4,1.6,0.119,4.9,-0.2,4.6,1.1,/players/l/lillada01.html
2019-20,29,POR,NBA,PG,4,143.0,18.7,0.618,0.516,0.516,0.7,9.6,5.2,19.8,0.7,0.6,15.1,27.0,0.3,0.0,0.3,0.102,5.9,-1.5,4.5,0.2,/players/l/lillada01.html
2020-21,30,POR,NBA,PG,6,248.0,30.4,0.66,0.582,0.373,0.5,11.4,6.1,41.3,1.2,1.5,7.7,30.7,1.5,0.0,1.5,0.286,12.2,0.0,12.2,0.8,/players/l/lillada01.html
2012-13,24,HOU,NBA,PG,4,84.0,-0.4,0.322,0.5,0.083,0.0,10.8,5.3,14.8,1.2,1.1,24.3,17.2,-0.3,0.0,-0.3,-0.173,-7.5,-2.2,-9.7,-0.2,/players/l/linje01.html
2013-14,25,HOU,NBA,PG,6,177.0,12.4,0.5,0.377,0.262,4.2,9.6,6.8,22.0,0.9,0.5,16.0,19.5,0.2,0.0,0.1,0.039,0.2,-1.0,-0.8,0.1,/players/l/linje01.html
2015-16,27,CHO,NBA,SG,7,189.0,14.5,0.543,0.222,0.619,1.7,8.4,4.8,18.1,1.4,0.0,12.1,23.0,0.2,0.1,0.3,0.069,-0.7,0.2,-0.5,0.1,/players/l/linje01.html
2018-19,30,TOR,NBA,PG,8,27.0,1.0,0.418,0.222,0.444,0.0,12.3,6.1,21.0,1.9,0.0,31.7,26.4,-0.1,0.0,-0.1,-0.169,-8.3,-0.9,-9.2,0.0,/players/l/linje01.html
2020-21,20,POR,NBA,PF,3,9.0,5.5,0.434,1.0,1.0,0.0,12.5,6.4,0.0,0.0,10.3,14.8,33.9,0.0,0.0,0.0,-0.228,-4.6,-3.7,-8.3,0.0,/players/l/littlna01.html
1996-97,21,HOU,NBA,PG,2,15.0,9.7,0.375,0.25,0.0,0.0,0.0,0.0,40.1,3.6,0.0,20.0,15.4,0.0,0.0,0.0,0.013,0.7,3.3,3.9,0.0,/players/l/livinra01.html
1998-99,23,PHO,NBA,PG,3,24.0,22.5,0.477,0.067,0.267,23.3,13.2,19.1,17.6,2.2,0.0,10.7,36.1,0.1,0.0,0.0,0.078,1.4,-1.3,0.1,0.0,/players/l/livinra01.html
1999-00,24,PHO,NBA,PG,7,63.0,0.5,0.259,0.222,0.0,3.3,8.5,5.9,10.6,3.4,1.2,12.9,22.0,-0.3,0.1,-0.2,-0.151,-6.2,0.6,-5.7,-0.1,/players/l/livinra01.html
2001-02,26,SEA,NBA,PG,5,80.0,13.1,0.521,0.176,0.294,1.4,7.6,4.4,20.0,1.4,0.0,5.0,12.3,0.2,0.0,0.1,0.077,0.0,0.8,0.7,0.1,/players/l/livinra01.html
2005-06,20,LAC,NBA,PG,12,332.0,13.2,0.528,0.013,0.276,6.1,12.9,9.8,24.4,1.1,1.4,21.2,14.7,0.3,0.3,0.6,0.09,-0.2,0.9,0.7,0.2,/players/l/livinsh01.html
2013-14,28,BRK,NBA,PG,12,325.0,13.1,0.567,0.012,0.43,3.0,13.9,8.2,20.9,0.9,1.5,17.7,18.7,0.3,0.1,0.5,0.068,-1.4,0.4,-1.0,0.1,/players/l/livinsh01.html
2014-15,29,GSW,NBA,PG,21,375.0,11.5,0.583,0.013,0.316,3.8,10.9,7.4,15.1,1.1,1.1,18.9,13.3,0.5,0.5,0.9,0.118,-1.6,1.1,-0.5,0.1,/players/l/livinsh01.html
2015-16,30,GSW,NBA,PG,24,514.0,14.0,0.532,0.006,0.22,2.8,13.1,8.0,24.0,1.2,0.8,13.6,18.2,0.7,0.4,1.2,0.108,-1.2,1.0,-0.3,0.2,/players/l/livinsh01.html
2016-17,31,GSW,NBA,PG,14,220.0,11.0,0.588,0.0,0.119,5.3,8.7,7.1,12.3,1.1,0.7,13.9,14.1,0.2,0.3,0.5,0.109,-1.6,0.3,-1.3,0.0,/players/l/livinsh01.html
2017-18,32,GSW,NBA,PG,21,362.0,12.6,0.579,0.009,0.227,3.5,10.4,7.1,12.4,1.0,0.2,11.7,16.9,0.5,0.4,0.9,0.118,-2.1,0.3,-1.8,0.0,/players/l/livinsh01.html
2018-19,33,GSW,NBA,PG,22,322.0,10.1,0.517,0.027,0.333,4.0,6.9,5.5,13.0,1.5,1.2,8.5,12.7,0.4,0.1,0.5,0.075,-2.8,0.6,-2.2,0.0,/players/l/livinsh01.html
1987-88,23,BOS,NBA,PF,9,26.0,19.2,0.727,0.182,0.0,4.7,13.8,9.3,0.0,0.0,2.4,8.3,20.9,0.1,0.0,0.1,0.154,2.4,1.3,3.7,0.0,/players/l/lohaubr01.html
1989-90,25,MIL,NBA,PF,4,147.0,9.2,0.475,0.4,0.0,3.4,20.3,11.7,5.5,2.8,4.0,18.4,15.1,-0.2,0.1,-0.1,-0.03,-2.3,1.0,-1.3,0.0,/players/l/lohaubr01.html
1990-91,26,MIL,NBA,PF,3,41.0,3.9,0.415,0.5,0.125,11.3,16.7,13.7,3.6,0.0,0.0,15.1,21.5,-0.1,0.0,-0.1,-0.101,-3.2,-3.9,-7.1,-0.1,/players/l/lohaubr01.html
1997-98,33,SAS,NBA,PF,4,10.0,8.6,0.0,0.0,0.0,0.0,22.4,11.8,14.6,5.6,0.0,0.0,4.9,0.0,0.0,0.0,0.06,-1.8,8.1,6.3,0.0,/players/l/lohaubr01.html
1991-92,25,MIA,NBA,PF,3,120.0,9.5,0.458,0.111,0.278,6.9,8.4,7.7,10.7,2.2,0.0,11.0,16.9,0.0,-0.1,-0.1,-0.05,-1.8,-1.8,-3.6,-0.1,/players/l/longgr01.html
1993-94,27,MIA,NBA,PF,4,110.0,14.0,0.512,0.0,0.75,9.8,8.2,9.0,11.5,1.5,1.2,17.3,23.4,0.1,0.0,0.1,0.063,0.2,-0.5,-0.3,0.0,/players/l/longgr01.html
1994-95,28,ATL,NBA,PF,3,110.0,16.7,0.571,0.036,0.643,12.7,22.7,17.5,7.4,2.0,0.7,18.2,18.7,0.1,0.1,0.2,0.094,0.6,0.5,1.1,0.1,/players/l/longgr01.html
1995-96,29,ATL,NBA,PF,10,362.0,13.1,0.467,0.216,0.225,9.9,19.6,14.6,13.5,1.1,0.6,13.5,18.8,0.2,0.1,0.3,0.042,-0.7,-1.2,-1.9,0.0,/players/l/longgr01.html
1996-97,30,DET,NBA,PF,5,86.0,14.6,0.547,0.111,0.611,5.6,11.7,8.3,6.0,2.7,0.0,0.0,13.7,0.2,0.1,0.3,0.173,0.6,2.3,2.9,0.1,/players/l/longgr01.html
1998-99,32,ATL,NBA,PF,9,358.0,13.7,0.489,0.045,0.5,9.3,16.4,12.7,4.5,2.9,0.8,17.6,17.8,0.1,0.5,0.6,0.077,-1.0,1.2,0.2,0.2,/players/l/longgr01.html
2002-03,36,BOS,NBA,PF,8,34.0,2.4,0.25,0.0,0.0,10.3,6.7,8.5,4.6,0.0,0.0,20.0,7.0,0.0,0.0,0.0,-0.022,-2.8,-2.5,-5.3,0.0,/players/l/longgr01.html
1993-94,25,CHI,NBA,C,10,170.0,13.8,0.544,0.0,0.36,9.8,22.6,16.4,18.4,2.0,3.7,26.6,22.2,-0.1,0.3,0.2,0.064,-4.0,2.5,-1.5,0.0,/players/l/longllu01.html
1994-95,26,CHI,NBA,C,10,204.0,8.6,0.515,0.0,0.2,3.7,15.2,9.6,8.4,1.9,2.1,15.5,14.6,0.0,0.3,0.2,0.057,-5.0,1.6,-3.4,-0.1,/players/l/longllu01.html
1995-96,27,CHI,NBA,C,18,439.0,11.1,0.513,0.0,0.285,9.0,14.1,11.4,10.8,0.9,5.2,20.6,19.0,0.0,0.8,0.8,0.091,-4.3,2.2,-2.1,0.0,/players/l/longllu01.html
1996-97,28,CHI,NBA,C,19,432.0,12.4,0.537,0.0,0.25,10.1,12.7,11.4,13.7,0.9,3.4,19.5,15.5,0.2,0.7,0.9,0.098,-1.6,1.6,0.0,0.2,/players/l/longllu01.html
1997-98,29,CHI,NBA,C,18,456.0,12.3,0.518,0.0,0.325,8.9,16.0,12.3,13.1,1.5,2.6,20.8,18.1,0.2,0.7,0.9,0.092,-2.8,1.6,-1.2,0.1,/players/l/longllu01.html
1998-99,30,PHO,NBA,C,3,51.0,0.6,0.167,0.0,0.0,4.4,21.7,11.6,2.9,3.1,0.0,14.3,12.7,-0.2,0.0,-0.2,-0.197,-5.4,-2.9,-8.4,-0.1,/players/l/longllu01.html
1999-00,31,PHO,NBA,C,9,162.0,3.8,0.363,0.0,0.059,7.8,11.9,9.8,8.4,1.3,1.8,16.0,17.2,-0.3,0.2,-0.1,-0.032,-6.8,0.2,-6.6,-0.2,/players/l/longllu01.html
2017-18,21,GSW,NBA,C,21,387.0,12.1,0.529,0.028,0.292,12.5,12.7,12.6,6.5,1.8,1.8,9.0,10.3,0.6,0.6,1.2,0.15,-1.5,0.8,-0.7,0.1,/players/l/looneke01.html
2018-19,22,GSW,NBA,C,21,432.0,16.6,0.704,0.0,0.312,11.2,13.7,12.5,6.6,1.4,2.5,10.9,11.9,1.2,0.3,1.5,0.163,0.2,0.5,0.7,0.3,/players/l/looneke01.html
2021-22,25,GSW,NBA,C,14,268.0,18.8,0.692,0.0,0.236,15.1,25.6,20.7,13.7,0.9,1.5,11.6,11.1,0.9,0.4,1.3,0.225,1.6,2.1,3.7,0.4,/players/l/looneke01.html
2012-13,24,BRK,NBA,C,7,263.0,25.2,0.548,0.008,0.358,12.9,10.7,11.8,7.3,1.2,5.8,10.1,28.4,0.7,0.3,1.0,0.189,3.6,0.0,3.6,0.4,/players/l/lopezbr01.html
2014-15,26,BRK,NBA,C,6,234.0,21.0,0.569,0.0,0.46,9.2,15.8,12.5,3.8,0.9,4.9,5.4,21.6,0.7,0.2,0.9,0.182,2.5,-0.2,2.4,0.3,/players/l/lopezbr01.html
2018-19,30,MIL,NBA,C,15,438.0,13.9,0.572,0.56,0.216,2.9,15.5,9.4,7.1,0.7,5.8,6.4,15.3,0.6,0.8,1.4,0.153,0.0,2.4,2.4,0.5,/players/l/lopezbr01.html
2019-20,31,MIL,NBA,C,10,328.0,17.1,0.643,0.465,0.175,6.1,12.0,9.0,2.4,1.5,4.3,8.9,17.7,0.6,0.5,1.0,0.149,1.8,1.4,3.2,0.4,/players/l/lopezbr01.html
2020-21,32,MIL,NBA,C,23,667.0,16.9,0.632,0.332,0.198,7.6,14.3,10.9,1.3,1.3,4.7,9.6,16.8,1.1,1.3,2.4,0.17,0.6,1.5,2.1,0.7,/players/l/lopezbr01.html
2021-22,33,MIL,NBA,C,12,332.0,14.9,0.566,0.275,0.225,8.6,13.1,11.0,3.7,0.9,5.5,8.9,16.1,0.4,0.7,1.1,0.159,-0.4,1.4,1.0,0.2,/players/l/lopezbr01.html
2000-01,26,MIN,NBA,PG,4,55.0,11.8,0.364,0.227,0.136,7.9,14.7,11.2,17.7,4.0,0.0,7.9,21.7,-0.1,0.1,0.0,0.014,0.0,1.5,1.6,0.1,/players/l/lopezfe01.html
2001-02,27,MIN,NBA,SG,3,30.0,0.8,0.41,0.5,0.5,3.4,0.0,1.8,4.7,1.7,0.0,17.0,8.4,0.0,0.0,0.0,-0.068,-5.0,-1.1,-6.1,0.0,/players/l/lopezfe01.html
2009-10,21,PHO,NBA,C,6,104.0,18.3,0.603,0.0,0.257,14.2,13.7,13.9,0.0,1.0,0.7,7.1,18.5,0.3,0.0,0.3,0.16,1.2,-3.7,-2.5,0.0,/players/l/lopezro01.html
2013-14,25,POR,NBA,C,11,367.0,15.3,0.53,0.0,0.409,14.0,15.8,14.9,3.7,0.8,4.0,9.6,13.7,0.6,0.2,0.8,0.103,0.8,-0.2,0.6,0.2,/players/l/lopezro01.html
2014-15,26,POR,NBA,C,5,117.0,11.6,0.702,0.0,0.533,8.2,12.2,10.2,4.1,0.4,2.8,21.3,9.2,0.2,0.1,0.3,0.11,-1.4,0.8,-0.6,0.0,/players/l/lopezro01.html
2016-17,28,CHI,NBA,C,6,162.0,23.4,0.684,0.0,0.154,19.7,10.2,14.9,5.6,1.0,3.8,12.6,17.7,0.5,0.1,0.7,0.195,3.0,-0.4,2.6,0.2,/players/l/lopezro01.html
2019-20,31,MIL,NBA,C,3,21.0,10.0,0.75,0.0,0.0,0.0,20.8,10.2,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.1,0.118,-2.3,1.1,-1.2,0.0,/players/l/lopezro01.html
2020-21,32,WAS,NBA,C,5,73.0,17.3,0.691,0.0,0.16,5.7,7.8,6.7,0.0,0.0,4.4,3.6,15.9,0.2,0.0,0.2,0.106,1.4,-1.2,0.2,0.0,/players/l/lopezro01.html
2014-15,26,CLE,NBA,PF,4,107.0,20.0,0.577,0.512,0.463,6.3,22.3,14.4,16.9,0.5,1.6,10.8,23.5,0.3,0.1,0.5,0.208,4.1,0.2,4.3,0.2,/players/l/loveke01.html
2015-16,27,CLE,NBA,PF,20,613.0,17.9,0.539,0.464,0.314,6.6,26.8,16.9,10.6,0.8,1.3,9.0,22.5,1.3,0.7,2.0,0.157,3.1,-0.8,2.4,0.7,/players/l/loveke01.html
2016-17,28,CLE,NBA,PF,18,578.0,19.7,0.604,0.509,0.344,7.6,29.7,19.3,7.5,1.8,2.3,11.0,21.8,1.3,0.9,2.1,0.178,3.5,-0.3,3.2,0.8,/players/l/loveke01.html
2017-18,29,CLE,NBA,C,21,660.0,15.5,0.511,0.381,0.23,8.6,30.6,19.4,8.6,1.2,1.1,11.8,24.3,0.3,0.7,1.0,0.073,1.1,-2.0,-0.9,0.2,/players/l/loveke01.html
2008-09,22,HOU,NBA,PG,13,254.0,10.5,0.45,0.254,0.492,3.9,13.5,8.9,20.1,2.6,0.3,18.2,17.7,-0.1,0.3,0.2,0.04,-2.9,2.0,-0.9,0.1,/players/l/lowryky01.html
2013-14,27,TOR,NBA,PG,7,271.0,17.4,0.567,0.394,0.45,4.2,10.4,7.4,23.5,1.2,0.0,13.3,26.1,0.6,0.2,0.7,0.13,3.4,-1.3,2.1,0.3,/players/l/lowryky01.html
2014-15,28,TOR,NBA,PG,4,131.0,8.1,0.396,0.404,0.193,5.7,13.8,9.5,23.8,1.9,0.0,16.3,25.3,-0.3,0.0,-0.3,-0.115,-2.5,-2.9,-5.4,-0.1,/players/l/lowryky01.html
2015-16,29,TOR,NBA,PG,20,766.0,16.6,0.508,0.418,0.315,2.7,12.6,7.4,29.2,2.2,0.3,14.4,26.5,0.6,0.7,1.2,0.077,2.5,0.0,2.5,0.9,/players/l/lowryky01.html
2016-17,30,TOR,NBA,PG,8,300.0,15.7,0.586,0.409,0.355,1.2,8.8,5.0,26.5,2.1,1.2,13.7,19.5,0.4,0.3,0.7,0.116,1.6,0.6,2.2,0.3,/players/l/lowryky01.html
2017-18,31,TOR,NBA,PG,10,361.0,19.9,0.659,0.534,0.271,0.7,14.2,7.3,37.0,2.1,0.0,19.0,20.5,1.1,0.0,1.1,0.15,4.6,1.1,5.8,0.7,/players/l/lowryky01.html
2018-19,32,TOR,NBA,PG,24,901.0,15.4,0.576,0.522,0.291,2.6,11.8,7.2,27.5,1.7,0.8,14.5,18.4,1.6,1.3,2.8,0.15,1.0,1.3,2.3,1.0,/players/l/lowryky01.html
2019-20,33,TOR,NBA,PG,11,413.0,16.1,0.559,0.486,0.405,2.0,17.1,9.4,23.9,2.2,2.1,13.8,21.6,0.4,0.8,1.3,0.146,0.9,2.6,3.5,0.5,/players/l/lowryky01.html
2021-22,35,MIA,NBA,PG,7,195.0,8.3,0.397,0.63,0.111,1.2,13.7,7.3,24.1,2.3,2.8,17.5,15.7,-0.2,0.3,0.1,0.023,-3.1,0.6,-2.6,0.0,/players/l/lowryky01.html
2006-07,24,HOU,NBA,PG,2,8.0,-12.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,66.7,18.2,-0.1,0.0,-0.1,-0.445,-14.6,-0.1,-14.7,0.0,/players/l/lucasjo02.html
2011-12,29,CHI,NBA,PG,5,94.0,11.8,0.526,0.325,0.05,2.4,5.7,4.1,18.5,0.0,0.0,12.8,23.2,0.0,0.1,0.1,0.062,1.6,-1.8,-0.2,0.0,/players/l/lucasjo02.html
