,URL,NAME,ACTIVE_FROM,ACTIVE_TO,POSITION,COLLEGE,DRAFT_YEAR,DRAFT_PICK,DRAFT_TEAM,BIRTH_DATE(year),HEIGHT(cm),WEIGHT(kg)
1367,/players/e/exumda01.html,Dante Exum,2015,2021,G,No College,2014.0,5.0,UTA,1995,195.57999999999998,97.07
1368,/players/e/eyengch01.html,Christian Eyenga,2011,2012,F,No College,2009.0,30.0,CLE,1989,195.57999999999998,95.25
1369,/players/e/ezelife01.html,Festus Ezeli,2013,2016,C,Vanderbilt,2012.0,30.0,GSW,1989,210.82,115.67
1373,/players/f/fallta01.html,Tacko Fall,2020,2022,C,Central Florida,Undrafted,Undrafted,Undrafted,1995,228.60000000000002,141.07
1375,/players/f/farieke01.html,Kenneth Faried,2012,2019,F-C,Morehead State University,2011.0,22.0,DEN,1989,203.2,99.79
1377,/players/f/farmajo01.html,Jordan Farmar,2007,2017,G,UCLA,2006.0,26.0,LAL,1986,187.96,81.65
1378,/players/f/farmede01.html,Desmon Farmer,2007,2009,G,USC,Undrafted,Undrafted,Undrafted,1981,195.57999999999998,99.79
1379,/players/f/farmeji01.html,Jim Farmer,1988,1994,G,Alabama,1987.0,20.0,DAL,1964,193.04,86.18
1381,/players/f/farmeto01.html,Tony Farmer,1998,2000,F,"San Jose State, Nebraska",Undrafted,Undrafted,Undrafted,1970,205.74,110.68
1383,/players/f/favervi01.html,Vítor Luiz Faverani,2014,2014,C,No College,Undrafted,Undrafted,Undrafted,1988,210.82,117.93
1384,/players/f/favorde01.html,Derrick Favors,2011,2022,F-C,Georgia Tech,2010.0,3.0,NJN,1991,205.74,120.2
1385,/players/f/fazekni01.html,Nick Fazekas,2008,2008,F,Nevada,2007.0,34.0,DAL,1985,210.82,106.59
1389,/players/f/feickja01.html,Jamie Feick,1997,2001,C,Michigan State,1996.0,48.0,PHI,1974,205.74,115.67
1392,/players/f/feitlda01.html,Dave Feitl,1987,1992,C,Texas-El Paso,1986.0,43.0,HOU,1962,210.82,106.59
1393,/players/f/feldeka01.html,Kay Felder,2017,2018,G,Oakland,2016.0,54.0,ATL,1995,175.26,79.83
1394,/players/f/feliccr01.html,Cristiano Felício,2016,2021,F-C,No College,Undrafted,Undrafted,Undrafted,1992,210.82,122.47
1395,/players/f/felixca01.html,Carrick Felix,2014,2014,G,Arizona State,2013.0,33.0,CLE,1990,198.12,91.17
1396,/players/f/felixno01.html,Noel Felix,2006,2006,F,Fresno State,Undrafted,Undrafted,Undrafted,1981,205.74,102.06
1398,/players/f/feltora01.html,Raymond Felton,2006,2019,G,UNC,2005.0,5.0,CHA,1984,185.42,92.99
1401,/players/f/fergude01.html,Desmond Ferguson,2004,2004,G-F,"Missouri, Detroit Mercy",Undrafted,Undrafted,Undrafted,1977,200.66,92.08
1402,/players/f/fergute01.html,Terrance Ferguson,2018,2021,G-F,No College,2017.0,21.0,OKC,1998,198.12,86.18
1403,/players/f/fernaru01.html,Rudy Fernández,2009,2012,G,No College,Undrafted,Undrafted,Undrafted,1985,198.12,83.91
1404,/players/f/fernabr01.html,Bruno Fernando,2020,2022,F,Maryland,2019.0,34.0,PHI,1998,205.74,108.86
1407,/players/f/ferrero01.html,Rolando Ferreira,1989,1989,C,Houston,1988.0,26.0,POR,1964,215.9,108.86
1408,/players/f/ferredu01.html,Duane Ferrell,1989,1999,F-G,Georgia Tech,Undrafted,Undrafted,Undrafted,1965,200.66,94.8
1409,/players/f/ferreyo01.html,Yogi Ferrell,2017,2021,G,Indiana,Undrafted,Undrafted,Undrafted,1993,182.88,80.74
1412,/players/f/ferryda01.html,Danny Ferry,1991,2003,F,Duke,1989.0,2.0,LAC,1966,208.28,104.33
1413,/players/f/fesenky01.html,Kyrylo Fesenko,2008,2012,C,No College,2007.0,38.0,PHI,1986,215.9,130.63
1415,/players/f/fieldke01.html,Kenny Fields,1985,1988,F-G,UCLA,1984.0,21.0,MIL,1962,195.57999999999998,99.79
1416,/players/f/fieldla01.html,Landry Fields,2011,2015,F,Stanford,2010.0,39.0,NYK,1988,200.66,95.25
1423,/players/f/finlemi01.html,Michael Finley,1996,2010,G-F,Wisconsin,1995.0,21.0,PHO,1973,200.66,97.52
1425,/players/f/finnedo01.html,Dorian Finney-Smith,2017,2022,F,Florida,Undrafted,Undrafted,Undrafted,1993,200.66,99.79
1426,/players/f/fishma01.html,Matt Fish,1995,1997,C,UNC Wilmington,1992.0,50.0,GSW,1969,210.82,106.59
1427,/players/f/fishede01.html,Derek Fisher,1997,2014,G,Little Rock,1996.0,24.0,LAL,1974,185.42,90.72
1429,/players/f/fitchge01.html,Gerald Fitch,2006,2006,G,Kentucky,Undrafted,Undrafted,Undrafted,1982,190.5,85.28
1430,/players/f/fittsma01.html,Malik Fitts,2021,2022,F,"South Florida, Saint Mary's",Undrafted,Undrafted,Undrafted,1997,203.2,104.33
1433,/players/f/fizerma01.html,Marcus Fizer,2001,2006,F,Iowa State,2000.0,4.0,CHI,1978,205.74,118.84
1437,/players/f/flemive01.html,Vern Fleming,1985,1996,G,Georgia,1984.0,18.0,IND,1962,195.57999999999998,83.91
1438,/players/f/florelu01.html,Luis Flores,2005,2005,G,"Rutgers University, Manhattan College",2004.0,55.0,HOU,1981,187.96,90.72
1439,/players/f/flowebr01.html,Bruce Flowers,1983,1983,F,Notre Dame,1979.0,26.0,CLE,1957,203.2,102.06
1440,/players/f/floydsl01.html,Sleepy Floyd,1983,1995,G,Georgetown,1982.0,13.0,NJN,1960,190.5,77.11
1441,/players/f/flynnjo01.html,Jonny Flynn,2010,2012,G,Syracuse,2009.0,6.0,MIN,1989,182.88,83.91
1442,/players/f/flynnma01.html,Malachi Flynn,2021,2022,G,"Washington State, San Diego State",2020.0,29.0,TOR,1998,185.42,79.38
1446,/players/f/fontais01.html,Isaac Fontaine,2002,2002,G,Washington State,Undrafted,Undrafted,Undrafted,1975,193.04,95.25
1448,/players/f/footeje01.html,Jeff Foote,2012,2012,C,Cornell,Undrafted,Undrafted,Undrafted,1987,213.36,120.2
1449,/players/f/forbebr01.html,Bryn Forbes,2017,2022,G,Michigan State,Undrafted,Undrafted,Undrafted,1993,187.96,92.99
1450,/players/f/forbega01.html,Gary Forbes,2011,2012,F,"Virginia, UMass",Undrafted,Undrafted,Undrafted,1985,200.66,99.79
1451,/players/f/fordal03.html,Aleem Ford,2022,2022,F,Wisconsin,Undrafted,Undrafted,Undrafted,1997,203.2,99.79
1452,/players/f/fordal01.html,Alphonso Ford,1994,1995,G,Mississippi Valley State University,1993.0,32.0,PHI,1971,185.42,86.18
1453,/players/f/fordal02.html,Alton Ford,2002,2004,F,Houston,2001.0,51.0,PHO,1981,205.74,124.74
1460,/players/f/fordsh02.html,Sharrod Ford,2006,2006,F,Clemson,Undrafted,Undrafted,Undrafted,1982,205.74,102.06
1461,/players/f/fordsh01.html,Sherell Ford,1996,1996,F,University of Illinois at Chicago,1995.0,26.0,SEA,1972,200.66,95.25
1462,/players/f/fordtj01.html,T.J. Ford,2004,2012,G,Texas,2003.0,8.0,MIL,1983,182.88,74.84
1466,/players/f/forretr01.html,Trent Forrest,2021,2022,G,Florida State,Undrafted,Undrafted,Undrafted,1998,193.04,95.25
1467,/players/f/fortejo01.html,Joseph Forte,2002,2003,G,UNC,2001.0,21.0,BOS,1981,193.04,88.0
1468,/players/f/fortsco01.html,Courtney Fortson,2012,2012,G,Arkansas,Undrafted,Undrafted,Undrafted,1988,180.34,83.91
1469,/players/f/fortsda01.html,Danny Fortson,1998,2007,F,Cincinnati,1997.0,10.0,MIL,1976,200.66,117.93
1471,/players/f/fostegr01.html,Greg Foster,1991,2003,F-C,"UCLA, Texas-El Paso",1990.0,35.0,WSB,1968,210.82,108.86
1472,/players/f/fosteje01.html,Jeff Foster,2000,2012,F-C,Texas State University,1999.0,21.0,GSW,1977,210.82,107.05
1474,/players/f/fostero01.html,Rod Foster,1984,1986,G,UCLA,1983.0,28.0,PHO,1960,185.42,72.57
1475,/players/f/fotsian01.html,Antonis Fotsis,2002,2002,F,No College,2001.0,48.0,MEM,1981,208.28,99.34
1476,/players/f/fournev01.html,Evan Fournier,2013,2022,G-F,No College,2012.0,20.0,DEN,1992,200.66,92.99
1480,/players/f/fowlktr01.html,Tremaine Fowlkes,2002,2005,F,"California, Fresno State",1998.0,54.0,DEN,1976,203.2,99.79
1481,/players/f/foxde01.html,De'Aaron Fox,2018,2022,G,Kentucky,2017.0,5.0,SAC,1997,190.5,83.91
1484,/players/f/foxri01.html,Rick Fox,1992,2004,F-G,UNC,1991.0,24.0,BOS,1969,200.66,104.33
1485,/players/f/foyera01.html,Randy Foye,2007,2017,G,Villanova,2006.0,7.0,BOS,1983,193.04,96.62
1486,/players/f/foylead01.html,Adonal Foyle,1998,2009,C,Colgate,1997.0,8.0,GSW,1975,208.28,113.4
1487,/players/f/frahmri01.html,Richie Frahm,2004,2008,G,Gonzaga,Undrafted,Undrafted,Undrafted,1977,195.57999999999998,95.25
1488,/players/f/francst01.html,Steve Francis,2000,2008,G,Maryland,1999.0,2.0,VAN,1977,190.5,88.45
1489,/players/f/frankte01.html,Tellis Frank,1988,1994,F-C,Western Kentucky,1987.0,14.0,GSW,1965,208.28,102.06
1491,/players/f/frankja01.html,Jamaal Franklin,2014,2015,G,San Diego State,2013.0,41.0,MEM,1991,195.57999999999998,86.64
1493,/players/f/frankro01.html,Robert Franks,2021,2021,F,Washington State,Undrafted,Undrafted,Undrafted,1996,200.66,102.06
1495,/players/f/frazime01.html,Melvin Frazier,2019,2022,G,Tulane,2018.0,35.0,ORL,1996,195.57999999999998,97.52
1496,/players/f/frazimi01.html,Michael Frazier,2020,2020,G,Florida,Undrafted,Undrafted,Undrafted,1994,190.5,90.72
1497,/players/f/fraziti01.html,Tim Frazier,2015,2022,G,Penn State,Undrafted,Undrafted,Undrafted,1990,182.88,77.11
1500,/players/f/fredean01.html,Anthony Frederick,1989,1992,F,Pepperdine,1986.0,133.0,DEN,1964,200.66,92.99
1501,/players/f/fredeji01.html,Jimmer Fredette,2012,2019,G,BYU,2011.0,10.0,MIL,1989,187.96,88.45
1503,/players/k/kanteen01.html,Enes Freedom,2012,2022,C,No College,2011.0,3.0,UTA,1992,208.28,113.4
1504,/players/f/freeljo01.html,Joel Freeland,2013,2015,F-C,No College,2006.0,30.0,POR,1987,208.28,113.4
1508,/players/f/freijma01.html,Matt Freije,2005,2007,F,Vanderbilt,2004.0,53.0,MIA,1981,208.28,108.86
1513,/players/f/fryech01.html,Channing Frye,2006,2019,C-F,Arizona,2005.0,8.0,NYK,1983,213.36,115.67
1520,/players/f/fullehi01.html,Hiram Fuller,2004,2004,F,Fresno State,Undrafted,Undrafted,Undrafted,1981,205.74,108.86
1521,/players/f/fulleto02.html,Todd Fuller,1997,2001,C,NC State,1996.0,11.0,GSW,1974,210.82,115.67
1522,/players/f/fulleto01.html,Tony Fuller,1981,1981,G,"Vincennes University, Pepperdine",1980.0,93.0,DET,1958,193.04,81.65
1523,/players/f/fultzma01.html,Markelle Fultz,2018,2022,G,Washington,2017.0,1.0,PHI,1998,190.5,94.8
1524,/players/f/fundela01.html,Lawrence Funderburke,1998,2005,F,"Indiana, Ohio State",1994.0,51.0,SAC,1970,205.74,104.33
1527,/players/g/gabriwe01.html,Wenyen Gabriel,2020,2022,F,Kentucky,Undrafted,Undrafted,Undrafted,1997,205.74,92.99
1528,/players/g/gadzuda01.html,Dan Gadzuric,2003,2012,C,UCLA,2002.0,34.0,MIL,1978,210.82,108.86
1529,/players/g/gaffoda01.html,Daniel Gafford,2020,2022,F,Arkansas,2019.0,38.0,CHI,1998,208.28,106.14
1530,/players/g/gaide01.html,Deng Gai,2006,2006,F,Fairfield,Undrafted,Undrafted,Undrafted,1982,205.74,113.4
1533,/players/g/gaineco01.html,Corey Gaines,1989,1995,G,"UCLA, Loyola Marymount",1988.0,65.0,SEA,1965,190.5,88.45
1534,/players/g/gainere01.html,Reece Gaines,2004,2006,G,Louisville,2003.0,15.0,ORL,1981,198.12,92.99
1536,/players/g/gainesu01.html,Sundiata Gaines,2010,2012,G,Georgia,Undrafted,Undrafted,Undrafted,1986,185.42,83.91
1538,/players/g/gallach01.html,Chad Gallagher,1994,1994,C,Creighton,1991.0,32.0,PHO,1969,208.28,115.67
1541,/players/g/gallida01.html,Danilo Gallinari,2009,2022,F,No College,2008.0,6.0,NYK,1988,208.28,105.69
1542,/players/g/gallola01.html,Langston Galloway,2015,2022,G,Saint Joseph's,Undrafted,Undrafted,Undrafted,1991,185.42,90.72
1544,/players/g/gamblke01.html,Kevin Gamble,1988,1997,F-G,Iowa,1987.0,63.0,POR,1965,195.57999999999998,95.25
1546,/players/g/garbajo01.html,Jorge Garbajosa,2007,2008,F,No College,Undrafted,Undrafted,Undrafted,1977,205.74,111.13
1547,/players/g/garceru01.html,Rubén Garcés,2001,2001,F,Providence,Undrafted,Undrafted,Undrafted,1973,205.74,111.13
1548,/players/g/garcial01.html,Alex Garcia,2004,2005,G,No College,Undrafted,Undrafted,Undrafted,1980,190.5,99.79
1549,/players/g/garcifr01.html,Francisco García,2006,2015,F-G,Louisville,Undrafted,Undrafted,Undrafted,1981,200.66,88.45
1553,/players/g/gardnth01.html,Thomas Gardner,2008,2009,G,Missouri,Undrafted,Undrafted,Undrafted,1985,195.57999999999998,102.06
1556,/players/g/garinpa01.html,Patricio Garino,2017,2017,G-F,George Washington,Undrafted,Undrafted,Undrafted,1993,198.12,95.25
1557,/players/g/garlada01.html,Darius Garland,2020,2022,G,Vanderbilt,2019.0,5.0,CLE,2000,185.42,87.09
1558,/players/g/garlaga01.html,Gary Garland,1980,1980,G,DePaul,1979.0,30.0,DEN,1957,193.04,81.65
1559,/players/g/garlawi01.html,Winston Garland,1988,1995,G,Missouri State,1987.0,40.0,MIL,1964,187.96,77.11
1563,/players/g/garnech01.html,Chris Garner,1998,2001,G,Memphis,Undrafted,Undrafted,Undrafted,1975,177.8,70.76
1564,/players/g/garnebi02.html,Bill Garnett,1983,1986,F,Wyoming,1982.0,4.0,DAL,1960,205.74,102.06
1565,/players/g/garneke01.html,Kevin Garnett,1996,2016,F-C,No College,1995.0,5.0,MIN,1976,210.82,108.86
1566,/players/g/garnema01.html,Marlon Garnett,1999,1999,G,Santa Clara,Undrafted,Undrafted,Undrafted,1975,187.96,84.37
1567,/players/g/garrebi01.html,Billy Garrett,2019,2019,G,DePaul,Undrafted,Undrafted,Undrafted,1994,198.12,96.62
1568,/players/g/garreca01.html,Calvin Garrett,1981,1984,F,"Austin Peay State University, Oral Roberts",1979.0,47.0,CHI,1956,200.66,86.18
1569,/players/g/garrede01.html,Dean Garrett,1997,2002,C,Indiana,1988.0,38.0,PHO,1966,208.28,102.06
1570,/players/g/garredi02.html,Diante Garrett,2013,2014,G,Iowa State,Undrafted,Undrafted,Undrafted,1988,193.04,86.18
1572,/players/g/garrema01.html,Marcus Garrett,2022,2022,G,Kansas,Undrafted,Undrafted,Undrafted,1998,195.57999999999998,92.99
1574,/players/g/garrito01.html,Tom Garrick,1989,1992,G,Rhode Island,1988.0,45.0,LAC,1966,187.96,83.91
1575,/players/g/garrijo01.html,John Garris,1984,1984,F,"Michigan, Boston College",1983.0,27.0,CLE,1959,203.2,92.99
1576,/players/g/garriki01.html,Kiwane Lemorris Garris,1998,2000,G,Illinois,Undrafted,Undrafted,Undrafted,1974,187.96,83.01
1577,/players/g/garripa01.html,Pat Garrity,1999,2008,F,Notre Dame,1998.0,19.0,MIL,1976,205.74,107.96
1578,/players/g/garubus01.html,Usman Garuba,2022,2022,F,No College,2021.0,23.0,HOU,2002,203.2,99.79
1580,/players/g/garzalu01.html,Luka Garza,2022,2022,F-C,Iowa,2021.0,52.0,DET,1998,210.82,106.59
1581,/players/g/gasolma01.html,Marc Gasol,2009,2021,C,No College,2007.0,48.0,LAL,1985,210.82,115.67
1582,/players/g/gasolpa01.html,Pau Gasol,2002,2019,C-F,No College,2001.0,3.0,ATL,1980,213.36,113.4
1584,/players/g/gatlich01.html,Chris Gatling,1992,2002,F-C,Old Dominion,1991.0,16.0,GSW,1967,208.28,99.79
1585,/players/g/gattike01.html,Kenny Gattison,1987,1996,F-C,Old Dominion,1986.0,55.0,PHO,1964,203.2,102.06
1586,/players/g/gayru01.html,Rudy Gay,2007,2022,F,UConn,2006.0,8.0,HOU,1986,203.2,113.4
1588,/players/g/gazean01.html,Andrew Gaze,1994,1999,G,Seton Hall,Undrafted,Undrafted,Undrafted,1965,200.66,92.99
1589,/players/g/gbinimi01.html,Michael Gbinije,2017,2017,G,"Duke, Syracuse",2016.0,49.0,DET,1992,200.66,90.72
1590,/players/g/gearyre01.html,Reggie Geary,1997,1998,G,Arizona,1996.0,56.0,CLE,1973,187.96,84.82
1591,/players/g/geeal01.html,Alonzo Gee,2010,2017,G,Alabama,Undrafted,Undrafted,Undrafted,1987,198.12,102.06
1592,/players/g/geigema01.html,Matt Geiger,1993,2002,C,"Auburn, Georgia Tech",1992.0,42.0,MIA,1969,213.36,110.22
1593,/players/g/gelabmi01.html,Mickaël Gelabale,2007,2013,F,No College,Undrafted,Undrafted,Undrafted,1983,200.66,97.52
1594,/players/g/georgde01.html,Devean George,2000,2010,G-F,Augsburg College,1999.0,23.0,LAL,1977,203.2,99.79
1596,/players/g/georgpa01.html,Paul George,2011,2022,F,Fresno State,2010.0,10.0,IND,1990,203.2,99.79
1597,/players/g/georgta01.html,Tate George,1991,1995,G,UConn,1990.0,22.0,NJN,1968,195.57999999999998,86.18
1598,/players/g/georgma01.html,Marcus Georges-Hunt,2017,2018,G,Georgia Tech,Undrafted,Undrafted,Undrafted,1994,195.57999999999998,97.98
1600,/players/g/gervide01.html,Derrick Gervin,1990,1991,F,Texas-San Antonio,1985.0,90.0,PHI,1963,203.2,90.72
1605,/players/g/gibsoda01.html,Daniel Gibson,2007,2013,G,Texas,2006.0,42.0,CLE,1986,187.96,86.18
1608,/players/g/gibsojo01.html,Jonathan Gibson,2017,2018,G,New Mexico State,Undrafted,Undrafted,Undrafted,1987,187.96,83.91
1610,/players/g/gibsomi01.html,Mike Gibson,1984,1986,F,USC Upstate,1982.0,44.0,WSB,1960,208.28,92.99
1611,/players/g/gibsota01.html,Taj Gibson,2010,2022,F,USC,2009.0,26.0,CHI,1985,205.74,105.23
1612,/players/g/giddejr01.html,J.R. Giddens,2009,2010,G,"Kansas, New Mexico",2008.0,30.0,BOS,1985,195.57999999999998,97.52
1613,/players/g/giddejo01.html,Josh Giddey,2022,2022,G,No College,2021.0,6.0,OKC,2002,203.2,95.25
1614,/players/g/gildetr01.html,Trey Gilder,2010,2010,F,"McNeese State University, Northwestern State University",Undrafted,Undrafted,Undrafted,1985,205.74,83.91
1615,/players/g/gilesha01.html,Harry Giles,2019,2021,F-C,Duke,2017.0,20.0,POR,1998,210.82,108.86
1616,/players/g/gilgesh01.html,Shai Gilgeous-Alexander,2019,2022,G,Kentucky,2018.0,11.0,CHO,1998,198.12,81.65
1617,/players/g/gillan01.html,Anthony Gill,2021,2022,F,"South Carolina, Virginia",Undrafted,Undrafted,Undrafted,1992,200.66,104.33
1618,/players/g/gilled01.html,Eddie Gill,2001,2009,G,Weber State,Undrafted,Undrafted,Undrafted,1978,182.88,86.18
1619,/players/g/gillke01.html,Kendall Gill,1991,2005,G,Illinois,1990.0,5.0,CHH,1968,195.57999999999998,88.45
1620,/players/g/gillebe01.html,Ben Gillery,1989,1989,C,Georgetown,Undrafted,Undrafted,Undrafted,1965,213.36,106.59
1621,/players/g/gillefr01.html,Freddie Gillespie,2021,2022,F,"Carleton College, Baylor",Undrafted,Undrafted,Undrafted,1997,205.74,111.13
1623,/players/g/gilliar01.html,Armen Gilliam,1988,2000,F-C,UNLV,1987.0,2.0,PHO,1964,205.74,104.33
1629,/players/g/ginobma01.html,Manu Ginóbili,2003,2018,G,No College,Undrafted,Undrafted,Undrafted,1977,198.12,92.99
1630,/players/g/giricgo01.html,Gordan Giriček,2003,2008,G-F,No College,Undrafted,Undrafted,Undrafted,1977,198.12,95.25
1632,/players/g/gladnmi01.html,Mickell Gladness,2012,2012,C,Alabama A&M University,Undrafted,Undrafted,Undrafted,1986,210.82,99.79
1634,/players/g/glassge01.html,Gerald Glass,1991,1996,G-F,"Delta State University, Ole Miss",1990.0,20.0,MIN,1967,195.57999999999998,100.24
1637,/players/g/gloucge01.html,Georgi Glouchkov,1986,1986,F,No College,1985.0,148.0,PHO,1960,203.2,106.59
1639,/players/g/glovedi01.html,Dion Glover,2000,2005,G,Georgia Tech,1999.0,20.0,ATL,1978,195.57999999999998,103.42
1640,/players/g/glynian01.html,Andreas Glyniadakis,2007,2007,C,No College,2003.0,58.0,DET,1981,215.9,127.01
1641,/players/g/gminsmi01.html,Mike Gminski,1981,1994,C,Duke,1980.0,7.0,NJN,1959,210.82,113.4
1642,/players/g/goberru01.html,Rudy Gobert,2014,2022,C,No College,2013.0,27.0,DEN,1992,215.9,117.03
1643,/players/g/godfrda01.html,Dan Godfread,1991,1992,C,University of Evansville,Undrafted,Undrafted,Undrafted,1967,208.28,113.4
1646,/players/g/goldwan01.html,Anthony Goldwire,1996,2006,G,Houston,1994.0,52.0,PHO,1971,185.42,82.55
1647,/players/g/gomesry01.html,Ryan Gomes,2006,2014,F,Providence,2005.0,50.0,BOS,1982,200.66,113.4
1649,/players/g/gondrgr01.html,Grant Gondrezick,1987,1989,G,Pepperdine,1986.0,77.0,PHO,1963,195.57999999999998,92.99
1650,/players/g/goodedr01.html,Drew Gooden,2003,2016,F,Kansas,2002.0,4.0,MEM,1981,208.28,113.4
1652,/players/g/goodrst01.html,Steve Goodrich,2001,2002,F,Princeton,Undrafted,Undrafted,Undrafted,1976,208.28,99.79
1653,/players/g/goodwar01.html,Archie Goodwin,2014,2017,G,Kentucky,2013.0,29.0,OKC,1994,195.57999999999998,90.72
1654,/players/g/goodwbr01.html,Brandon Goodwin,2019,2022,G,"Central Florida, Florida Gulf Coast",Undrafted,Undrafted,Undrafted,1995,182.88,81.65
1655,/players/g/goodwjo01.html,Jordan Goodwin,2022,2022,G,Saint Louis,Undrafted,Undrafted,Undrafted,1998,190.5,90.72
1657,/players/g/gordoaa01.html,Aaron Gordon,2015,2022,F,Arizona,2014.0,4.0,ORL,1995,203.2,106.59
1658,/players/g/gordobe01.html,Ben Gordon,2005,2015,G,UConn,2004.0,3.0,CHI,1983,190.5,90.72
1659,/players/g/gordodr01.html,Drew Gordon,2015,2015,F,"UCLA, New Mexico",Undrafted,Undrafted,Undrafted,1990,205.74,111.13
1660,/players/g/gordoer01.html,Eric Gordon,2009,2022,G-F,Indiana,2008.0,7.0,LAC,1988,190.5,97.52
1661,/players/g/gordola01.html,Lancaster Gordon,1985,1988,G,Louisville,1984.0,8.0,LAC,1962,190.5,83.91
1663,/players/g/gortama01.html,Marcin Gortat,2008,2019,C-F,No College,2005.0,57.0,PHO,1984,210.82,108.86
1665,/players/g/goudean01.html,Andrew Goudelock,2012,2016,G,College of Charleston,2011.0,46.0,LAL,1988,190.5,90.72
1669,/players/g/graceri01.html,Ricky Grace,1994,1994,G,"Midland College, Oklahoma",1988.0,67.0,UTA,1967,185.42,81.65
1671,/players/g/grahade01.html,Devonte' Graham,2019,2022,G,Kansas,2018.0,34.0,ATL,1995,185.42,88.45
1672,/players/g/grahagr01.html,Greg Graham,1994,1998,G,Indiana,1993.0,17.0,CHH,1970,193.04,78.93
1673,/players/g/grahajo01.html,Joey Graham,2006,2011,F,"Central Florida, Oklahoma State",2005.0,16.0,TOR,1982,200.66,102.06
1675,/players/g/grahaor01.html,Orlando Graham,1989,1989,F,"West Texas A&M University, Auburn University at Montgomery",1988.0,40.0,MIA,1965,203.2,99.79
1676,/players/g/grahapa01.html,Paul Graham,1992,1994,F-G,Ohio University,Undrafted,Undrafted,Undrafted,1967,198.12,90.72
1677,/players/g/grahast01.html,Stephen Graham,2006,2011,G,"Central Florida, Oklahoma State",Undrafted,Undrafted,Undrafted,1982,198.12,97.52
1678,/players/g/grahatr01.html,Treveon Graham,2017,2020,G,VCU,Undrafted,Undrafted,Undrafted,1993,195.57999999999998,99.34
1679,/players/g/grandji01.html,Jim Grandholm,1991,1991,F-C,"Florida, South Florida",1984.0,76.0,WSB,1960,213.36,106.59
1680,/players/g/grandro01.html,Ron Grandison,1989,1996,F,"University of California, Irvine, New Orleans",1987.0,100.0,DEN,1964,198.12,97.52
1681,/players/g/grangda01.html,Danny Granger,2006,2015,F,"Bradley, New Mexico",2005.0,17.0,IND,1983,205.74,100.7
1682,/players/g/grangst01.html,Stewart Granger,1984,1987,G,Villanova,1983.0,24.0,CLE,1961,190.5,86.18
1683,/players/g/grantbr01.html,Brian Grant,1995,2006,F,Xavier,1994.0,8.0,SAC,1972,205.74,115.21
1685,/players/g/grantga01.html,Gary Grant,1989,2001,G,Michigan,1988.0,15.0,SEA,1965,190.5,83.91
1686,/players/g/grantgr01.html,Greg Grant,1990,1996,G,Trenton State University,1989.0,52.0,PHO,1966,170.18,63.5
1687,/players/g/grantgr01.html,Greg Grant,1990,1996,G,Trenton State University,1986.0,132.0,DET,1966,170.18,63.5
1688,/players/g/grantha01.html,Harvey Grant,1989,1999,F,"Clemson, Oklahoma",1988.0,12.0,WSB,1965,203.2,88.45
1689,/players/g/grantho01.html,Horace Grant,1988,2004,F-C,Clemson,1987.0,10.0,CHI,1965,208.28,97.52
1690,/players/g/grantje01.html,Jerami Grant,2015,2022,F,Syracuse,2014.0,39.0,PHI,1994,203.2,95.25
1691,/players/g/grantje02.html,Jerian Grant,2016,2020,G,Notre Dame,2015.0,19.0,WAS,1992,193.04,92.99
1692,/players/g/grantjo01.html,Josh Grant,1994,1994,F,Utah,1993.0,43.0,DEN,1967,205.74,101.15
1693,/players/g/grantpa01.html,Paul Grant,1999,2004,C,"Boston College, Wisconsin",1997.0,20.0,MIN,1974,213.36,111.13
1695,/players/g/grantdo01.html,Donte Grantham,2019,2019,F,Clemson,Undrafted,Undrafted,Undrafted,1995,203.2,97.52
1697,/players/g/gravebu01.html,Butch Graves,1985,1985,G,Yale,1984.0,68.0,PHI,1962,190.5,90.72
1698,/players/g/graveha01.html,Hassani Gravett,2022,2022,G,"Pensacola State, South Carolina",Undrafted,Undrafted,Undrafted,1996,187.96,85.28
1699,/players/g/grayaa01.html,Aaron Gray,2008,2014,C,Pitt,2007.0,49.0,CHI,1984,213.36,122.47
1700,/players/g/grayde01.html,Devin Gray,1997,2000,F,Clemson,Undrafted,Undrafted,Undrafted,1972,200.66,108.86
1701,/players/g/grayed01.html,Ed Gray,1998,1999,G,"Tennessee, California",1997.0,22.0,ATL,1975,190.5,95.25
1702,/players/g/grayev01.html,Evric Gray,1997,1997,F,UNLV,Undrafted,Undrafted,Undrafted,1969,200.66,106.59
1704,/players/g/grayjo01.html,Josh Gray,2018,2020,G,LSU,Undrafted,Undrafted,Undrafted,1993,182.88,81.65
1707,/players/g/grayst01.html,Stuart Gray,1985,1991,C-F,UCLA,1984.0,29.0,IND,1963,213.36,106.59
1708,/players/g/graysy01.html,Sylvester Gray,1989,1989,F,Memphis,1988.0,35.0,MIA,1967,198.12,104.33
1710,/players/g/grayeje01.html,Jeff Grayer,1989,1998,F-G,Iowa State,1988.0,13.0,MIL,1965,195.57999999999998,90.72
1712,/players/g/greenac01.html,A.C. Green,1986,2001,F-C,Oregon State,1985.0,23.0,LAL,1963,205.74,99.79
1713,/players/g/greenda02.html,Danny Green,2010,2022,G-F,UNC,2009.0,46.0,CLE,1987,198.12,97.52
1714,/players/g/greende01.html,Devin Green,2006,2006,G,Hampton,Undrafted,Undrafted,Undrafted,1982,200.66,95.25
1715,/players/g/greendr01.html,Draymond Green,2013,2022,F,Michigan State,2012.0,35.0,GSW,1990,198.12,104.33
