,SEASON,SCHOOL,CONF,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,COLLEGE_URL,GS
441,1994-95,Wisconsin,Big Ten,27.0,37.3,6.6,17.4,0.379,4.4,9.9,0.451,2.1,7.6,0.284,5.2,6.7,0.773,5.2,4.0,1.9,0.6,3.4,1.4,20.5,6.97,/players/michael-finley-1.html,27.0
442,1992-93,Little Rock,Sun Belt,27.0,28.3,2.1,5.1,0.413,1.8,4.0,0.449,0.3,1.1,0.29,2.6,3.4,0.772,3.3,3.4,1.4,0.1,1.7,1.8,7.2,-0.24,/players/derek-fisher-1.html,22.0
443,1993-94,Little Rock,Sun Belt,28.0,34.4,3.4,7.6,0.443,2.5,5.6,0.452,0.8,2.0,0.418,2.6,3.3,0.774,3.9,3.6,1.6,0.0,1.6,1.6,10.1,-3.0,/players/derek-fisher-1.html,28.0
444,1994-95,Little Rock,Sun Belt,27.0,26.2,5.7,14.1,0.401,4.1,10.0,0.409,1.6,4.2,0.381,4.8,6.7,0.722,5.0,4.6,1.6,0.3,0.8,1.6,17.7,-5.31,/players/derek-fisher-1.html,24.0
445,1995-96,Little Rock,Sun Belt,30.0,28.1,4.3,10.4,0.41,2.6,6.1,0.429,1.7,4.3,0.385,4.2,5.6,0.746,5.2,5.1,1.9,0.1,0.9,1.5,14.5,-1.04,/players/derek-fisher-1.html,30.0
446,1997-98,Iowa State,Big 12,30.0,32.4,5.8,12.2,0.474,5.8,12.1,0.477,0.0,0.1,0.0,3.4,5.5,0.616,6.7,0.6,1.1,0.9,4.0,2.8,14.9,6.01,/players/marcus-fizer-1.html,25.0
447,1998-99,Iowa State,Big 12,30.0,33.6,6.3,14.1,0.45,6.1,13.1,0.467,0.2,0.9,0.214,5.1,6.9,0.736,7.6,1.1,1.0,0.8,3.2,2.5,18.0,5.74,/players/marcus-fizer-1.html,29.0
448,1999-00,Iowa State,Big 12,37.0,26.5,8.8,15.2,0.582,8.4,14.1,0.6,0.4,1.1,0.357,4.7,6.5,0.732,7.7,1.1,0.8,1.1,2.2,3.3,22.8,7.14,/players/marcus-fizer-1.html,37.0
449,2007-08,Syracuse,Big East,35.0,28.0,5.5,11.9,0.459,3.9,7.3,0.529,1.6,4.6,0.348,3.1,4.1,0.775,2.7,5.3,1.5,0.2,2.2,3.1,15.7,7.96,/players/jonny-flynn-1.html,35.0
450,2008-09,Syracuse,Big East,38.0,26.2,5.8,12.5,0.46,4.6,8.8,0.521,1.2,3.7,0.317,4.7,6.0,0.786,2.7,6.7,1.4,0.2,1.8,3.1,17.4,9.48,/players/jonny-flynn-1.html,38.0
451,2012-13,Cleveland State,Horizon,32.0,25.9,4.3,9.8,0.433,2.3,4.9,0.478,1.9,4.9,0.389,2.3,2.9,0.804,3.5,1.2,0.8,0.0,2.2,2.1,12.7,-0.16,/players/bryn-forbes-1.html,18.0
452,2013-14,Cleveland State,Horizon,32.0,27.0,4.8,11.1,0.434,2.3,5.1,0.445,2.5,6.0,0.424,3.4,4.1,0.826,3.1,1.7,0.8,0.0,2.2,1.8,15.6,-0.52,/players/bryn-forbes-1.html,32.0
453,2014-15,Michigan State,Big Ten,39.0,28.3,2.8,6.3,0.447,1.0,2.1,0.488,1.8,4.2,0.427,1.1,1.3,0.808,1.4,1.0,0.6,0.1,1.6,2.6,8.5,10.0,/players/bryn-forbes-1.html,24.0
454,2015-16,Michigan State,Big Ten,35.0,10.9,4.7,9.8,0.481,1.5,3.1,0.482,3.2,6.7,0.481,1.8,2.1,0.84,2.1,1.5,0.4,0.0,1.2,2.0,14.4,6.94,/players/bryn-forbes-1.html,34.0
455,2001-02,Texas,Big 12,33.0,22.4,3.7,9.0,0.413,3.6,8.0,0.445,0.2,1.0,0.152,3.2,4.2,0.775,3.8,8.3,2.2,0.1,2.4,3.3,10.8,9.98,/players/tj-ford-1.html,33.0
456,2002-03,Texas,Big 12,33.0,28.9,4.8,12.0,0.401,4.3,10.0,0.429,0.5,2.1,0.265,4.8,5.9,0.82,3.9,7.7,2.0,0.2,3.2,3.3,15.0,9.28,/players/tj-ford-1.html,33.0
457,1987-88,UCLA,Pac-10,11.0,28.5,3.5,6.7,0.527,3.5,6.7,0.527,0.0,0.0,0.0,1.5,3.4,0.432,5.5,1.2,0.2,1.8,2.9,2.9,8.5,7.08,/players/greg-foster-1.html,11.0
458,1988-89,UTEP,WAC,26.0,26.8,4.5,9.3,0.481,4.5,9.3,0.483,0.0,0.0,0.0,2.1,3.2,0.651,7.3,0.7,0.2,0.8,3.5,3.3,11.1,3.41,/players/greg-foster-1.html,24.0
459,1989-90,UTEP,WAC,32.0,31.3,4.2,9.0,0.462,4.2,8.9,0.465,0.0,0.1,0.0,2.3,2.8,0.811,6.2,1.0,0.4,1.2,3.6,3.1,10.6,4.52,/players/greg-foster-1.html,30.0
460,1994-95,California,Pac-10,27.0,32.1,4.6,10.2,0.455,4.0,8.1,0.493,0.6,2.1,0.304,3.5,5.4,0.639,6.7,1.0,0.7,0.6,2.2,2.4,13.4,8.89,/players/tremaine-fowlkes-1.html,9.0
461,1995-96,California,Pac-10,13.0,34.7,3.8,9.5,0.398,2.8,6.4,0.446,0.9,3.1,0.3,3.6,5.2,0.691,6.2,0.5,0.6,0.4,2.2,2.2,12.1,6.44,/players/tremaine-fowlkes-1.html,7.0
462,1997-98,Fresno State,WAC,32.0,23.9,5.0,10.3,0.491,4.8,9.1,0.533,0.2,1.2,0.162,3.7,5.8,0.636,11.2,1.0,1.6,0.3,1.4,2.9,13.9,5.63,/players/tremaine-fowlkes-1.html,0.0
463,1987-88,UNC,ACC,34.0,25.4,1.7,2.8,0.628,1.6,2.5,0.659,0.1,0.3,0.333,0.4,0.9,0.5,1.9,0.9,0.8,0.1,1.0,2.7,4.0,10.72,/players/rick-fox-1.html,3.0
464,1988-89,UNC,ACC,37.0,30.3,4.5,7.6,0.583,4.1,6.9,0.598,0.4,0.8,0.448,2.2,2.8,0.79,3.8,2.1,1.3,0.4,1.6,3.0,11.5,12.41,/players/rick-fox-1.html,17.0
465,1989-90,UNC,ACC,34.0,31.0,6.0,11.4,0.522,3.9,6.7,0.581,2.1,4.7,0.438,2.2,3.0,0.735,4.6,2.5,1.6,0.2,1.7,2.6,16.2,10.97,/players/rick-fox-1.html,30.0
466,1990-91,UNC,ACC,35.0,34.3,5.9,13.0,0.453,4.0,7.4,0.537,1.9,5.6,0.342,3.2,3.9,0.804,6.6,3.7,2.0,0.5,1.2,2.5,16.9,10.9,/players/rick-fox-1.html,32.0
467,2002-03,Villanova,Big East,31.0,35.7,3.5,9.8,0.362,2.6,6.7,0.389,0.9,3.1,0.302,2.2,2.7,0.831,3.5,2.9,1.0,0.2,1.2,2.7,10.3,7.57,/players/randy-foye-1.html,29.0
468,2003-04,Villanova,Big East,35.0,35.7,4.7,12.3,0.387,3.5,8.1,0.432,1.2,4.1,0.299,2.8,3.7,0.762,4.7,3.6,1.6,0.3,1.5,2.3,13.5,8.25,/players/randy-foye-1.html,34.0
469,2004-05,Villanova,Big East,32.0,36.2,5.6,13.4,0.421,4.0,8.6,0.465,1.6,4.8,0.34,2.7,3.5,0.752,5.0,3.1,2.1,0.4,0.8,2.4,15.5,8.43,/players/randy-foye-1.html,32.0
470,2005-06,Villanova,Big East,33.0,27.8,6.8,16.7,0.411,4.2,9.0,0.463,2.7,7.7,0.35,4.1,5.2,0.791,5.8,3.0,1.4,0.6,3.0,1.4,20.5,9.23,/players/randy-foye-1.html,33.0
471,1998-99,Maryland,ACC,34.0,31.1,6.0,11.5,0.523,4.7,8.1,0.58,1.3,3.4,0.388,3.6,4.6,0.79,4.5,4.5,2.8,0.2,2.9,3.3,17.0,9.04,/players/steve-francis-1.html,33.0
472,2001-02,Arizona,Pac-10,34.0,31.6,3.6,6.0,0.595,3.6,6.0,0.595,0.0,0.0,0.0,2.4,3.2,0.727,6.3,0.7,0.5,1.5,2.9,3.5,9.5,12.47,/players/channing-frye-1.html,25.0
473,2002-03,Arizona,Pac-10,32.0,31.3,5.2,9.1,0.569,5.2,9.0,0.571,0.0,0.0,0.0,2.3,3.4,0.664,8.0,0.7,0.6,1.9,2.8,3.2,12.6,8.95,/players/channing-frye-1.html,27.0
474,2003-04,Arizona,Pac-10,30.0,28.8,6.4,11.7,0.548,6.3,11.6,0.548,0.1,0.2,0.6,3.0,3.8,0.788,7.4,1.9,0.6,2.1,2.0,2.3,15.9,6.63,/players/channing-frye-1.html,30.0
475,2004-05,Arizona,Pac-10,37.0,30.8,6.1,11.1,0.554,6.1,10.6,0.57,0.1,0.5,0.176,3.4,4.1,0.83,7.6,1.9,0.9,2.3,2.5,2.3,15.8,8.02,/players/channing-frye-1.html,37.0
476,2010-11,St. Joseph's,A-10,33.0,32.6,4.1,10.2,0.399,2.1,5.2,0.407,2.0,5.0,0.392,2.6,2.9,0.887,5.5,2.9,1.7,0.5,2.1,2.8,12.8,3.46,/players/langston-galloway-1.html,33.0
477,2011-12,St. Joseph's,A-10,34.0,34.6,5.4,11.0,0.488,2.7,5.3,0.511,2.6,5.7,0.466,2.1,2.7,0.785,4.5,2.2,1.0,0.6,2.3,2.7,15.5,4.25,/players/langston-galloway-1.html,33.0
478,2012-13,St. Joseph's,A-10,32.0,33.2,4.7,11.3,0.414,2.2,5.0,0.44,2.5,6.3,0.394,1.9,2.5,0.772,3.6,2.3,1.4,0.3,3.2,2.9,13.8,4.05,/players/langston-galloway-1.html,32.0
479,2013-14,St. Joseph's,A-10,34.0,32.4,5.6,12.6,0.444,2.4,5.4,0.446,3.2,7.2,0.443,3.4,4.1,0.826,4.3,1.6,1.1,0.5,2.9,3.0,17.7,5.08,/players/langston-galloway-1.html,34.0
480,2018-19,Vanderbilt,SEC,5.0,32.1,5.8,10.8,0.537,3.6,6.2,0.581,2.2,4.6,0.478,2.4,3.2,0.75,3.8,2.6,0.8,0.4,2.5,3.5,16.2,7.79,/players/darius-garland-1.html,5.0
481,1988-89,Old Dominion,Sun Belt,27.0,33.7,8.9,14.4,0.616,8.9,14.4,0.616,0.0,0.0,0.0,4.7,6.6,0.704,9.0,0.9,1.4,2.3,2.1,2.9,22.4,1.77,/players/chris-gatling-1.html,0.0
482,1989-90,Old Dominion,Sun Belt,26.0,33.7,8.0,13.7,0.58,8.0,13.7,0.58,0.0,0.0,0.0,4.6,6.9,0.67,10.0,1.0,1.8,1.9,2.7,1.7,20.5,1.61,/players/chris-gatling-1.html,0.0
483,1990-91,Old Dominion,Sun Belt,32.0,28.7,7.8,12.7,0.62,7.8,12.6,0.621,0.0,0.0,0.0,5.3,7.7,0.692,11.1,0.8,1.9,2.7,2.2,2.2,21.0,-0.25,/players/chris-gatling-1.html,30.0
484,2004-05,UConn,Big East,31.0,28.4,4.3,9.2,0.462,3.4,7.3,0.46,0.9,1.9,0.467,2.4,3.4,0.708,5.4,1.5,0.8,1.9,1.8,1.5,11.8,7.62,/players/rudy-gay-1.html,26.0
485,2005-06,UConn,Big East,33.0,34.5,5.7,12.3,0.461,4.8,9.6,0.5,0.8,2.7,0.318,3.1,4.2,0.732,6.4,2.1,1.8,1.6,2.5,2.3,15.2,6.57,/players/rudy-gay-1.html,33.0
486,1988-89,Seton Hall,Big East,38.0,31.5,4.5,8.8,0.509,2.0,3.0,0.673,2.5,5.8,0.425,2.2,3.0,0.726,4.5,2.9,0.9,0.5,1.5,2.6,13.6,9.16,/players/andrew-gaze-1.html,37.0
487,2008-09,Fresno State,WAC,34.0,36.0,4.9,10.4,0.47,3.0,6.2,0.486,1.9,4.1,0.447,2.7,3.9,0.697,6.2,1.9,1.7,1.0,2.4,2.2,14.3,0.96,/players/paul-george-1.html,34.0
488,2009-10,Fresno State,WAC,29.0,34.8,5.3,12.5,0.424,3.3,6.8,0.485,2.0,5.8,0.353,4.1,4.6,0.909,7.2,3.0,2.2,0.8,2.6,2.1,16.8,1.31,/players/paul-george-1.html,29.0
489,2006-07,USC,Pac-10,37.0,37.5,4.7,8.4,0.558,4.7,8.4,0.558,0.0,0.0,0.0,2.8,4.5,0.623,8.7,1.5,0.5,1.9,2.5,1.6,12.2,7.87,/players/taj-gibson-1.html,37.0
490,2007-08,USC,Pac-10,33.0,20.8,4.2,7.2,0.58,4.2,7.2,0.58,0.0,0.0,0.0,2.4,4.0,0.594,7.8,1.3,0.7,2.5,2.2,2.2,10.8,8.59,/players/taj-gibson-1.html,32.0
491,2008-09,USC,Pac-10,35.0,27.2,5.4,9.0,0.601,5.4,9.0,0.601,0.0,0.0,0.0,3.4,5.2,0.659,9.0,1.3,1.0,2.9,2.6,2.7,14.3,9.15,/players/taj-gibson-1.html,35.0
492,2017-18,Kentucky,SEC,37.0,30.2,4.9,10.2,0.485,4.3,8.6,0.5,0.6,1.5,0.404,3.9,4.7,0.817,4.1,5.1,1.6,0.5,2.9,2.5,14.4,10.73,/players/shai-gilgeous-alexander-1.html,24.0
493,1987-88,Illinois,Big Ten,33.0,24.8,3.9,8.2,0.471,3.2,6.2,0.527,0.6,2.1,0.304,2.0,2.7,0.753,2.2,4.2,2.0,0.1,2.4,2.4,10.4,9.82,/players/kendall-gill-1.html,23.0
494,1988-89,Illinois,Big Ten,24.0,33.4,6.0,11.0,0.542,4.4,7.5,0.58,1.6,3.5,0.458,1.9,2.4,0.793,2.9,3.8,2.1,0.3,3.4,2.2,15.4,12.42,/players/kendall-gill-1.html,18.0
495,1989-90,Illinois,Big Ten,29.0,34.5,7.3,14.6,0.5,6.5,12.3,0.528,0.8,2.3,0.348,4.7,6.0,0.777,4.9,3.3,2.2,0.6,2.8,2.3,20.0,9.82,/players/kendall-gill-1.html,29.0
496,2001-02,Providence,Big East,24.0,34.7,5.5,9.8,0.559,5.5,9.7,0.567,0.0,0.1,0.0,2.8,4.6,0.613,7.8,1.5,1.4,0.7,3.6,2.2,13.8,4.55,/players/ryan-gomes-1.html,23.0
497,2002-03,Providence,Big East,32.0,24.6,6.7,12.4,0.537,6.7,12.3,0.541,0.0,0.1,0.0,5.1,6.1,0.84,9.7,2.1,1.7,0.8,1.9,3.7,18.4,7.83,/players/ryan-gomes-1.html,32.0
498,2003-04,Providence,Big East,29.0,27.1,6.6,13.1,0.507,5.6,10.1,0.558,1.0,3.0,0.333,4.6,5.3,0.87,9.4,2.3,1.6,0.1,2.2,3.9,18.9,8.21,/players/ryan-gomes-1.html,29.0
499,2004-05,Providence,Big East,31.0,32.0,8.0,16.1,0.496,6.3,11.6,0.54,1.7,4.4,0.38,4.0,5.2,0.77,8.2,3.2,1.5,0.2,2.7,3.1,21.6,8.87,/players/ryan-gomes-1.html,31.0
500,1999-00,Kansas,Big 12,33.0,30.0,4.3,9.6,0.451,4.2,9.1,0.458,0.2,0.5,0.313,1.8,2.8,0.659,7.5,1.1,0.7,0.8,2.4,2.4,10.6,9.79,/players/drew-gooden-1.html,8.0
501,2000-01,Kansas,Big 12,28.0,29.1,5.9,11.5,0.516,5.8,11.1,0.519,0.1,0.4,0.4,3.8,5.8,0.648,8.4,1.7,0.5,1.0,2.4,3.4,15.8,9.04,/players/drew-gooden-1.html,20.0
502,2001-02,Kansas,Big 12,37.0,28.0,7.7,15.3,0.504,7.4,14.3,0.519,0.3,1.0,0.278,4.2,5.5,0.755,11.4,2.0,1.8,1.4,2.5,3.0,19.8,9.36,/players/drew-gooden-1.html,36.0
503,2001-02,UConn,Big East,34.0,31.5,4.1,9.3,0.444,2.3,4.9,0.473,1.8,4.4,0.413,2.5,3.4,0.726,2.7,3.1,1.0,0.2,2.0,2.2,12.6,7.59,/players/ben-gordon-1.html,2.0
504,2002-03,UConn,Big East,33.0,30.8,6.4,14.4,0.443,4.0,8.6,0.46,2.4,5.8,0.419,4.3,5.4,0.808,4.2,4.7,1.2,0.2,2.3,2.6,19.5,7.63,/players/ben-gordon-1.html,33.0
505,2003-04,UConn,Big East,39.0,15.3,6.1,14.1,0.434,3.5,8.0,0.434,2.7,6.2,0.433,3.6,4.4,0.829,4.7,4.5,1.4,0.2,1.3,1.6,18.5,7.77,/players/ben-gordon-1.html,39.0
506,2007-08,Indiana,Big Ten,32.0,13.6,5.8,13.3,0.433,3.6,6.8,0.525,2.2,6.5,0.337,7.2,8.7,0.834,3.3,2.4,1.3,0.6,0.8,1.4,20.9,6.08,/players/eric-gordon-1.html,32.0
507,2001-02,Bradley,MVC,29.0,22.3,3.8,8.6,0.446,3.7,8.0,0.466,0.1,0.6,0.176,3.4,4.3,0.79,7.1,0.7,1.3,2.4,1.9,2.3,11.1,0.73,/players/danny-granger-1.html,17.0
508,2002-03,Bradley,MVC,14.0,27.4,7.1,13.6,0.518,6.6,12.2,0.544,0.4,1.4,0.3,4.6,6.8,0.684,7.9,1.1,1.4,1.4,1.7,2.2,19.2,1.19,/players/danny-granger-1.html,13.0
509,2003-04,New Mexico,MWC,22.0,11.4,6.2,12.6,0.491,5.1,9.3,0.546,1.1,3.3,0.333,6.0,8.0,0.76,9.0,2.1,1.3,1.4,0.6,1.8,19.5,3.76,/players/danny-granger-1.html,22.0
510,2004-05,New Mexico,MWC,30.0,25.5,6.1,11.6,0.524,4.6,8.2,0.563,1.5,3.5,0.433,5.1,6.8,0.755,8.9,2.4,2.1,2.0,1.7,3.0,18.8,1.5,/players/danny-granger-1.html,30.0
511,1990-91,Xavier,MW Coll,32.0,30.1,4.2,7.4,0.572,4.2,7.4,0.572,0.0,0.0,0.0,3.1,4.5,0.694,8.5,0.6,0.9,0.8,2.3,3.4,11.6,-1.52,/players/brian-grant-1.html,0.0
512,1991-92,Xavier,MW Coll,26.0,33.2,4.5,7.8,0.576,4.5,7.8,0.576,0.0,0.0,0.0,2.8,4.9,0.583,9.1,0.9,0.7,1.0,3.0,2.8,11.8,2.3,/players/brian-grant-1.html,0.0
513,1992-93,Xavier,MW Coll,30.0,33.8,7.4,11.4,0.654,7.4,11.4,0.654,0.0,0.0,0.0,3.7,5.3,0.692,9.4,1.5,0.8,1.0,2.5,2.9,18.5,2.75,/players/brian-grant-1.html,27.0
514,1993-94,Xavier,MW Coll,29.0,32.5,6.2,11.2,0.559,6.2,11.1,0.561,0.0,0.1,0.333,4.2,5.9,0.713,9.9,1.6,0.9,1.6,2.5,2.1,16.7,0.85,/players/brian-grant-1.html,0.0
515,2005-06,UNC,ACC,31.0,33.3,2.6,6.0,0.433,1.7,3.6,0.486,0.9,2.5,0.355,1.4,1.7,0.792,3.7,1.1,0.7,1.0,2.6,2.5,7.5,7.77,/players/danny-green-1.html,0.0
516,2006-07,UNC,ACC,37.0,28.4,1.8,4.3,0.411,1.1,2.1,0.532,0.6,2.2,0.296,1.1,1.2,0.848,2.8,1.1,0.6,0.7,2.3,2.5,5.2,9.3,/players/danny-green-1.html,0.0
517,2007-08,UNC,ACC,39.0,33.3,4.1,8.8,0.469,2.7,4.9,0.544,1.4,3.8,0.373,1.8,2.0,0.873,4.9,2.0,1.2,1.2,3.3,2.5,11.5,8.12,/players/danny-green-1.html,1.0
518,2008-09,UNC,ACC,38.0,32.6,4.8,10.3,0.471,2.8,5.4,0.517,2.0,4.8,0.418,1.4,1.6,0.852,4.7,2.7,1.8,1.3,2.2,2.4,13.1,8.35,/players/danny-green-1.html,38.0
519,2008-09,Michigan State,Big Ten,37.0,8.1,1.2,2.2,0.556,1.2,2.2,0.563,0.0,0.0,0.0,0.9,1.4,0.615,3.3,0.8,0.6,0.2,0.4,0.8,3.3,9.37,/players/draymond-green-1.html,0.0
520,2009-10,Michigan State,Big Ten,37.0,29.5,3.8,7.2,0.525,3.7,6.7,0.55,0.1,0.4,0.125,2.3,3.5,0.672,7.7,3.0,1.2,0.9,1.8,2.7,9.9,8.17,/players/draymond-green-1.html,3.0
521,2010-11,Michigan State,Big Ten,34.0,36.2,4.3,10.1,0.426,3.2,7.2,0.451,1.1,3.0,0.366,2.9,4.2,0.683,8.6,4.1,1.8,1.1,2.2,2.4,12.6,11.67,/players/draymond-green-1.html,27.0
522,2011-12,Michigan State,Big Ten,37.0,36.9,5.7,12.8,0.449,4.3,9.1,0.473,1.4,3.6,0.388,3.4,4.7,0.723,10.6,3.8,1.5,0.9,3.6,2.5,16.2,9.82,/players/draymond-green-1.html,36.0
523,2004-05,Georgetown,Big East,32.0,4.6,4.6,9.1,0.502,3.8,7.2,0.528,0.8,1.9,0.4,3.2,4.6,0.699,6.6,2.9,1.0,1.6,0.3,0.6,13.1,6.54,/players/jeff-green-1.html,32.0
524,2005-06,Georgetown,Big East,33.0,20.7,4.3,9.7,0.445,3.5,6.9,0.498,0.9,2.8,0.315,2.4,3.8,0.624,6.5,3.3,0.9,1.0,1.2,2.0,11.9,6.92,/players/jeff-green-1.html,33.0
525,2006-07,Georgetown,Big East,37.0,30.2,5.3,10.3,0.513,4.3,7.7,0.559,1.0,2.6,0.375,2.7,3.5,0.775,6.4,3.2,0.8,1.2,1.8,2.0,14.3,9.48,/players/jeff-green-1.html,37.0
526,2007-08,Oklahoma,Big 12,33.0,33.2,5.6,9.8,0.568,5.6,9.8,0.571,0.0,0.1,0.0,3.5,6.0,0.589,9.1,1.8,1.0,0.8,0.8,1.3,14.7,7.85,/players/blake-griffin-1.html,28.0
527,2008-09,Oklahoma,Big 12,35.0,36.7,8.6,13.1,0.654,8.5,12.9,0.659,0.1,0.2,0.375,5.5,9.3,0.59,14.4,2.3,1.1,1.2,2.8,1.3,22.7,6.88,/players/blake-griffin-1.html,35.0
528,2000-01,Seton Hall,Big East,30.0,23.9,6.9,16.0,0.429,5.5,11.7,0.469,1.4,4.3,0.32,2.7,3.6,0.734,10.8,1.6,0.9,4.4,1.6,3.4,17.8,6.03,/players/eddie-griffin-1.html,30.0
529,1988-89,NC State,ACC,21.0,21.3,0.9,2.0,0.429,0.8,1.9,0.425,0.0,0.1,0.5,0.9,1.4,0.655,1.7,0.2,0.5,0.0,1.3,2.5,2.7,7.16,/players/tom-gugliotta-1.html,0.0
530,1989-90,NC State,ACC,30.0,23.5,4.5,8.9,0.504,3.7,7.4,0.507,0.8,1.6,0.489,1.4,2.0,0.672,7.0,1.6,1.6,0.4,1.7,2.3,11.1,10.44,/players/tom-gugliotta-1.html,29.0
531,1990-91,NC State,ACC,31.0,30.6,5.5,11.0,0.5,3.4,5.6,0.598,2.1,5.4,0.398,2.1,3.3,0.644,9.1,2.8,1.7,1.1,3.0,2.4,15.2,9.34,/players/tom-gugliotta-1.html,31.0
532,1991-92,NC State,ACC,30.0,32.5,8.0,17.8,0.449,4.9,10.0,0.488,3.1,7.8,0.399,3.4,5.0,0.685,9.8,3.1,2.1,0.5,2.2,1.9,22.5,9.72,/players/tom-gugliotta-1.html,30.0
533,2016-17,Gonzaga,WCC,28.0,32.1,1.0,1.9,0.528,0.9,1.4,0.615,0.1,0.5,0.286,0.5,0.9,0.542,1.4,0.1,0.2,0.1,2.4,1.6,2.6,4.13,/players/rui-hachimura-1.html,0.0
534,2017-18,Gonzaga,WCC,37.0,36.0,4.3,7.6,0.568,4.2,6.9,0.606,0.1,0.7,0.192,2.8,3.6,0.795,4.7,0.6,0.5,0.5,3.7,2.7,11.6,2.6,/players/rui-hachimura-1.html,2.0
535,2018-19,Gonzaga,WCC,37.0,37.4,7.4,12.6,0.591,7.0,11.6,0.606,0.4,1.0,0.417,4.4,6.0,0.739,6.5,1.5,0.9,0.7,3.4,2.7,19.7,5.01,/players/rui-hachimura-1.html,37.0
536,2018-19,Iowa State,Big 12,35.0,32.4,2.5,4.8,0.515,1.1,1.5,0.685,1.4,3.2,0.434,0.5,0.7,0.692,3.4,3.6,1.5,0.9,2.3,2.6,6.8,9.3,/players/tyrese-haliburton-1.html,34.0
537,2019-20,Iowa State,Big 12,22.0,35.8,5.6,11.1,0.504,3.2,5.5,0.592,2.4,5.6,0.419,1.7,2.0,0.822,5.9,6.5,2.5,0.7,2.7,2.4,15.2,10.07,/players/tyrese-haliburton-1.html,22.0
538,1993-94,Texas Tech,SWC,28.0,30.7,3.5,5.6,0.618,3.5,5.6,0.618,0.0,0.0,0.0,1.3,2.6,0.5,5.4,1.2,0.8,0.2,1.3,1.9,8.2,0.42,/players/darvin-ham-1.html,28.0
539,1994-95,Texas Tech,SWC,30.0,34.2,2.6,4.4,0.595,2.6,4.4,0.595,0.0,0.0,0.0,1.7,2.8,0.588,4.3,0.9,1.0,0.2,1.9,2.1,6.9,1.87,/players/darvin-ham-1.html,0.0
540,1995-96,Texas Tech,SWC,32.0,34.8,3.6,6.2,0.581,3.6,6.2,0.584,0.0,0.0,0.0,1.9,4.3,0.442,5.7,1.0,0.6,0.3,1.9,1.9,9.1,2.11,/players/darvin-ham-1.html,32.0
541,1996-97,UConn,Big East,32.0,34.1,5.4,14.1,0.386,3.3,8.3,0.392,2.2,5.8,0.376,2.8,3.6,0.784,4.3,2.8,1.3,0.3,2.6,2.1,15.9,8.09,/players/richard-hamilton-1.html,32.0
542,1997-98,UConn,Big East,37.0,35.8,7.3,16.6,0.44,4.6,10.0,0.463,2.7,6.6,0.404,4.2,5.0,0.843,4.4,2.4,1.5,0.2,3.4,2.8,21.5,7.89,/players/richard-hamilton-1.html,37.0
543,1998-99,UConn,Big East,34.0,33.3,7.3,16.4,0.443,5.3,10.6,0.496,2.0,5.8,0.347,5.0,6.0,0.833,4.8,2.7,1.2,0.3,2.1,2.3,21.5,8.79,/players/richard-hamilton-1.html,34.0
544,1991-92,Memphis,GMWC,34.0,36.9,6.1,14.2,0.433,4.1,8.6,0.478,2.0,5.6,0.363,3.0,4.6,0.652,7.0,5.5,2.5,1.3,2.4,2.5,17.4,9.59,/players/anfernee-hardaway-1.html,0.0
545,1992-93,Memphis,GMWC,32.0,37.6,7.8,16.3,0.477,5.5,9.4,0.583,2.3,6.9,0.332,4.9,6.4,0.767,8.5,6.4,2.4,1.2,3.6,2.6,22.8,8.73,/players/anfernee-hardaway-1.html,0.0
546,1987-88,UTEP,WAC,32.0,36.3,4.9,11.1,0.446,4.4,9.4,0.465,0.6,1.7,0.34,3.1,4.1,0.754,2.9,5.7,2.4,0.3,3.4,2.2,13.6,3.9,/players/tim-hardaway-1.html,29.0
547,1988-89,UTEP,WAC,33.0,16.2,7.7,15.4,0.501,6.3,11.5,0.548,1.5,4.0,0.366,5.1,6.9,0.741,4.0,5.4,2.8,0.2,0.6,1.3,22.0,3.41,/players/tim-hardaway-1.html,33.0
548,2010-11,Michigan,Big Ten,35.0,29.3,4.5,10.8,0.42,2.4,4.9,0.483,2.2,5.9,0.367,2.6,3.4,0.765,3.8,1.7,1.0,0.1,1.4,2.4,13.9,10.68,/players/tim-hardaway-jr-1.html,35.0
549,2011-12,Michigan,Big Ten,34.0,35.1,4.9,11.8,0.418,3.4,6.3,0.535,1.6,5.5,0.283,3.2,4.4,0.715,3.8,2.1,0.5,0.3,2.0,2.1,14.6,8.98,/players/tim-hardaway-jr-1.html,34.0
550,2012-13,Michigan,Big Ten,38.0,34.2,5.3,12.1,0.437,3.4,7.0,0.483,1.9,5.1,0.374,2.0,2.9,0.694,4.7,2.4,0.7,0.4,1.7,2.1,14.5,10.05,/players/tim-hardaway-jr-1.html,38.0
551,2007-08,Arizona State,Pac-10,34.0,34.4,5.8,10.9,0.527,4.5,7.8,0.576,1.3,3.2,0.407,5.0,6.6,0.754,5.3,3.2,2.1,0.6,1.6,2.2,17.8,6.28,/players/james-harden-1.html,33.0
552,2008-09,Arizona State,Pac-10,35.0,36.3,6.3,12.9,0.489,4.7,8.3,0.564,1.7,4.7,0.356,5.8,7.7,0.756,5.6,4.2,1.7,0.3,2.1,1.9,20.1,7.82,/players/james-harden-1.html,35.0
