,URL,NAME,ACTIVE_FROM,ACTIVE_TO,POSITION,COLLEGE,DRAFT_YEAR,DRAFT_PICK,DRAFT_TEAM,BIRTH_DATE(year),HEIGHT(cm),WEIGHT(kg)
1585,/players/m/madsema01.html,Mark Madsen,2001,2009,F,Stanford,2000.0,29.0,LAL,1976,205.74,108.86
1586,/players/m/magetjo01.html,Josh Magette,2018,2020,G,Alabama-Huntsville,Undrafted,Undrafted,Undrafted,1989,185.42,72.57
1587,/players/m/maggeco01.html,Corey Maggette,2000,2013,F,Duke,1999.0,13.0,SEA,1979,198.12,98.88
1588,/players/m/magloja01.html,Jamaal Magloire,2001,2012,C,Kentucky,2000.0,19.0,CHH,1978,210.82,117.48
1589,/players/m/magnawi01.html,Will Magnay,2021,2021,C,Tulsa,Undrafted,Undrafted,Undrafted,1998,208.28,106.14
1590,/players/m/mahinia01.html,Ian Mahinmi,2008,2020,C,No College,2005.0,28.0,SAS,1986,210.82,118.84
1591,/players/m/majerda01.html,Dan Majerle,1989,2002,G-F,Central Michigan University,1988.0,14.0,PHO,1965,198.12,97.52
1592,/players/m/majorre01.html,Renaldo Major,2007,2007,F,"South Plains College, Fresno State",Undrafted,Undrafted,Undrafted,1982,200.66,90.72
1593,/players/m/makerth01.html,Thon Maker,2017,2021,F-C,No College,2016.0,10.0,MIL,1997,213.36,100.24
1594,/players/m/maledth01.html,Théo Maledon,2021,2022,G,No College,Undrafted,Undrafted,Undrafted,2001,193.04,79.38
1595,/players/m/malonka01.html,Karl Malone,1986,2004,F,Louisiana Tech,1985.0,13.0,UTA,1963,205.74,113.4
1596,/players/m/malonma01.html,Matt Maloney,1997,2003,G,"Vanderbilt, Penn",Undrafted,Undrafted,Undrafted,1971,190.5,87.09
1597,/players/m/mamuksa01.html,Sandro Mamukelashvili,2022,2022,F,Seton Hall,2021.0,54.0,IND,1999,210.82,108.86
1598,/players/m/maneka01.html,Karim Mané,2021,2021,G,Vanier College,Undrafted,Undrafted,Undrafted,2000,190.5,86.18
1599,/players/m/mannte01.html,Terance Mann,2020,2022,G-F,Florida State,2019.0,48.0,LAC,1996,195.57999999999998,97.52
1600,/players/m/manntr01.html,Tre Mann,2022,2022,G,Florida,2021.0,18.0,OKC,2001,190.5,80.74
1601,/players/m/mannida01.html,Danny Manning,1989,2003,F-C,Kansas,1988.0,1.0,LAC,1966,208.28,104.33
1602,/players/m/manniri01.html,Rich Manning,1996,1997,C,"Syracuse, Washington",1993.0,40.0,ATL,1970,210.82,114.76
1603,/players/m/mannini01.html,Nico Mannion,2021,2021,G,Arizona,2020.0,48.0,GSW,2001,187.96,86.18
1604,/players/m/marblde01.html,Devyn Marble,2015,2016,G-F,Iowa,2014.0,56.0,DEN,1992,198.12,90.72
1605,/players/m/marblro01.html,Roy Marble,1990,1994,G-F,Iowa,1989.0,23.0,ATL,1966,198.12,86.18
1606,/players/m/marbust01.html,Stephon Marbury,1997,2009,G,Georgia Tech,1996.0,4.0,MIL,1977,187.96,81.65
1607,/players/m/marcisa01.html,Šarūnas Marčiulionis,1990,1997,G,No College,Undrafted,Undrafted,Undrafted,1964,195.57999999999998,90.72
1608,/players/m/mariosh01.html,Shawn Marion,2000,2015,F,"Vincennes University, UNLV",1999.0,9.0,PHO,1978,200.66,99.79
1609,/players/m/marjabo01.html,Boban Marjanović,2016,2022,C,No College,Undrafted,Undrafted,Undrafted,1988,220.98000000000002,131.54
1610,/players/m/markkla01.html,Lauri Markkanen,2018,2022,F-C,Arizona,2017.0,7.0,MIN,1997,213.36,108.86
1611,/players/m/markoda01.html,Damir Markota,2007,2007,C,No College,2006.0,59.0,SAS,1985,208.28,102.06
1612,/players/m/marksse01.html,Sean Marks,1999,2011,F-C,California,1998.0,44.0,NYK,1975,208.28,113.4
1613,/players/m/marshdo02.html,Donny Marshall,1996,2003,F,UConn,1995.0,39.0,CLE,1972,200.66,104.33
1614,/players/m/marshdo01.html,Donyell Marshall,1995,2009,F,UConn,1994.0,4.0,MIN,1973,205.74,98.88
1615,/players/m/marshke01.html,Kendall Marshall,2013,2016,G,UNC,2012.0,13.0,PHO,1991,193.04,90.72
1616,/players/m/marshna01.html,Naji Marshall,2021,2022,F,Xavier,Undrafted,Undrafted,Undrafted,1998,200.66,99.79
1617,/players/m/marshra01.html,Rawle Marshall,2006,2007,G-F,"Ball State University, Oakland",Undrafted,Undrafted,Undrafted,1982,205.74,86.18
1618,/players/m/martibi01.html,Bill Martin,1986,1988,F,Georgetown,1985.0,26.0,IND,1962,200.66,92.99
1619,/players/m/martibi01.html,Bill Martin,1986,1988,F,Georgetown,1976.0,144.0,DET,1962,200.66,92.99
1620,/players/m/martibo01.html,Bob Martin,1994,1995,C,Minnesota,Undrafted,Undrafted,Undrafted,1969,213.36,113.4
1621,/players/m/martibr01.html,Brian Martin,1986,1986,F,Kansas,1984.0,185.0,IND,1962,205.74,96.16
1622,/players/m/martica02.html,Caleb Martin,2020,2022,F,"NC State, Nevada",Undrafted,Undrafted,Undrafted,1995,195.57999999999998,92.99
1623,/players/m/martica01.html,Cartier Martin,2009,2015,F,Kansas State,Undrafted,Undrafted,Undrafted,1984,200.66,99.79
1624,/players/m/martico01.html,Cody Martin,2020,2022,G-F,"NC State, Nevada",2019.0,36.0,CHO,1995,195.57999999999998,92.99
1625,/players/m/marticu01.html,Cuonzo Martin,1996,1997,G-F,Purdue,1995.0,57.0,ATL,1971,195.57999999999998,96.62
1626,/players/m/martida01.html,Darrick Martin,1995,2008,G,UCLA,Undrafted,Undrafted,Undrafted,1971,180.34,77.11
1627,/players/m/martife01.html,Fernando Martín,1987,1987,C,No College,Undrafted,Undrafted,Undrafted,1962,205.74,99.79
1628,/players/m/martija01.html,Jarell Martin,2016,2019,F,LSU,2015.0,25.0,MEM,1994,208.28,108.41
1629,/players/m/martije01.html,Jeff Martin,1990,1991,G,Murray State,1989.0,31.0,LAC,1967,195.57999999999998,88.45
1630,/players/m/martije02.html,Jeremiah Martin,2020,2021,G,Memphis,Undrafted,Undrafted,Undrafted,1996,190.5,83.91
1631,/players/m/martike03.html,Kelan Martin,2020,2022,F,Butler,Undrafted,Undrafted,Undrafted,1995,195.57999999999998,104.33
1632,/players/m/martike01.html,Kenyon Martin,2001,2015,F,Cincinnati,2000.0,1.0,NJN,1977,205.74,106.14
1633,/players/m/martike04.html,Kenyon Martin Jr.,2021,2022,F,No College,2020.0,52.0,SAC,2001,198.12,97.52
1634,/players/m/martike02.html,Kevin Martin,2005,2016,G,Western Carolina University,2004.0,26.0,SAC,1983,200.66,90.26
1635,/players/m/martima01.html,Maurice Martin,1987,1988,F-G,Saint Joseph's,1986.0,16.0,DEN,1964,198.12,90.72
1636,/players/m/mashbja01.html,Jamal Mashburn,1994,2004,F,Kentucky,1993.0,4.0,DAL,1972,203.2,108.86
1637,/players/m/masonan01.html,Anthony Mason,1990,2003,F,Tennessee State,1988.0,53.0,POR,1966,200.66,113.4
1638,/players/m/masonde01.html,Desmond Mason,2001,2010,F,Oklahoma State,2000.0,17.0,SEA,1977,200.66,101.6
1639,/players/m/masonfr01.html,Frank Mason III,2018,2021,G,Kansas,2017.0,34.0,SAC,1994,180.34,86.18
1640,/players/m/masonro01.html,Roger Mason,2003,2014,G,Virginia,2002.0,31.0,CHI,1980,195.57999999999998,90.72
1641,/players/m/masseto01.html,Tony Massenburg,1991,2005,F,Maryland,1990.0,43.0,SAS,1967,205.74,99.79
1642,/players/m/matenya01.html,Yante Maten,2019,2019,F,Georgia,Undrafted,Undrafted,Undrafted,1996,203.2,108.86
1643,/players/m/mathega01.html,Garrison Mathews,2020,2022,G,Lipscomb,Undrafted,Undrafted,Undrafted,1996,195.57999999999998,97.52
1644,/players/m/mathima01.html,Mangok Mathiang,2018,2018,C-F,Louisville,Undrafted,Undrafted,Undrafted,1992,208.28,104.33
1645,/players/m/mathida01.html,Dakota Mathias,2021,2022,G,Purdue,Undrafted,Undrafted,Undrafted,1995,193.04,90.72
1646,/players/m/matthwe02.html,Wesley Matthews,2010,2022,G,Marquette,Undrafted,Undrafted,Undrafted,1986,193.04,99.79
1647,/players/m/maxeyma01.html,Marlon Maxey,1993,1994,F,"Minnesota, Texas-El Paso",1992.0,28.0,MIN,1969,203.2,113.4
1648,/players/m/maxeyty01.html,Tyrese Maxey,2021,2022,G,Kentucky,2020.0,21.0,PHI,2000,187.96,90.72
1649,/players/m/maxieja01.html,Jason Maxiell,2006,2015,F,Cincinnati,2005.0,26.0,DET,1983,200.66,117.93
1650,/players/m/maxweve01.html,Vernon Maxwell,1989,2001,G,Florida,1988.0,47.0,DEN,1965,193.04,81.65
1651,/players/m/mayse01.html,Sean May,2006,2010,F,UNC,2005.0,13.0,CHA,1984,205.74,120.66
1652,/players/m/maybele01.html,Lee Mayberry,1993,1999,G,Arkansas,1992.0,23.0,MIL,1970,185.42,78.02
1653,/players/m/mayesth01.html,Tharon Mayes,1992,1992,G,Florida State,Undrafted,Undrafted,Undrafted,1968,190.5,79.38
1654,/players/m/maynoer01.html,Eric Maynor,2010,2014,G,VCU,2009.0,20.0,UTA,1987,190.5,79.38
1655,/players/m/mayooj01.html,O.J. Mayo,2009,2016,G,USC,2008.0,3.0,MIN,1987,195.57999999999998,95.25
1656,/players/m/mayssk01.html,Skylar Mays,2021,2022,G,LSU,2020.0,50.0,ATL,1997,193.04,92.99
1657,/players/m/maystr01.html,Travis Mays,1991,1993,G,Texas,1990.0,14.0,SAC,1968,187.96,86.18
1658,/players/m/mbahalu01.html,Luc Mbah a Moute,2009,2020,F,UCLA,2008.0,37.0,MIL,1986,203.2,104.33
1659,/players/m/mcadoja01.html,James Michael McAdoo,2015,2018,F,UNC,Undrafted,Undrafted,Undrafted,1993,205.74,104.33
1660,/players/m/mcbrimi01.html,Miles McBride,2022,2022,G,West Virginia,2021.0,36.0,OKC,2000,187.96,90.72
1661,/players/m/mccalta01.html,Tahjere McCall,2019,2019,G,Tennessee State,Undrafted,Undrafted,Undrafted,1994,195.57999999999998,88.45
1662,/players/m/mccalra01.html,Ray McCallum,2014,2016,G,Detroit Mercy,2013.0,36.0,SAC,1991,190.5,86.18
1663,/players/m/mccalra01.html,Ray McCallum,2014,2016,G,Detroit Mercy,1983.0,164.0,IND,1991,190.5,86.18
1664,/players/m/mccanbo01.html,Bob McCann,1990,1998,F,"Upsala College, Morehead State University",1987.0,32.0,MIL,1964,198.12,110.68
1665,/players/m/mccanme01.html,Mel McCants,1990,1990,F,Purdue,Undrafted,Undrafted,Undrafted,1967,203.2,108.86
1666,/players/m/mccanra01.html,Rashad McCants,2006,2009,G,UNC,2005.0,14.0,MIN,1984,193.04,93.89
1667,/players/m/mccarke01.html,Kelly McCarty,1999,1999,G-F,Southern Miss,Undrafted,Undrafted,Undrafted,1975,200.66,90.72
1668,/players/m/mccarwa01.html,Walter McCarty,1997,2006,F,Kentucky,1996.0,19.0,NYK,1974,208.28,104.33
1669,/players/m/mccasam01.html,Amal McCaskill,1997,2004,F-C,Marquette,1996.0,49.0,ORL,1973,210.82,106.59
1670,/players/m/mccawpa01.html,Patrick McCaw,2017,2021,G,UNLV,2016.0,38.0,MIL,1995,200.66,82.1
1671,/players/m/mccladw01.html,Dwayne McClain,1986,1986,G,Villanova,1985.0,27.0,IND,1963,198.12,83.91
1672,/players/m/mcclida01.html,Dan McClintock,2001,2001,C,Northern Arizona University,2000.0,53.0,DEN,1977,213.36,122.47
1673,/players/m/mccloge01.html,George McCloud,1990,2002,G-F,Florida State,1989.0,7.0,IND,1967,198.12,92.99
1674,/players/m/mccluma01.html,Mac McClung,2022,2022,G,"Georgetown, Texas Tech",Undrafted,Undrafted,Undrafted,1999,187.96,83.91
1675,/players/m/mccolcj01.html,CJ McCollum,2014,2022,G,Lehigh,2013.0,10.0,POR,1991,190.5,86.18
1676,/players/m/mccontj01.html,T.J. McConnell,2016,2022,G,"Duquesne, Arizona",Undrafted,Undrafted,Undrafted,1992,185.42,86.18
1677,/players/m/mccoyje01.html,Jelani McCoy,1999,2008,C,UCLA,1998.0,33.0,SEA,1977,208.28,111.13
1678,/players/m/mccrach01.html,Chris McCray,2007,2007,G,Maryland,Undrafted,Undrafted,Undrafted,1984,195.57999999999998,87.09
1679,/players/m/mccreer01.html,Erik McCree,2018,2018,F,Louisiana Tech,Undrafted,Undrafted,Undrafted,1993,200.66,99.34
1680,/players/m/mcculch01.html,Chris McCullough,2016,2018,F,Syracuse,2015.0,29.0,BRK,1995,210.82,90.72
1681,/players/m/mcdancl01.html,Clint McDaniel,1996,1996,G,Arkansas,Undrafted,Undrafted,Undrafted,1972,193.04,81.65
1682,/players/m/mcdanxa01.html,Xavier McDaniel,1986,1998,F,Wichita State,1985.0,4.0,SEA,1963,200.66,92.99
1683,/players/m/mcdanja02.html,Jaden McDaniels,2021,2022,F,Washington,2020.0,28.0,LAL,2000,205.74,83.91
1684,/players/m/mcdanja01.html,Jalen McDaniels,2020,2022,F,San Diego State,2019.0,52.0,CHO,1998,205.74,92.99
1685,/players/m/mcdankj01.html,K.J. McDaniels,2015,2017,G-F,Clemson,2014.0,32.0,PHI,1993,198.12,92.99
1686,/players/m/mcderdo01.html,Doug McDermott,2015,2022,F,Creighton,2014.0,11.0,DEN,1992,200.66,102.06
1687,/players/m/mcderse01.html,Sean McDermott,2021,2021,F,Butler,Undrafted,Undrafted,Undrafted,1996,198.12,88.45
1688,/players/m/mcdonbe01.html,Ben McDonald,1986,1989,F,"University of California, Irvine",1984.0,50.0,CLE,1962,203.2,95.25
1689,/players/m/mcdonmi01.html,Michael McDonald,1998,1998,C,"Utah Valley, New Orleans",1995.0,55.0,GSW,1969,208.28,105.23
1690,/players/m/mcdyean01.html,Antonio McDyess,1996,2011,F-C,Alabama,1995.0,2.0,LAC,1974,205.74,99.79
1691,/players/m/mcfariv01.html,Ivan McFarlin,2007,2007,F,Oklahoma State,Undrafted,Undrafted,Undrafted,1982,203.2,108.86
1692,/players/m/mcgarmi01.html,Mitch McGary,2015,2016,F-C,Michigan,2014.0,21.0,OKC,1992,208.28,115.67
1693,/players/m/mcgeeja01.html,JaVale McGee,2009,2022,C,Nevada,2008.0,18.0,WAS,1988,213.36,122.47
1694,/players/m/mcgratr01.html,Tracy McGrady,1998,2012,F-G,No College,1997.0,9.0,TOR,1979,203.2,95.25
1695,/players/m/mcgrica01.html,Cameron McGriff,2022,2022,F,Oklahoma State,Undrafted,Undrafted,Undrafted,1997,200.66,104.33
1696,/players/m/mcgruro01.html,Rodney McGruder,2017,2022,G,Kansas State,Undrafted,Undrafted,Undrafted,1991,193.04,92.99
1697,/players/m/mcguido01.html,Dominic McGuire,2008,2013,F,"California, Fresno State",2007.0,47.0,WAS,1985,205.74,99.79
1698,/players/m/mcilvji01.html,Jim McIlvaine,1995,2001,C,Marquette,1994.0,32.0,WSB,1972,215.9,108.86
1699,/players/m/mcinnje01.html,Jeff McInnis,1997,2008,G,UNC,1996.0,37.0,DEN,1974,193.04,86.18
1700,/players/m/mckenfo01.html,Forrest McKenzie,1987,1987,F,Loyola Marymount,1986.0,48.0,SAS,1963,200.66,90.72
1701,/players/m/mckeyde01.html,Derrick McKey,1988,2002,F-C,Alabama,1987.0,9.0,SEA,1966,205.74,92.99
1702,/players/m/mckieaa01.html,Aaron McKie,1995,2007,G,Temple,1994.0,17.0,POR,1972,195.57999999999998,94.8
1703,/players/m/mckinca01.html,Carlton McKinney,1990,1992,G,"Tulsa, SMU",Undrafted,Undrafted,Undrafted,1964,193.04,86.18
1704,/players/m/mckintr01.html,Trey McKinney-Jones,2018,2018,G,"Missouri-Kansas City, Miami (FL)",Undrafted,Undrafted,Undrafted,1990,195.57999999999998,97.07
1705,/players/m/mckinal01.html,Alfonzo McKinnie,2018,2022,F,Green Bay,Undrafted,Undrafted,Undrafted,1992,200.66,97.52
1706,/players/m/mclauja01.html,JaQuori McLaughlin,2022,2022,G,"Oregon State, UC Santa Barbara",Undrafted,Undrafted,Undrafted,1998,193.04,86.18
1707,/players/m/mclaujo01.html,Jordan McLaughlin,2020,2022,G,USC,Undrafted,Undrafted,Undrafted,1996,180.34,83.91
1708,/players/m/mclembe01.html,Ben McLemore,2014,2022,G,Kansas,2013.0,7.0,SAC,1993,190.5,88.45
1709,/players/m/mcleoke01.html,Keith McLeod,2004,2007,G,Bowling Green,Undrafted,Undrafted,Undrafted,1979,187.96,85.28
1710,/players/m/mcleoro01.html,Roshown McLeod,1999,2001,F,"St. John's, Duke",1998.0,20.0,ATL,1975,203.2,100.24
1711,/players/m/mcmilna01.html,Nate McMillan,1987,1998,G-F,NC State,1986.0,30.0,SEA,1964,195.57999999999998,88.45
1712,/players/m/mcneaje01.html,Jerel McNeal,2015,2015,G,Marquette,Undrafted,Undrafted,Undrafted,1987,190.5,90.72
1713,/players/m/mcneach01.html,Chris McNealy,1986,1988,F,San Jose State,1983.0,38.0,KCK,1961,200.66,95.25
1714,/players/m/mcphepa01.html,Paul McPherson,2001,2001,G,DePaul,Undrafted,Undrafted,Undrafted,1978,193.04,95.25
1715,/players/m/mcqueco01.html,Cozell McQueen,1987,1987,F,NC State,1985.0,91.0,MIL,1962,210.82,106.59
1716,/players/m/mcraejo01.html,Jordan McRae,2016,2020,G,Tennessee,2014.0,58.0,SAS,1991,195.57999999999998,81.19
1717,/players/m/mcrobjo01.html,Josh McRoberts,2008,2018,F,Duke,2007.0,37.0,POR,1987,208.28,108.86
1718,/players/m/medvest01.html,Stanislav Medvedenko,2001,2007,F,No College,Undrafted,Undrafted,Undrafted,1979,208.28,113.4
1719,/players/m/meeda01.html,Darnell Mee,1994,1995,G,Western Kentucky,1993.0,34.0,GSW,1971,195.57999999999998,79.38
1720,/players/m/meeksjo01.html,Jodie Meeks,2010,2019,G,Kentucky,2009.0,41.0,MIL,1987,193.04,95.25
1721,/players/m/meentsc01.html,Scott Meents,1990,1991,F,Illinois,1986.0,74.0,CHI,1964,208.28,102.06
1722,/players/m/mejrisa01.html,Salah Mejri,2016,2019,C,No College,Undrafted,Undrafted,Undrafted,1986,218.44000000000003,106.59
1723,/players/m/mekelga01.html,Gal Mekel,2014,2015,G,Wichita State,Undrafted,Undrafted,Undrafted,1988,190.5,86.64
1724,/players/m/mellini01.html,Nicolò Melli,2020,2021,F,No College,Undrafted,Undrafted,Undrafted,1991,205.74,107.05
1725,/players/m/melofa01.html,Fab Melo,2013,2013,C,Syracuse,2012.0,22.0,BOS,1990,213.36,115.67
1726,/players/m/meltode01.html,De'Anthony Melton,2019,2022,G,USC,2018.0,46.0,HOU,1998,187.96,90.72
1727,/players/m/mensapo01.html,Pops Mensah-Bonsu,2007,2011,F,George Washington,Undrafted,Undrafted,Undrafted,1983,205.74,108.86
1728,/players/m/mercero01.html,Ron Mercer,1998,2005,G-F,Kentucky,1997.0,6.0,BOS,1976,200.66,95.25
1729,/players/m/merrisa01.html,Sam Merrill,2021,2022,G,Utah State University,2020.0,60.0,NOP,1996,193.04,92.99
1730,/players/m/metuch01.html,Chimezie Metu,2019,2022,F,USC,2018.0,49.0,SAS,1997,205.74,102.06
1731,/players/m/meyerlo01.html,Loren Meyer,1996,1999,C,Iowa State,1995.0,24.0,DAL,1972,208.28,116.57
1732,/players/m/mickejo01.html,Jordan Mickey,2016,2018,F,LSU,2015.0,33.0,BOS,1994,203.2,106.59
1733,/players/m/middlkh01.html,Khris Middleton,2013,2022,F-G,Texas A&M,2012.0,39.0,DET,1991,200.66,100.7
1734,/players/m/mihmch01.html,Chris Mihm,2001,2009,C,Texas,2000.0,7.0,CHI,1979,213.36,120.2
1735,/players/m/mikaer01.html,Eric Mika,2020,2020,C,BYU,Undrafted,Undrafted,Undrafted,1995,208.28,104.33
1736,/players/m/milesaa01.html,Aaron Miles,2006,2006,G,Kansas,Undrafted,Undrafted,Undrafted,1983,185.42,79.38
1737,/players/m/milescj01.html,C.J. Miles,2006,2022,G-F,No College,2005.0,34.0,UTA,1987,198.12,99.79
1738,/players/m/milesda01.html,Darius Miles,2001,2009,F,No College,2000.0,3.0,LAC,1981,205.74,95.25
1739,/players/m/milicma01.html,Marko Milič,1998,1999,G-F,No College,Undrafted,Undrafted,Undrafted,1977,198.12,106.59
1740,/players/m/milicda01.html,Darko Miličić,2004,2013,F-C,No College,Undrafted,Undrafted,Undrafted,1985,213.36,113.4
1741,/players/m/millean02.html,Andre Miller,2000,2016,G,Utah,1999.0,8.0,CLE,1976,190.5,90.72
1742,/players/m/millean01.html,Anthony Miller,1995,2005,F,Michigan State,1994.0,39.0,GSW,1971,205.74,102.06
1743,/players/m/millebr01.html,Brad Miller,1999,2012,C,Purdue,Undrafted,Undrafted,Undrafted,1976,210.82,110.68
1744,/players/m/milleda01.html,Darius Miller,2013,2021,F,Kentucky,2012.0,46.0,NOH,1990,198.12,102.06
1745,/players/m/millema01.html,Malcolm Miller,2018,2020,F,Holy Cross,Undrafted,Undrafted,Undrafted,1993,200.66,95.25
1746,/players/m/millemi01.html,Mike Miller,2001,2017,F-G,Florida,2000.0,5.0,ORL,1980,203.2,98.88
1747,/players/m/milleol01.html,Oliver Miller,1993,2004,C,Arkansas,1992.0,22.0,PHO,1970,205.74,127.01
1748,/players/m/millequ01.html,Quincy Miller,2013,2015,F,Baylor,2012.0,38.0,DEN,1992,205.74,95.25
1749,/players/m/millere01.html,Reggie Miller,1988,2005,G-F,UCLA,1987.0,11.0,IND,1965,200.66,83.91
1750,/players/m/millsch01.html,Chris Mills,1994,2003,F,"Kentucky, Arizona",1993.0,22.0,CLE,1970,198.12,97.52
1751,/players/m/millspa02.html,Patty Mills,2010,2022,G,Saint Mary's,2009.0,55.0,POR,1988,185.42,81.65
1752,/players/m/millste01.html,Terry Mills,1991,2001,F,Michigan,1990.0,16.0,MIL,1967,208.28,104.33
1753,/players/m/millsel01.html,Elijah Millsap,2015,2017,G-F,"Louisiana, UAB",Undrafted,Undrafted,Undrafted,1987,198.12,102.06
1754,/players/m/millspa01.html,Paul Millsap,2007,2022,F,Louisiana Tech,2006.0,47.0,UTA,1985,200.66,116.57
1755,/players/m/miltosh01.html,Shake Milton,2019,2022,G,SMU,2018.0,54.0,DAL,1996,195.57999999999998,92.99
1756,/players/m/minerha01.html,Harold Miner,1993,1996,G,USC,1992.0,12.0,MIA,1971,195.57999999999998,95.25
1757,/players/m/mingya01.html,Yao Ming,2003,2011,C,No College,2002.0,1.0,HOU,1980,228.60000000000002,140.61
1758,/players/m/minnidi01.html,Dirk Minniefield,1986,1988,G,Kentucky,1983.0,33.0,DAL,1961,190.5,81.65
1759,/players/m/minorgr01.html,Greg Minor,1995,1999,G-F,Louisville,1994.0,25.0,LAC,1971,198.12,95.25
1760,/players/m/mirotni01.html,Nikola Mirotić,2015,2019,F,No College,Undrafted,Undrafted,Undrafted,1991,208.28,113.4
1761,/players/m/miskija01.html,Jason Miskiri,2000,2000,G,George Mason,Undrafted,Undrafted,Undrafted,1975,187.96,79.38
1762,/players/m/mitchda01.html,Davion Mitchell,2022,2022,G,"Auburn, Baylor",2021.0,9.0,SAC,1998,187.96,92.99
1763,/players/m/mitchdo01.html,Donovan Mitchell,2018,2022,G,Louisville,2017.0,13.0,DEN,1996,185.42,97.52
1764,/players/m/mitchsa01.html,Sam Mitchell,1990,2002,F,Mercer University,1985.0,54.0,HOU,1963,198.12,95.25
1765,/players/m/mitchto01.html,Todd Mitchell,1989,1989,F,Purdue,1988.0,43.0,DEN,1966,200.66,92.99
1766,/players/m/mitchto03.html,Tony Mitchell,2014,2014,F,Alabama,2013.0,37.0,DET,1989,198.12,97.98
1767,/players/m/mitchto02.html,Tony Mitchell,2014,2014,F,University of North Texas,2013.0,37.0,DET,1992,203.2,106.59
1768,/players/m/mitrona01.html,Naz Mitrou-Long,2018,2020,G,Iowa State,Undrafted,Undrafted,Undrafted,1993,190.5,98.88
1769,/players/m/moblecu01.html,Cuttino Mobley,1999,2009,G,Rhode Island,1998.0,41.0,HOU,1975,193.04,86.18
1770,/players/m/mobleer01.html,Eric Mobley,1995,1997,C,Pitt,1994.0,18.0,MIL,1970,210.82,106.59
1771,/players/m/mobleev01.html,Evan Mobley,2022,2022,F-C,USC,2021.0,3.0,CLE,2001,213.36,97.52
1772,/players/m/mohamna01.html,Nazr Mohammed,1999,2016,C,Kentucky,1998.0,29.0,UTA,1977,208.28,100.24
1773,/players/m/moisoje01.html,Jérôme Moïso,2001,2005,F-C,UCLA,Undrafted,Undrafted,Undrafted,1978,208.28,106.59
1774,/players/m/mokokad01.html,Adam Mokoka,2020,2021,G,No College,Undrafted,Undrafted,Undrafted,1998,193.04,86.18
1775,/players/m/moniase01.html,Sergei Monia,2006,2006,F,No College,2004.0,23.0,POR,1983,203.2,99.79
1776,/players/m/monkma01.html,Malik Monk,2018,2022,G,Kentucky,2017.0,11.0,CHO,1998,190.5,90.72
1777,/players/m/monrogr01.html,Greg Monroe,2011,2022,C-F,Georgetown,2010.0,7.0,DET,1990,210.82,120.2
1778,/players/m/monroro01.html,Rodney Monroe,1992,1992,G,NC State,1991.0,30.0,ATL,1968,190.5,83.91
1779,/players/m/montelu01.html,Luis Montero,2016,2018,G,Westchester CC,Undrafted,Undrafted,Undrafted,1993,200.66,83.91
1780,/players/m/montrer01.html,Eric Montross,1995,2002,C,UNC,1994.0,9.0,BOS,1971,213.36,122.47
1781,/players/m/moodymo01.html,Moses Moody,2022,2022,G,Arkansas,2021.0,14.0,GSW,2002,198.12,92.99
1782,/players/m/moonja01.html,Jamario Moon,2008,2012,F,Meridian Community College,Undrafted,Undrafted,Undrafted,1980,203.2,92.99
1783,/players/m/moonxa01.html,Xavier Moon,2022,2022,G,"Northwest Florida State College, Morehead State University",Undrafted,Undrafted,Undrafted,1995,187.96,74.84
1784,/players/m/moonema01.html,Matt Mooney,2020,2022,G,"Air Force, South Dakota, Texas Tech",Undrafted,Undrafted,Undrafted,1997,190.5,90.26
1785,/players/m/moorean01.html,Andre Moore,1988,1988,F,Loyola Chicago,1987.0,31.0,DEN,1964,205.74,97.52
1786,/players/m/moorebe01.html,Ben Moore,2018,2018,F,SMU,Undrafted,Undrafted,Undrafted,1995,203.2,99.79
1787,/players/m/mooreet01.html,E'Twaun Moore,2012,2021,G-F,Purdue,2011.0,55.0,BOS,1989,190.5,86.64
1788,/players/m/mooremi01.html,Mikki Moore,1999,2012,C-F,Nebraska,Undrafted,Undrafted,Undrafted,1975,210.82,102.06
1789,/players/m/moorero01.html,Ron Moore,1988,1988,C,"Salem University, West Virginia State University",1987.0,25.0,NYK,1962,213.36,117.93
1790,/players/m/mooretr01.html,Tracy Moore,1992,1997,G-F,Tulsa,Undrafted,Undrafted,Undrafted,1965,193.04,90.72
1791,/players/m/moranja01.html,Ja Morant,2020,2022,G,Murray State,2019.0,2.0,MEM,1999,190.5,78.93
1792,/players/m/moreler01.html,Eric Moreland,2015,2019,F-C,Oregon State,Undrafted,Undrafted,Undrafted,1991,208.28,107.96
1793,/players/m/morgaju01.html,Juwan Morgan,2020,2022,F,Indiana,Undrafted,Undrafted,Undrafted,1997,200.66,105.23
1794,/players/m/mornida01.html,Darren Morningstar,1994,1994,C,"United States Naval Academy, Pitt",1992.0,47.0,BOS,1969,208.28,106.59
1795,/players/m/morrich01.html,Chris Morris,1989,1999,F,Auburn,1988.0,4.0,NJN,1966,203.2,95.25
1796,/players/m/morrida01.html,Darius Morris,2012,2015,G,Michigan,2011.0,41.0,LAL,1991,193.04,86.18
1797,/players/m/morriis01.html,Isaiah Morris,1993,1993,F,Arkansas,1992.0,37.0,MIA,1969,203.2,103.87
1798,/players/m/morrija01.html,Jaylen Morris,2018,2022,G,Molloy,Undrafted,Undrafted,Undrafted,1995,195.57999999999998,83.91
